ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189485;174938082;20a662d1-a70c-479d-a253-1edcbb71803d;689686164;Овражная;ул.;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189680;174957636;d7c7243b-b2dc-499f-a509-9a5fa14d23eb;689729263;Тамбовская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189682;174957638;9ce8bc6d-c20d-48b1-8330-fac050c0a007;689729265;Урожайная;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189684;174957640;fef5b4b1-7b49-4738-a207-1a4d92643f63;689729267;Саратовская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189686;174957642;16cf015c-f1d8-4c29-85cb-f19d93936046;689729269;Спасская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189688;174957644;7d90d017-a958-45e7-a5a0-dd357cf987b0;689729271;Владимирская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189690;174957646;db41ce6b-2bf4-4929-a567-15ce0ff4f9ad;689729273;Волгоградская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189692;174957648;3453c043-7654-4ab3-ad55-948e7fe67e6c;689729275;Курская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189694;174957650;e28f32d8-e7c9-4089-b2ef-c4e4eece31de;689729277;Никольская;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
