ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27418120;О присвоении адреса объекту недвижимости;2025-09-18;208-п;21;2;2025-09-30;АДМИНИСТРАЦИЯ СРЕДНЕКАНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА МАГАДАНСКОЙ ОБЛАСТИ;2025-09-30
27418378;О внесении изменений в Федеральную адресную систему;2025-09-30;664;21;2;2025-09-30;АДМИНИСТРАЦИЯ ОЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА МАГАДАНСКОЙ ОБЛАСТИ;2025-09-30
27429554;приказ департамента САТЭК;2025-09-30;450;24;2;2025-09-30;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-09-30
27429556;приказ департамента САТЭК;2025-09-30;451;24;2;2025-09-30;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-09-30
27430316;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
27430313;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
27430317;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
27431492;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
27431495;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
27432037;приказ департамента САТЭК;2025-09-30;449;24;2;2025-10-01;ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ТЕХНИЧЕСКОГО И ЭКОЛОГИЧЕСКОГО КОНТРОЛЯ МЭРИИ ГОРОДА МАГАДАНА;2025-10-01
