ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247058835;174945128;815098;689701199;49;5;0;1;0;7;0;0;2025-09-30;2025-09-30;2079-06-06;1;811720.814327.814811.815098.174945128
247059681;174945969;812808;689702878;49;2;0;1;0;15;0;0;2025-09-30;2025-09-30;2079-06-06;1;811720.811187.811741.812808.174945969
247086077;174970786;809791;689777401;49;0;1;0;0;578;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.809791.174970786
247086078;174970787;809563;689777402;49;0;1;0;0;574;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.809563.174970787
247087683;174972389;78511551;689781207;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78511551.174972389
247087685;174972391;78317556;689781213;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972391
247087687;174972393;78317556;689781215;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972393
247087689;174972395;78317556;689781217;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972395
247087691;174972397;78317556;689781219;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972397
247087693;174972399;78317556;689781221;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972399
247087695;174972401;78317556;689781223;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972401
247087697;174972403;78317556;689781225;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972403
247087699;174972405;78317556;689781227;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972405
247087701;174972407;78317556;689781229;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78317556.174972407
247090351;174975027;78476349;689786961;49;;;;;;0;0;2025-10-01;2025-10-01;2079-06-06;1;811720.811726.810085.78476349.174975027
