ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52190113;174988197;274bc303-2811-4feb-9aef-c24190ac6a22;689812644;Набережная;ул.;8;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
