ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
237645678;167140743;163846886;606291355;94;16;0;0;0;30;0;0;2025-09-29;2024-11-06;2079-06-06;0;156148796.156353229.156705194.163846886.167140743
247030149;174917443;156256915;689640861;94;26;0;25;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156228373.156256915.174917443
247030153;174917447;156256915;689640922;94;26;0;25;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156228373.156256915.174917447
225477830;157000743;156757457;461987303;94;16;0;0;0;127;0;0;2025-09-29;2022-11-10;2079-06-06;0;156148796.156353229.156757457.157000743
247030152;174917446;156256915;689640921;94;26;0;25;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156228373.156256915.174917446
237645661;167140726;156984373;606291328;94;16;0;0;0;30;0;0;2025-09-29;2024-11-06;2079-06-06;0;156148796.156353229.156705194.156984373.167140726
247031642;174918921;159282530;689644460;94;26;0;25;0;3;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156228373.159282530.174918921
247031646;174918925;156198665;689644464;94;26;0;16;0;11;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156198665.174918925
247031643;174918922;156297837;689644461;94;26;0;23;0;44;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153644.156297837.174918922
247031647;174918926;156198665;689644465;94;26;0;16;0;11;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156198665.174918926
247031650;174918929;156198665;689644468;94;26;0;16;0;11;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156198665.174918929
247031654;174918933;169615952;689644472;94;26;0;16;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.169615952.174918933
247031658;174918937;169615952;689644476;94;26;0;16;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.169615952.174918937
247031649;174918928;156198665;689644467;94;26;0;16;0;11;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156198665.174918928
247031653;174918932;156198665;689644471;94;26;0;16;0;11;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156198665.174918932
247031657;174918936;169615952;689644475;94;26;0;16;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.169615952.174918936
247031661;174918940;169615952;689644479;94;26;0;16;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.169615952.174918940
247031664;174918943;164326724;689644482;94;26;0;16;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.164326724.174918943
247031668;174918947;164326724;689644486;94;26;0;16;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.164326724.174918947
247031663;174918942;164326724;689644481;94;26;0;16;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.164326724.174918942
247031667;174918946;156158673;689644485;94;26;0;16;0;13;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.156158673.174918946
247031671;174918950;164326724;689644489;94;26;0;16;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.157861371.156153658.164326724.174918950
247031674;174918953;159360361;689644492;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.159360361.174918953
247031676;174918955;159360361;689644494;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.159360361.174918955
247031678;174918957;159360361;689644496;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.159360361.174918957
247031680;174918959;159360361;689644498;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.159360361.174918959
247031683;174918962;157597858;689644501;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.157597858.174918962
247031685;174918964;157597858;689644503;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.157597858.174918964
247031681;174918960;158027615;689644499;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.158027615.174918960
247031692;174918971;158445168;689644510;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.158445168.174918971
247031687;174918966;157597858;689644505;94;6;2;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;156148796.156148831.156353141.156756163.157597858.174918966
