OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
169197926;6e8f9c39-09f4-411e-96f5-e9b5ac6effd0;689820285;1;11;2024-12-26;2025-10-01
172126307;1891da84-e9b6-42df-85dd-f25d3bab7b35;689825062;1;11;2025-05-12;2025-10-01
157048838;a8a7d3ab-8584-4c79-8f2d-c78575866b88;689651012;1;10;2022-11-14;2025-09-29
160542969;ac3ee668-7e19-4576-adec-cef72439c677;689744001;1;11;2023-10-02;2025-09-30
172151362;6e510e80-ca66-4113-a7ae-42b52a80ad26;689644533;1;10;2025-05-13;2025-09-29
156171116;5ef5a798-3bcc-4179-a148-294ec46f5a46;689644561;1;10;2022-09-30;2025-09-29
170075003;454a5913-7e66-45ad-a084-dce4f2c302c9;689644569;1;11;2025-02-06;2025-09-29
160612069;fd9a575f-34cb-4dc0-8f55-4be4e77222fc;689721674;1;11;2023-10-07;2025-09-30
156234554;9149b8bc-312c-44ba-9547-493abc2b13db;689810139;1;10;2022-09-30;2025-10-01
170087717;39f604c7-625c-4e67-aeb8-11e9c91819aa;689647655;1;11;2025-02-06;2025-09-29
160617504;d62219c4-afe2-4392-9896-c58b7b6cf161;689735797;1;11;2023-10-09;2025-09-30
174274934;2af034bf-9b8c-452b-8a17-9b979eca6b9d;689723710;1;10;2025-08-27;2025-09-30
156196714;f2d9e17d-5a63-4d19-a984-4b563cff4bb8;689675957;1;10;2022-09-30;2025-09-29
156217075;a5f8a352-792e-4b11-8a93-97c52089236c;689670514;1;10;2022-09-30;2025-09-29
162787282;140b79bf-1768-4aa7-bb31-a5e82838a2ac;689738272;1;11;2024-03-13;2025-09-30
174174431;a39ef1f3-c2f0-4f99-b9fb-2d41f317055c;689820196;1;11;2025-08-21;2025-10-01
156203884;d43a00c9-ad9a-4767-9315-2b0e94c4525e;689678422;1;10;2022-09-30;2025-09-29
156197358;ad4a6737-ba73-43aa-b14c-0dc07529b5f8;689787477;1;10;2022-09-30;2025-10-01
160767656;9a2b0a0d-0cc4-429e-8e42-fb160f6c2a69;689746817;1;11;2023-10-20;2025-09-30
170149283;d74601df-79e3-4666-ae04-2f688091e0fb;689787442;1;10;2025-02-10;2025-10-01
160674907;bef5bd1f-0408-4ba3-aa57-72ef57b73b25;689659957;1;11;2023-10-12;2025-09-29
156226143;67cc9970-781c-4aaa-a49f-38fb7c40f0cc;689657981;1;10;2022-09-30;2025-09-29
156346959;000e498a-20ad-4a30-8135-bb2e4505c42b;689651052;1;10;2022-09-30;2025-09-29
156857488;ff638455-d038-4f86-9f87-f4a33581f5be;689684523;1;10;2022-11-02;2025-09-29
156206317;b6d41551-5577-4157-b9fc-7a3aa564e41b;689647745;1;10;2022-09-30;2025-09-29
