ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54494170;46630618;2bf4596e-d766-4899-96ca-88c62e3e2200;70180761;15;3;20;27879122;129189390;2025-10-01;2018-02-06;2025-10-01;0;0
54867435;24717659;3138501c-5b90-43b3-9db6-f093a3dd23dc;38300143;49;3;20;14618886;129189019;2025-10-01;2018-02-06;2025-10-01;0;0
54999485;15737186;33166c8c-e022-4b70-8006-f52e0cd604cf;25034793;28;3;20;8908536;129179651;2025-09-30;2016-08-22;2025-09-30;0;0
56398203;37857931;46d88187-52b8-431a-acfd-0e5e98c929ca;57412907;14;2;20;22589927;129186349;2025-10-01;2017-02-07;2025-10-01;0;0
56797101;3249434;4c76ff86-f7e7-4ed6-8812-b6d26debec59;6665415;10;2;20;1081265;129188881;2025-10-01;2017-02-07;2025-10-01;0;0
56881844;62848613;4da9fc09-ee2b-4ad6-97c2-a79412fcdad6;93823770;35;3;20;37792604;129177428;2025-09-30;2014-01-04;2025-09-30;0;0
57297221;72330936;5383b43e-d2be-42ce-a070-1024754fd8f7;107712404;8;2;20;43646651;129188901;2025-10-01;2017-02-07;2025-10-01;0;0
57804609;48794572;5ab25148-6ca0-4856-ba93-fa7070095a0e;73324646;21;2;20;29182353;129186304;2025-10-01;2017-02-07;2025-10-01;0;0
57860519;55951002;5b7ab891-464a-44fa-a465-127304969f62;83695464;18;2;20;33471818;129186821;2025-10-01;2017-02-07;2025-10-01;0;0
58073023;9165430;5e770d86-4ef6-41d9-baa1-03407eee1100;15323665;6;3;20;4746834;129182656;2025-09-30;2014-01-04;2025-09-30;0;0
58251626;72702531;60fe4a76-98b4-4153-ad61-518558973fa7;108263669;39;3;20;43885708;129176514;2025-09-30;2014-01-04;2025-09-30;0;0
58448866;82463421;63c468c7-de12-4e27-80a1-4f5fa656ed53;122518183;2А;1;20;49904065;129176976;2025-09-30;2014-01-04;2025-09-30;0;0
58765145;44790452;683a0845-73b1-4119-b935-a542b23af6bf;67509471;21;2;20;26756001;129186371;2025-10-01;2017-02-07;2025-10-01;0;0
59389969;62848171;710e22d2-600e-401a-8357-a6353e48f707;93822698;7;3;20;37792172;129177439;2025-09-30;2014-01-04;2025-09-30;0;0
59653772;73577774;74c75d1e-5ce2-4a71-8486-6ebba35bd1bd;109537467;19;3;20;44431494;129177091;2025-09-30;2016-08-22;2025-09-30;0;0
60089571;6555445;7aeb1b18-dc42-45ac-bfa4-1985d30a765f;11472307;17;2;20;3096243;129168055;2025-09-29;2014-04-04;2025-09-29;0;0
60260732;66794878;7d577e65-90d8-409c-a934-dd7c1ce0c553;99615055;64;3;20;40234181;129166423;2025-09-29;2016-08-22;2025-09-29;0;0
60614322;34966093;8258d30e-d0e6-427b-8033-9193e81b9d4c;53185013;7;3;20;20795154;129189034;2025-10-01;2018-02-06;2025-10-01;0;0
61142113;37967087;89c849eb-efe1-470f-a9d0-8cf1b09a7860;57568937;68;1;20;22650905;129180199;2025-09-30;2018-05-14;2025-09-30;0;0
61578979;49337677;8ff58400-8ecb-4e23-b444-e5509e14bb63;74112041;67;3;20;29510224;129183225;2025-09-30;2014-01-04;2025-09-30;0;0
61840512;66958848;93a6d0a2-ffdb-4158-be87-a976e9ec6163;99848818;11;3;20;40329595;129179632;2025-09-30;2016-08-22;2025-09-30;0;0
62824890;5756100;a181ff29-f77e-4ba5-aaa9-60bf1bf873f3;10311890;46;3;20;2606162;129174321;2025-09-29;2014-01-04;2025-09-29;0;0
64386096;32328543;b78f8462-2c67-4f00-9368-8f409c0cc997;49350687;108;2;20;19186966;129186358;2025-10-01;2017-02-07;2025-10-01;0;0
64682554;71533746;bbbedda1-fe1f-4ae8-ada3-896e8f5d62d5;106551234;25;2;20;43160501;129185906;2025-10-01;2017-02-07;2025-10-01;0;0
65096943;46654008;c19a9d56-3dde-4c1e-9c93-fb63a45cf55a;70214547;25;3;20;27894627;129189392;2025-10-01;2018-02-06;2025-10-01;0;0
