OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
170051761;a445054c-ce6b-4432-aaca-8f7b12b09802;689708832;1;10;2025-02-06;2025-09-30
14294400;ce9256ff-ed37-4b21-8914-a86a6d2caf7f;689711537;1;10;2017-12-18;2025-09-30
174430923;fe07bee7-ffdd-490f-a60e-56b265b8f4a5;689786749;1;9;2025-09-04;2025-10-01
53817985;462a56ec-a112-4b16-96c8-079367bce4c0;689624511;1;10;2018-04-23;2025-09-29
174551393;77337928-6466-4940-a015-5b3146f5b249;689789292;1;9;2025-09-10;2025-10-01
174620338;1a9eea9f-a124-4161-993a-52d1f26fdf88;689789293;1;9;2025-09-15;2025-10-01
174667594;565c7684-db97-43c4-b0bb-d8260c1f47c8;689786750;1;9;2025-09-17;2025-10-01
159038993;9698177f-61b7-441c-88a3-b5ddad56f769;689778295;1;10;2023-06-02;2025-10-01
77783610;aab730c3-d244-4cf8-ac58-37912ae41c3e;689778430;1;10;2018-09-06;2025-10-01
174766373;e2cb5692-e271-4289-a313-681a633f8276;689628475;0;10;2025-09-22;2025-09-29
171926470;b62f1808-8502-488b-a9a2-d94e60e5ae20;689630056;1;9;2025-04-25;2025-09-29
100283770;00cd4394-52cf-4ffc-a651-e813a9914b29;689626301;1;10;2021-02-15;2025-09-29
174909988;7782dd18-39fc-47fd-a734-8deecdf9a0cb;689624445;1;9;2025-09-29;2025-09-29
174909990;004059d1-bd4c-4d2a-b159-7188ba5b1f6d;689624447;1;9;2025-09-29;2025-09-29
174910795;656ff416-432f-4b24-bcc4-c24a5e8edb92;689626300;1;9;2025-09-29;2025-09-29
174911284;12af8b32-8ca2-46ed-9f0e-58621f30879a;689628108;1;9;2025-09-29;2025-09-29
174911312;7b671ec8-b9e2-4758-8dbd-2b2d9c09ca06;689628148;1;10;2025-09-29;2025-09-29
174911435;b9f2159e-a4e2-49e3-90fe-582b9e1a8fc7;689628408;1;10;2025-09-29;2025-09-29
174911462;a6f9f57e-3ac0-4ab5-96b1-26d397f391fe;689628441;1;9;2025-09-29;2025-09-29
33653038;883f3c89-8566-4c9d-9e35-da178be8c950;689630023;0;11;2018-06-13;2025-09-29
174914172;20be268e-cb55-40f9-9a0d-75372e0723df;689634986;1;11;2025-09-29;2025-09-29
174914176;8409a8ad-6197-4d7c-8a54-be09cb6adebc;689634994;1;9;2025-09-29;2025-09-29
174915130;464d98ea-b0ad-4ec9-b338-aa789488f333;689636878;1;10;2025-09-29;2025-09-29
174916940;871752c3-66a3-40f9-ab1c-c6e47ad49694;689639921;1;11;2025-09-29;2025-09-29
174916942;6f7a9d0b-4331-4d60-936c-dfec7c8e40e9;689639923;1;9;2025-09-29;2025-09-29
174916946;a4d39239-53c5-44d4-b31d-876599588bda;689639931;1;11;2025-09-29;2025-09-29
174917376;7868ae82-54ee-4c3e-8b22-d2d6bcee951a;689640763;1;10;2025-09-29;2025-09-29
174917378;db2f967b-87c2-47df-9bd6-e85034ac2892;689640765;1;10;2025-09-29;2025-09-29
174917380;df5ccc96-c6a4-402f-b4d6-0468d6523a18;689640767;1;10;2025-09-29;2025-09-29
174917382;2638d834-d42e-4959-b971-5c1cade46a7b;689640769;1;10;2025-09-29;2025-09-29
174917384;9d6c0f8d-5e00-49b8-b41c-67285ac72912;689640771;1;10;2025-09-29;2025-09-29
174917386;4131ac19-15d8-4157-a20c-f4ae54b6e2c6;689640773;1;10;2025-09-29;2025-09-29
174917388;dff62f5e-499a-4436-9ace-4b5051959087;689640775;1;10;2025-09-29;2025-09-29
174917390;44f1b85e-22e8-451f-9d84-52071253f205;689640777;1;10;2025-09-29;2025-09-29
174917392;5803def7-d7e4-4966-977d-1cf5267bf0e9;689640779;1;10;2025-09-29;2025-09-29
174917394;c31363a7-3c69-49c4-bf45-3e1fbb33d645;689640781;1;10;2025-09-29;2025-09-29
174917404;3a58dd74-9e54-4653-9fbf-7d4ca48b586b;689640808;1;10;2025-09-29;2025-09-29
174918370;87c6feb2-c5bd-49a3-b480-2cc48c3e872e;689643529;1;10;2025-09-29;2025-09-29
174918555;3d6b2d87-17c7-4e40-8dbe-df3bc5360c36;689643926;1;9;2025-09-29;2025-09-29
174919760;4a0366ac-70af-4c95-ae84-f7a8452bf0a5;689645756;1;9;2025-09-29;2025-09-29
174920040;43e85ac8-f713-4c1a-af41-c883c8f0fe8f;689646181;1;10;2025-09-29;2025-09-29
174920247;a8799ebb-a73f-478c-8819-e3eec8c0f90e;689646545;1;9;2025-09-29;2025-09-29
174920426;094d419a-3b23-45fc-ab60-1ca41b2bc914;689704240;1;9;2025-09-29;2025-09-30
174945598;95849e70-db34-42a3-8c57-5109f1b0e4ce;689701753;1;10;2025-09-30;2025-09-30
