CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689623570;174909414;706947fe-d081-42f7-b02f-f09fffcd51c9;10;27406578;2025-09-29
689623593;81408787;05bf52fc-6745-4a44-976f-14b16200eabb;20;27406581;2025-09-29
689623597;95654441;4a1afc42-6b24-4575-8fee-a37d93204154;20;27406585;2025-09-29
689623594;7462036;2913d10b-89af-4402-991f-8bcb757341fe;20;27406582;2025-09-29
689623598;65420648;a1d1c157-d75c-491e-bb86-58b88e038eec;20;27406586;2025-09-29
689623620;174909455;d88af910-8e4c-4e46-988c-b7f5c66eb65f;10;27406590;2025-09-29
689623627;21978120;a2fd3c07-da56-415c-bdd1-6e078554564c;20;27406593;2025-09-29
689623626;80003859;010b9a68-38d7-458e-ac94-4212d3cd864f;20;27406592;2025-09-29
689623901;174909652;072d0d7d-c7b4-41f6-990b-ec5adafaf2dc;10;27406662;2025-09-29
689623902;174909653;835efe41-5a81-4ce7-b9ef-8640db1ea1b1;10;27406663;2025-09-29
689623904;174909655;ccd2390d-c3e4-428a-abf3-4644ef43af84;10;27406663;2025-09-29
689623906;174909657;0ef9a121-e645-4155-8811-60cd9bf602f4;10;27406663;2025-09-29
689623908;174909659;aded273b-7469-4411-9e9e-6d3fc4b18dc1;10;27406663;2025-09-29
689623910;174909661;32a187b5-999f-4b3b-9a39-8dfe8a3a1767;10;27406663;2025-09-29
689623912;174909663;7443d52a-868d-4eb5-ac31-e49d6bb25e60;10;27406663;2025-09-29
689624637;174910110;2e6a7a7d-fd25-459f-abcb-a3d175ce4a0b;10;27406748;2025-09-29
689626598;22632636;54c35d4c-e656-49d9-9674-79830a4e3647;20;27406903;2025-09-29
689628596;174911572;272aab0c-df62-4308-b236-4048518c8277;10;27407075;2025-09-29
689628595;174911571;988d4dbb-8fee-4e85-9c22-bba8894a1a97;10;27407074;2025-09-29
689629547;174911981;64337830-328f-47b5-80a4-a7d9b0bdb0f1;10;27407196;2025-09-29
689630842;174912568;40ec8bbd-0cfd-4a73-888e-24e37bf58296;10;27407467;2025-09-29
689636792;174915055;3f891a37-14d7-4877-9059-00505598818a;10;27408671;2025-09-29
689636791;174915054;17c82e05-d359-4048-8c46-5f12d6909dd4;10;27408670;2025-09-29
689643499;174852048;dbefe4ce-02d6-402d-ac87-cd81f4ff3e72;20;27409810;2025-09-29
689643586;28065543;398707f2-7e78-4c01-8921-844bd0c39346;20;27409822;2025-09-29
689643906;174918536;7cacf681-ad65-4bf3-bb9c-252cafe31e86;10;27409863;2025-09-29
689643940;174918565;4a12f916-5bd6-4d39-8bf2-8a79c23880d6;10;27409879;2025-09-29
689643952;86846164;0298205c-68a1-4d6c-86b9-684cd0b0f28f;20;27409885;2025-09-29
689644039;51025399;af617da6-d8c3-4715-b66a-a1b2a7d541c3;20;27409932;2025-09-29
689644028;57756600;c45ce875-5386-4816-82fa-6d255047778b;20;27409926;2025-09-29
689670362;174930868;b56f56b0-9725-4467-8444-475a68597a6d;10;27413079;2025-09-29
689655150;174925689;daa1d5bd-6dd7-4b6c-81de-37154d6db5bd;10;27411513;2025-09-29
689655151;174925690;2432102e-b693-41c4-8917-c2d6f6a6a6d1;10;27411513;2025-09-29
689666163;174928813;6daad76f-677d-48e5-bc9d-9c40b68fabab;10;27412201;2025-09-29
689667218;91612641;74f98077-0611-430b-966a-4e4ab1c9775f;20;27412340;2025-09-29
689669157;174930276;c906d275-bf25-4f33-8b33-cb5581816e19;10;27412764;2025-09-29
689669548;51149582;d0ec2d1b-5714-487c-94d0-d61d6caee27b;20;27412857;2025-09-29
689669822;174930532;9e317e02-2f4b-4c95-a027-18ff2b8a4536;10;27412921;2025-09-29
689670197;174930772;4c543e85-ae0f-4909-80f6-2c21d1213daa;10;27413033;2025-09-29
689672479;88818514;42f00d77-479f-4a2f-8a49-1393705e3468;20;27413368;2025-09-29
689673038;174932308;f84f8527-a5b9-476a-bb6b-840ff2ea6810;10;27413485;2025-09-29
689729190;174957575;97160175-c344-441f-b1ff-b7406e2e32ff;10;27422944;2025-09-30
689731113;174958306;ff0a5ea2-4ddf-4deb-82ba-d4d045a67a81;10;27423250;2025-09-30
689731112;174958305;c9a3a8b2-8807-455f-a706-05d5a6678bca;10;27423249;2025-09-30
689731118;174958309;2ee0528c-100a-4fc4-8e9c-5503966b7185;10;27423255;2025-09-30
689731119;174958310;fe1f1941-7a50-4c81-9a5c-bd79bfbd3afd;10;27423256;2025-09-30
689731139;174958326;078a9547-9a1c-4f80-8dcd-b0380fcaf305;10;27423265;2025-09-30
689701913;174945665;b86d9cbb-2b3b-4d1d-b295-69feab7ed85e;10;27418213;2025-09-30
689702009;174945720;61b7b93a-bbf6-4405-9ee6-e4d9fc9f4144;10;27418253;2025-09-30
689702480;11638008;30705914-9517-4f71-8da1-93eb2d72cbae;20;27418328;2025-09-30
689702695;16354941;08299a36-cfa6-4be6-926c-15fefdf8b3ea;20;27418337;2025-09-30
689702721;159716392;f62d2c73-4bba-4d6c-8b29-4c0c57809e25;20;27418343;2025-09-30
689702725;159716396;b869dcd5-e20b-498a-8528-7bc5f50551c5;20;27418343;2025-09-30
689702729;159716364;00f1d2e2-0d4b-4242-9dc1-494cc924ade1;20;27418343;2025-09-30
689702735;174945872;83bf6272-1fed-4ec3-a5d5-f6ac3885dcec;10;27418345;2025-09-30
689702722;159716393;7d93fd56-c327-49a9-9a2e-9e40568ab813;20;27418343;2025-09-30
689702726;159716397;ca706d68-b938-46a1-9349-f0545fd62186;20;27418343;2025-09-30
689702734;159716366;7e787efb-f634-4203-8859-b8ed76a316f6;20;27418343;2025-09-30
689702738;174500048;eb4b8318-0fdf-4102-be7f-6ebadee3ecf2;50;27418348;2025-09-30
689702741;88466923;6fdcc256-c4c9-4af2-ab97-e22a9e799e35;50;27418351;2025-09-30
689702745;30477729;d8eb0ce1-965a-4b13-8d20-3624710ccee4;20;27418355;2025-09-30
