ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
42796081;47071102;47069866;70819765;43;0;0;2025-09-29;2018-08-31;2079-06-06;0;692248.692583.690120.47069866.47071102
42796113;47074452;47069866;70824801;43;0;0;2025-09-29;2018-08-31;2079-06-06;0;692248.692583.690120.47069866.47074452
42798547;47115748;690120;70885067;43;0;0;2025-09-29;2014-07-14;2079-06-06;0;692248.692583.690120.47115748
42799322;47164861;47163125;70958644;43;0;0;2025-09-29;2018-10-23;2079-06-06;0;692248.692583.690120.47163125.47164861
45605551;85918776;694749;127525165;43;0;247056676;2025-09-29;2017-08-21;2025-09-29;0;692248.692583.694749.85918776
58724754;22427489;710474;34961205;43;0;247070236;2025-09-30;2011-12-01;2025-09-30;0;692248.708861.710474.22427489
59183093;18764179;18763476;29488785;43;0;0;2025-09-29;2018-08-24;2079-06-06;0;692248.711360.710372.714426.18763476.18764179
59268516;13397568;715163;21506712;43;0;247104708;2025-10-01;2015-02-02;2025-10-01;0;692248.711360.715163.13397568
59268588;13401097;715163;21512471;43;0;247104734;2025-10-01;2015-02-02;2025-10-01;0;692248.711360.715163.13401097
121655137;103566049;715163;267082373;43;0;247099130;2025-10-01;2022-01-26;2025-10-01;0;692248.711360.715163.103566049
233652267;163467696;698432;595515055;43;0;247102993;2025-10-01;2024-05-08;2025-10-01;0;692248.700143.700985.698432.163467696
246645576;174543540;703908;688826997;43;0;0;2025-10-01;2025-09-09;2079-06-06;0;692248.700143.699263.703908.174543540
247027622;174914928;174876044;689636475;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914928
247027624;174914930;174876044;689636477;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914930
247027626;174914932;174876044;689636479;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914932
247027628;174914934;174876044;689636481;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914934
247027630;174914936;174876044;689636483;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914936
247027632;174914938;174876044;689636485;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914938
247027634;174914940;174876044;689636487;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914940
247027636;174914942;174876044;689636489;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876044.174914942
247027638;174914944;174876047;689636502;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914944
247027640;174914946;174876047;689636504;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914946
247027642;174914948;174876047;689636506;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914948
247027644;174914950;174876047;689636508;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914950
247027646;174914952;174876047;689636510;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914952
247027648;174914954;174876047;689636512;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174876047.174914954
247027650;174914956;704918;689636517;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.702260.701241.704918.174914956
247028609;174915910;704918;689638312;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.702260.701241.704918.174915910
247028608;174915909;704918;689638309;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.702260.701241.704918.174915909
247028693;174915994;701223;689638405;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174915994
247028692;174915993;701223;689638404;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174915993
247028696;174915997;702944;689638416;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174915997
247028698;174915999;702944;689638418;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174915999
247028700;174916001;702944;689638420;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916001
247028702;174916003;702944;689638422;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916003
247028704;174916005;702944;689638424;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916005
247028826;174916127;702944;689638559;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916127
247028828;174916129;702944;689638561;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916129
247028830;174916131;702944;689638563;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916131
247028832;174916133;702944;689638565;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916133
247028834;174916135;702944;689638567;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916135
247028836;174916137;702944;689638569;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697989.702944.174916137
42556351;91406369;691009;134127251;43;0;0;2025-09-29;2019-06-18;2079-06-06;0;692248.692583.689430.691009.91406369
247030530;174917823;691009;689642540;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.692583.689430.691009.174917823
45618747;80867759;80866283;120184482;43;0;0;2025-09-29;2018-10-03;2079-06-06;0;692248.692583.694902.80866283.80867759
45618760;80868264;80866283;120185153;43;0;0;2025-09-29;2018-10-03;2079-06-06;0;692248.692583.694902.80866283.80868264
247030587;174917878;699672;689642740;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697328.699672.174917878
247030602;174917893;701223;689642769;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174917893
247030609;174917900;701223;689642789;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174917900
247030589;174917880;699672;689642746;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.697328.699672.174917880
247030591;174917882;174395940;689642749;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174395940.174917882
247030593;174917884;174395940;689642751;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174395940.174917884
247030595;174917886;174395940;689642753;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.700985.174395940.174917886
247030603;174917894;701223;689642774;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174917894
247030607;174917898;703108;689642786;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.698987.703108.174917898
247030630;174917921;701223;689642812;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174917921
247030641;174917932;703108;689642824;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.698987.703108.174917932
247030632;174917923;701223;689642814;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700385.696992.701223.174917923
247030685;174917971;702532;689642878;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.700143.702532.174917971
247031316;174918597;72948640;689644003;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;692248.711360.716637.715409.72925700.72948640.174918597
42799346;47165339;47163125;70959372;43;0;0;2025-09-29;2018-10-23;2079-06-06;0;692248.692583.690120.47163125.47165339
42796139;47074509;47069866;70824860;43;0;0;2025-09-29;2018-08-31;2079-06-06;0;692248.692583.690120.47069866.47074509
42796170;47075350;47069866;70826059;43;0;0;2025-09-29;2018-08-31;2079-06-06;0;692248.692583.690120.47069866.47075350
43411589;76581689;76580732;113919213;43;0;0;2025-09-29;2018-10-26;2079-06-06;0;692248.692583.691380.76580732.76581689
43411611;76581709;76580732;113919240;43;0;0;2025-09-29;2018-10-26;2079-06-06;0;692248.692583.691380.76580732.76581709
43411635;76582237;76580732;113920044;43;0;0;2025-09-29;2018-10-26;2079-06-06;0;692248.692583.691380.76580732.76582237
43411658;76582397;76580732;113920277;43;0;0;2025-09-29;2018-10-26;2079-06-06;0;692248.692583.691380.76580732.76582397
43411544;76581498;76580732;113918969;43;0;0;2025-09-29;2018-10-26;2079-06-06;0;692248.692583.691380.76580732.76581498
