ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189468;174932969;bd0c9127-7362-4d72-8d8b-ba0cb74dbd67;689674082;11-й;км;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189860;174968512;b1ad916f-be06-4c61-ac87-53f3c9449508;689754746;Звездная;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
