CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689623984;174909733;a6492b5b-84c0-4ae7-90e3-684fb015d6fb;10;27402729;2025-09-29
689624266;173445762;fe7a4aef-912f-46ba-9509-f9266c4cb7aa;20;27406695;2025-09-29
689624269;59750219;ef2bb755-7b42-4768-b013-348f67e170c3;20;27406697;2025-09-29
689624322;18808883;2d96430b-19eb-4670-830d-ff5fa2b8d91d;30;27406701;2025-09-29
689624324;18809246;60d6bb9c-2729-4a7d-8946-df478b1ae6ff;30;27406701;2025-09-29
689624326;18809793;a47c5a16-9572-4aa7-bfd5-38ad9a169e29;30;27406701;2025-09-29
689624328;18814302;f522e177-9de3-4c66-a2d3-e4c435ca3503;30;27406701;2025-09-29
689624330;18814353;e42f22bb-7b5a-45bb-b45e-64032ac5d710;30;27406701;2025-09-29
689624332;18814395;1c7d60d8-56f8-4641-9657-160279f697cf;30;27406701;2025-09-29
689624334;18814442;8fb7c583-dae9-4662-9ea6-7ff6eea26db3;30;27406701;2025-09-29
689624336;18814533;4393eb79-c534-4fa3-abe8-111f7811e1c2;30;27406701;2025-09-29
689624338;18814830;5c6dc4fe-dfe5-4093-a444-2e5f634b8104;30;27406701;2025-09-29
689624340;18814933;cc9087ad-ab91-4b75-a79f-a9ea830bc28a;30;27406701;2025-09-29
689624342;18814978;d2d8f215-37de-4b97-bc57-f6a16b5b63f9;30;27406701;2025-09-29
689624344;18815013;73b9828d-f0fd-46bb-a8bb-19f7a2b2d96a;30;27406701;2025-09-29
689624346;18815059;d1882766-91cf-4e3e-bd10-fb85674ad7c6;30;27406701;2025-09-29
689624348;18815116;da85d4db-784a-4e35-a53c-75fa5219538d;30;27406701;2025-09-29
689624350;18815182;250c0b53-4603-4bc2-ac28-116458949c2a;30;27406701;2025-09-29
689624352;18815263;07112631-2643-422c-9e93-5c95f13821f4;30;27406701;2025-09-29
689624354;18815298;a08c29d2-1047-4a68-bcba-409c11eacc28;30;27406701;2025-09-29
689624356;18815308;d6861236-a34d-473f-b361-87dd66c765bc;30;27406701;2025-09-29
689624358;18815408;d015f260-4b10-4cc6-b026-dc0df1cb4abb;30;27406701;2025-09-29
689624360;18815464;7c8a6169-f86a-4277-b632-6433a5395a68;30;27406701;2025-09-29
689624362;18815563;1882d61f-dfb0-4af7-b510-7298bad50302;30;27406701;2025-09-29
689624364;18815762;ec96bc43-f388-4261-9e57-166360928b61;30;27406701;2025-09-29
689624366;18815806;c8d14619-114e-40aa-9b88-528052c1b13f;30;27406701;2025-09-29
689624368;18815849;576bcce5-cdac-4199-98ea-7fcaf33e0978;30;27406701;2025-09-29
689624370;18815924;ec70e4e0-e870-42cc-87bb-b57ff20e412f;30;27406701;2025-09-29
689624372;18815975;e45b1cd7-d94b-4e85-ba67-b8fb1c634d13;30;27406701;2025-09-29
689624374;18816098;9ea19a49-7452-4753-8c8e-df67c67e9585;30;27406701;2025-09-29
689624376;18816224;8d7bb75b-b404-4e27-aee2-679e69a24e94;30;27406701;2025-09-29
689624378;18816281;6a21ab6e-1207-4630-b666-feac73f65dcf;30;27406701;2025-09-29
689624380;18816403;b31d64ee-b878-4052-bc4c-e08c020852f0;30;27406701;2025-09-29
689624382;18816447;20834f36-600b-445d-bf38-4ab83bd32173;30;27406701;2025-09-29
689624384;18816478;48e75454-e8b0-4ced-be7c-1ae526fff437;30;27406701;2025-09-29
689624386;18816494;d069fbce-f8dc-4319-b800-453aeb14d574;30;27406701;2025-09-29
689624388;18816514;01857b3f-e7b7-4276-b4e7-6f9308c22018;30;27406701;2025-09-29
689624390;18816540;9390adf2-7768-4291-8ecd-dabf87c750b7;30;27406701;2025-09-29
689624392;18816647;34ada439-7f8f-463c-9da4-e3b26f85e9c4;30;27406701;2025-09-29
689624394;18816654;94fb7355-33b3-4994-ae3d-05d3d5299074;30;27406701;2025-09-29
689624396;18816696;71a133ef-881f-4027-9e15-9a6f34b49c43;30;27406701;2025-09-29
689624398;18816781;f9802e76-5781-43fd-8231-48b32279b694;30;27406701;2025-09-29
689624400;18816794;093bc3de-4f14-4643-ba95-1ff1ad1a577e;30;27406701;2025-09-29
689624402;18816810;e18547ce-bf1e-4452-8ea8-33e80efc8a51;30;27406701;2025-09-29
689624404;18816862;a7a867a1-67f1-422f-94af-5335243e4c0d;30;27406701;2025-09-29
689624406;18816874;83b53fd5-2c44-4396-941c-c36d9f88c101;30;27406701;2025-09-29
689624408;18816904;6b882ae5-013b-4951-a92c-6975ea29ef38;30;27406701;2025-09-29
689624410;18816919;c69fda84-6c3f-4c9b-997b-dce9afc2adf6;30;27406701;2025-09-29
689624412;18816930;6e872266-026d-484d-899a-8a37273c3122;30;27406701;2025-09-29
689624414;18816972;ca94ed86-871c-473c-9973-951980368d9b;30;27406701;2025-09-29
689624416;18817017;18be6b8d-e220-4eae-9a80-c95281a17808;30;27406701;2025-09-29
689624418;18817082;bdff2f8e-ff3d-4b09-9cc7-465267584091;30;27406701;2025-09-29
689624420;18817153;1383fbe1-30d9-4f77-b12b-912d3a940029;30;27406701;2025-09-29
689624422;18817177;9b064d33-c85d-4c07-904b-f87ba07cf4cd;30;27406701;2025-09-29
689624424;18817201;2a9e35ca-c8c6-4b6e-9643-5887280240d8;30;27406701;2025-09-29
689624426;18817251;cbbfb4da-0565-4c24-bf5a-0346a37d17b2;30;27406701;2025-09-29
689624428;18817277;fa2da910-577f-4560-9f17-5b15332543c3;30;27406701;2025-09-29
689624430;18817300;cd75b066-e35f-4989-9091-1e9688b52f0b;30;27406701;2025-09-29
689624432;18817350;ce5c199a-babc-4623-ad4f-efcd51e3da53;30;27406701;2025-09-29
689624434;18817414;daeeda41-8d51-420c-b6e5-ca08f9043505;30;27406701;2025-09-29
689624436;18817430;104a1ed5-6c5b-4819-82f8-3e6af42b2536;30;27406701;2025-09-29
689624438;18817465;480b3ca3-385a-45c1-8a91-2538c8f5a2e1;30;27406701;2025-09-29
689624440;18817473;67552bd7-76ee-4fe3-9bb8-5502f85a871a;30;27406701;2025-09-29
689624442;18817522;8c3416e5-afc0-4d5d-b9a3-a1ba4b285366;30;27406701;2025-09-29
689624444;18817613;9d6056ce-746a-4da2-bb59-ab31a4603d63;30;27406701;2025-09-29
689625463;18663622;d1346027-e08a-4baa-ad29-9b2bc4c34036;30;27406701;2025-09-29
689625465;18663706;5774eff3-574e-42a6-9ab6-761bdaa5d06e;30;27406701;2025-09-29
689625467;18663724;188c4f98-2e8f-4843-a699-89ca1fe9d036;30;27406701;2025-09-29
689625469;18663841;7da0ea4a-1d26-4c3a-a620-23c6c25636ae;30;27406701;2025-09-29
689625471;18663910;6b594db4-f9a8-40c2-a996-b12b3cd0a8d8;30;27406701;2025-09-29
689625473;18663977;edd7dd32-1fd6-49d0-af62-3956784f1a9e;30;27406701;2025-09-29
689625475;18664015;52a37b1d-7783-4ec5-aef8-00c900df002c;30;27406701;2025-09-29
689625477;18664050;7c443c1f-48d6-4726-a336-0c7f38de6ec3;30;27406701;2025-09-29
689625479;18664152;883f0efd-a294-4633-89ae-d56676a2673c;30;27406701;2025-09-29
689625481;18664231;71578040-0f66-4c38-a48e-4f6ad52d2c12;30;27406701;2025-09-29
689625483;18664267;b0fe08e2-e322-4c2d-baaf-f8715dbb5041;30;27406701;2025-09-29
689625485;18664307;ee7c1273-5f65-4b47-8d98-fea450c43558;30;27406701;2025-09-29
689625487;18664348;80b97b75-9410-4592-801b-01a1b124ea7e;30;27406701;2025-09-29
