ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
41263887;38476810;38461629;58336084;42;0;0;2025-09-29;2019-05-17;2079-06-06;0;663628.663986.676364.670587.38461629.38476810
41266189;38539472;38461629;58426420;42;0;0;2025-09-29;2019-05-17;2079-06-06;0;663628.663986.676364.670587.38461629.38539472
41266736;38547208;38461629;58437790;42;0;0;2025-09-29;2019-05-17;2079-06-06;0;663628.663986.676364.670587.38461629.38547208
41548534;18664000;18662216;29343024;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18662216.18664000
41548554;18664022;18662216;29343057;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18662216.18664022
41548910;18666998;18662216;29347055;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18662216.18666998
41550586;18665153;18662216;29344545;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18662216.18665153
41550998;18667935;18662216;29348231;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18662216.18667935
41553563;18713510;18682290;29414692;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18682290.18713510
41553166;18699911;18682290;29395228;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18682290.18699911
41553708;18718695;18682290;29422102;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18682290.18718695
41558543;18808875;18802948;29551057;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18808875
41558566;18809179;18802948;29551556;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18809179
41558611;18809311;18802948;29551713;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18809311
41558655;18816533;18802948;29561584;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816533
41558721;18816647;18802948;29561718;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816647
41558754;18816654;18802948;29561728;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816654
41558845;18816696;18802948;29561777;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816696
41559023;18816781;18802948;29561903;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816781
41559051;18816794;18802948;29561922;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816794
41559088;18816810;18802948;29561943;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816810
41559196;18816862;18802948;29562002;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816862
41559237;18816874;18802948;29562019;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816874
41559309;18816904;18802948;29562062;42;0;0;2025-09-29;2018-09-05;2079-06-06;0;663628.663986.676364.673307.18802948.18816904
41559334;18816919;18802948;29562079;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816919
41559361;18816930;18802948;29562091;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816930
41559474;18816972;18802948;29562137;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18816972
41559559;18817017;18802948;29562186;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817017
41559740;18817082;18802948;29562268;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817082
41559941;18817153;18802948;29562361;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817153
41560034;18817177;18802948;29562395;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817177
41560102;18817201;18802948;29562426;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817201
41560185;18817251;18802948;29562499;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817251
41560241;18817277;18802948;29562534;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817277
41560301;18817300;18802948;29562578;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817300
41560351;18817350;18802948;29562633;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817350
41560421;18817414;18802948;29562709;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817414
41560446;18817430;18802948;29562725;42;0;0;2025-09-29;2019-05-07;2079-06-06;0;663628.663986.676364.673307.18802948.18817430
