ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
1934503;103211193;9de1155c-a215-4e4e-ad17-d487943aa7fc;238368905;Берёзовая;ул;8;10;0;52189808;2025-09-30;2021-12-13;2025-09-30;0;0
52189472;174933518;c2c17424-ad9a-401b-beeb-700e71d58fc4;689675041;5-я Петренко;тер.;7;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189808;103211193;9de1155c-a215-4e4e-ad17-d487943aa7fc;689740833;Берёзовая;ул;8;30;1934503;0;2025-09-30;2025-09-30;2079-06-06;1;0
52189922;174976292;7d5edfbb-386e-4218-8f27-26d5efcef45a;689789648;Николаевка;тер.;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
