ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
51117335;174953373;49d31cc8-9e31-44cf-9546-dce131530d5d;689719290;1003;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117337;174953375;fb64f9f9-d7f0-49ae-bd9d-bff6bb59c40f;689719292;1001;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117339;174953380;faa5722d-5a2f-4eca-aa9f-c6fcd63ba0be;689719297;1012;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117341;174953382;4488b3e4-7994-4d17-aa2d-30cd5e4bb3c3;689719299;1010;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117343;174953384;b8cd06f4-b993-4b7c-ad98-ddfdc30ae964;689719301;1008;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117345;174953386;3a47e231-d76e-4778-aadc-6bd5b1a0f2b5;689719303;1006;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117347;174953388;d127b875-86f1-4dde-9020-5e51ed1f67df;689719305;1004;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117349;174953390;2568156d-be6b-4d5c-a3b4-3a0321e1ca51;689719307;1025;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117351;174953392;10ec7c05-958e-419e-aaf4-049e45f84f2a;689719309;1023;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117353;174953394;5b04b4ba-1e45-46cf-baa3-d548765ec13a;689719311;1021;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117355;174953396;c26b56f8-554e-4b24-a3a2-0c415a8b8459;689719313;1019;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117357;174953398;6e560c62-894e-4a31-b50f-eb8c82f9c961;689719315;1017;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117359;174953400;9d9ced3f-784b-4ff7-bc48-6d53684baa47;689719317;1015;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
51117361;174953402;0d4bb58b-70ff-41ab-8adc-5976f2b9c115;689719319;1013;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
