CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689635561;89459354;a26c4c15-1731-43be-a094-da86d1cbae69;20;27408463;2025-09-29
689635595;174914533;2758a469-16c3-4b2e-a3e3-a4dc1fb61597;10;27408471;2025-09-29
689637686;174915594;8dd3878c-620a-4d62-bb99-3b6208a660db;10;27408926;2025-09-29
689637690;163609589;8e955611-cc39-4f8a-a7fd-865bbb7996a3;20;27408930;2025-09-29
689637687;163609593;963fd16d-92d1-4503-9f66-d3112c10a464;20;27408927;2025-09-29
689637691;163601432;295a6a72-810d-4f33-bc72-001bb90d1168;20;27408931;2025-09-29
689637749;3104582;7990adef-08b8-4359-8293-8000a0858b83;20;27408951;2025-09-29
689637758;174915621;9d90ce2c-0a6e-49e5-862c-9e5df11e871e;10;27408951;2025-09-29
689637772;174915625;8a7a5879-5edd-4fe5-aa80-8057d8153801;10;27408961;2025-09-29
689637800;174915632;9f5477d3-c312-40d9-aaa4-c5d32e24c373;10;27408971;2025-09-29
689637880;174915702;dd29d885-cf18-4ea0-8e23-9cf3aa7a6f7d;10;27408987;2025-09-29
689637884;174915705;582285e0-96ff-4620-b186-1489bc29c257;10;27408991;2025-09-29
689637888;174915708;76db872c-2439-4d5e-ae66-6bfedcb548e0;10;27408995;2025-09-29
689637883;174915704;a4995b24-6192-4250-9539-b47f83887a4b;10;27408990;2025-09-29
689638177;37370018;28aa6cc0-de3b-44bb-9a6c-3c9426bb331d;30;27409071;2025-09-29
689638224;66316043;01650fcc-453a-4610-b8a4-2ac69f869600;20;27409097;2025-09-29
689638217;174915878;71888532-547c-4481-9b1d-c126f7150a39;10;27409093;2025-09-29
689638233;174915883;6e3282b2-767c-4fc2-a1f3-761c9d8e9920;10;27405059;2025-09-29
689638245;174915887;d89c3788-5dc5-4a9a-85ca-1a5c57aa1d1c;10;27405059;2025-09-29
689640928;11363813;c3293eb3-fc82-4507-91c3-674d07a8bdb5;20;27409539;2025-09-29
689640925;3163936;52cf6c5a-1a4c-4a4f-a2f0-20a04fcf1eb6;20;27409536;2025-09-29
689641201;61605830;2be52a52-4dd1-4e84-b705-c6496c6b0d5f;20;27409543;2025-09-29
689641714;173390332;6e4c6a29-5ad3-4a5c-975d-2c6a87f71916;24;27364519;2025-09-29
689641690;173390307;29bab18e-3aaa-4f80-a43a-698e37509e28;24;27364519;2025-09-29
689641692;173390310;b49433a3-04a7-4ce6-8dcc-f43a4830d3f6;24;27364519;2025-09-29
689641694;173390312;74a57465-3b15-4dfe-ac85-0b3fda1fa097;24;27364519;2025-09-29
689641696;173390314;cde66eb3-d5c9-44ed-92ee-801567b71dc6;24;27364519;2025-09-29
689641698;173390316;77015366-5c6a-4d1a-8d05-85226a6fd250;24;27364519;2025-09-29
689641700;173391245;fcc5645c-2fb7-4fff-9ab3-0ff9d3340260;24;27364519;2025-09-29
689641702;173390318;d9f76926-55b8-4bba-9fd0-6f5613b7d003;24;27364519;2025-09-29
689641704;173390320;21507b77-14ce-4787-befd-9e6c69fcc843;24;27364519;2025-09-29
689641706;173390322;1190a794-f945-48ff-b8d4-49e9723b1e08;24;27364519;2025-09-29
689641708;173390325;8505c7c7-e491-4b4c-a11d-8881d2d25788;24;27364519;2025-09-29
689641771;173390397;33a299d9-27e0-4f07-ba08-f47ff64ad6bf;24;27364519;2025-09-29
689641715;173390333;a263868b-62ce-4406-a283-ca6a76e56693;24;27364519;2025-09-29
689641717;173390335;52711a3c-b233-415e-903d-1de6d0ef3f49;24;27364519;2025-09-29
689641719;173390338;6b4e3be9-ceed-4ced-a290-69ef6e81faf1;24;27364519;2025-09-29
689641721;173390340;7d1bbc93-cb9e-486c-8bf6-b6acaf96a8ad;24;27364519;2025-09-29
689641723;173390342;26e8990e-e381-432b-a037-ac6b336c6bac;24;27364519;2025-09-29
689641725;173390345;c1baae9b-3107-4c6e-885d-0e3f9c851e9d;24;27364519;2025-09-29
689641727;173390347;f1afeb3a-d78b-400f-97ba-4b19c0089e6d;24;27364519;2025-09-29
689641729;173390350;fcac1ea3-49d9-4eb4-a588-f62fc35f28cb;24;27364519;2025-09-29
689641731;173390352;1d06f81e-7d1f-467d-89f2-722a4ce01814;24;27364519;2025-09-29
689641750;173390359;cc56b028-fcc0-41b4-8426-e52107cf0322;24;27364519;2025-09-29
689641752;173390362;582b8ade-24f4-45ee-ae87-71e8baa80baf;24;27364519;2025-09-29
689641754;173390364;46c6b92a-eaeb-4cdd-bbc3-4a04db5902cb;24;27364519;2025-09-29
689641756;173390366;4e749c5d-56df-44e8-84b7-6ec80251c775;24;27364519;2025-09-29
689641758;173390369;3014e13e-0966-4d98-bd11-4372cf36b215;24;27364519;2025-09-29
689641760;173390371;913b126b-2874-4209-800c-1c78b0e27329;24;27364519;2025-09-29
689641762;173390373;c3f7df8f-b958-4bc4-b685-01a79e4fc820;24;27364519;2025-09-29
689641764;173390376;68dc42f0-1011-4194-8d0c-936327260ee8;24;27364519;2025-09-29
