CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689636627;67142346;86ef6660-f0c7-403b-a054-9c91f1c053c0;20;27408620;2025-09-29
689636626;174914991;306da370-f37f-4b3b-bae3-f924ab093578;10;27408619;2025-09-29
689636658;22965029;eb696c78-532a-4df8-8921-7bb1e9d60ffe;20;27408626;2025-09-29
689637352;174915369;df01e179-e8f9-4279-90a1-de74b685630e;10;27408824;2025-09-29
689637441;174915452;60ef013f-0942-4402-a9fa-36eb3de43670;10;27408832;2025-09-29
689637470;174915473;c0e322f0-447a-4008-a5a6-4bd5a1cab6d2;10;27408844;2025-09-29
689637507;105109107;b1a0e2eb-c67a-4efd-a145-90b299e5b409;20;27408862;2025-09-29
689640250;4932831;898933ca-19f0-4455-9ea6-ea43e5e07e89;24;27409413;2025-09-29
689640255;102002236;641e5d55-783b-4279-9a09-de6a285126b2;20;27408862;2025-09-29
689640286;174917133;44f13d80-8cee-414c-b731-3fecb749dc7d;10;27409428;2025-09-29
689640302;174917144;bb7cb9ce-e22d-4ce9-a540-fc0602a63e67;10;27409437;2025-09-29
689640610;174917279;98ab7c8f-f449-40b0-8f4d-c7ede19ae145;10;27409483;2025-09-29
689670333;174930848;bdef3250-ee7b-4181-9c80-f5c5643c730b;10;27413052;2025-09-29
689644396;15246487;0f0bc1a3-b939-438d-acd7-50885bfb170e;20;27410055;2025-09-29
689646516;31619358;eabf84e8-fc2a-4162-8588-f5e7f58e8420;20;27410474;2025-09-29
689646818;174920420;83039863-df7a-47f3-9ce3-f0aaca12833e;10;27410576;2025-09-29
689649489;101915022;dd3be00b-8c22-4d42-ac8f-addfd2d46945;20;27410895;2025-09-29
689649651;2039516;6167e001-a6b0-48bd-b861-7293d99352d1;20;27410947;2025-09-29
689649820;75022905;bfc7a9cc-95db-4dee-84cf-b4f5fa27a3c6;20;27410992;2025-09-29
689652959;81280204;545379f3-86a2-40d9-b50f-f7666101eed1;20;27411303;2025-09-29
689655959;48294675;486f01a1-60dd-4cf2-b97a-7d401f0bde75;20;27411700;2025-09-29
689665911;14822466;87fb2776-e540-44cf-99a6-8f96dd368416;20;27412159;2025-09-29
689666852;174929047;2c2fe2c7-e036-4554-83ac-9ae5837042e2;10;27412248;2025-09-29
689668880;85081457;5272b516-f581-4027-a5e6-d214516c58dc;20;27412672;2025-09-29
689669330;174930330;15c81777-b121-4c35-b3a5-196e399aeba0;10;27412811;2025-09-29
689669332;174930332;d3bfe403-fc6b-4398-9e89-eeb6e30354ff;10;27412811;2025-09-29
689669334;174930334;7b29f6c7-93ec-466d-add5-301219423638;10;27412811;2025-09-29
689669336;174930336;8c577cfd-23d0-4da5-a844-48a9e790e547;10;27412811;2025-09-29
689669338;174930338;2ce0ed0a-2d93-4e48-ac26-e5c6b71e00a5;10;27412811;2025-09-29
689669340;174930340;e871fc69-25af-49f2-8d7e-e7d39be2f4c2;10;27412811;2025-09-29
689669373;170136497;383f2476-19fe-4ec0-9b8c-fd198dbc11a6;20;27412821;2025-09-29
689670175;174930760;35b128c2-c2a9-4681-b8fd-a7fac6b5ff3a;10;27413021;2025-09-29
689640236;4930098;bacac7e6-3f6c-4d23-8c57-63dac6694c17;24;27409406;2025-09-29
689640244;4936396;12612148-49ad-43b9-9d8e-83acbae5a224;20;27409410;2025-09-29
689640257;4933502;eeccb74f-f1e8-413e-92b3-cb5dcc0d7493;24;27409416;2025-09-29
689672697;64570045;f5a33cb0-3ec9-4fa5-bf0f-4d9db8ea045e;30;27413381;2025-09-29
689672795;2972615;7182c9b2-368e-4598-841d-0893ff28afca;30;27413423;2025-09-29
689675020;33880862;7399522c-d884-496a-8f92-6e088722270a;30;27413992;2025-09-29
689675127;63913337;0cd8e666-2cf4-4c5f-bb3e-ec2099b8ec05;30;27414029;2025-09-29
689675305;83916226;9e10e3c1-1549-43cb-8137-64d883a48b4b;20;27414080;2025-09-29
689675476;15247993;a3523700-9f1c-4778-a47a-3f44984ff1c3;20;27414147;2025-09-29
689678973;74083462;96cb90c8-6a60-4212-8b3f-79ad75d7073f;20;27414532;2025-09-29
689678977;50416383;e19c39f2-fd45-4043-8483-2690e260c6be;20;27414535;2025-09-29
689679120;174935165;d9e01a7d-bf81-4f42-8236-27bf23388be0;10;27414597;2025-09-29
689679297;59653132;935a5d18-4238-443d-9cd4-1f3f473f436f;20;27414657;2025-09-29
689686260;11034391;ee80636c-a6e0-48eb-9bac-9829857c0b33;20;27415518;2025-09-29
689690330;86316647;33814013-c407-4be5-8a5e-637b9e3414d1;20;27416278;2025-09-29
689691205;85379038;ba334cad-f173-4352-a167-d46f4856f397;20;27416470;2025-09-29
689692709;174941309;e4ac75ef-6f1b-4e09-80dd-60d5a5a3445a;10;27416761;2025-09-29
689693258;62697472;0d9992e4-f05d-4404-8c35-21c7cf625887;20;27416864;2025-09-29
689693922;174941872;19f7e1e0-fd63-47e6-a9b4-e751f7785e70;10;27416928;2025-09-29
689694367;174942175;ffdafccb-b088-4d08-92a6-a71f95c837f8;10;27417022;2025-09-29
689694478;174942240;d840c19d-04d8-414e-8ca1-dab6364a0c1d;10;27417064;2025-09-29
689695098;174942585;7e39dd32-57d1-43c4-8ef0-f69946284989;10;27417192;2025-09-29
689695545;103989966;2de4a619-824a-42e1-81df-df3ce85ddc31;20;27417211;2025-09-29
689695709;174942937;f732e48d-7cb0-47d5-bb1a-8145a19b63fe;10;27417297;2025-09-29
689671508;174931553;0959985c-be3a-4989-836d-99efa878b374;10;27413231;2025-09-29
689671571;174931581;f7d66558-3f13-4fec-bb8b-f0fd0eb639e7;10;27413231;2025-09-29
689671858;174931726;1d62018a-cb10-43da-96fd-eca81540b79c;10;27413231;2025-09-29
689672141;43531219;8deca533-e198-4264-889c-52d03bd963fa;30;27413332;2025-09-29
689672353;9257813;d8ca6147-0356-4516-a8d3-d12c6526cbe6;30;27413349;2025-09-29
689733031;174958965;c2f21c8a-a06d-4bc9-bf63-dd7ae455d67e;10;27423114;2025-09-30
689733033;174958967;4e9b0896-5f78-4ff4-a083-95f46b7eb246;10;27423114;2025-09-30
689733035;174958969;c629d7ea-4423-4fb6-8380-c587c8db683d;10;27423114;2025-09-30
689733037;174958971;37285315-c608-40ad-ac0f-19f0b7de1628;10;27423114;2025-09-30
689729901;174105037;1f2a7504-c892-4864-9cb2-7ac570e302e5;20;27423076;2025-09-30
689730032;174958013;706e371b-f235-4698-83a8-ed94c5a56b66;10;27423114;2025-09-30
689730034;174958015;77e39fa8-7e8b-4f74-a2df-3ae5bd7b13e2;10;27423114;2025-09-30
689730344;174958136;afc3a3f2-f261-4967-b0c6-3a4356c09dd9;10;27423114;2025-09-30
689730346;174958138;b3c321b1-9495-4f05-bb53-1ea5ea707ae1;10;27423114;2025-09-30
689730348;174958140;98a6302a-c431-4a2a-9076-7d246e4b447f;10;27423114;2025-09-30
689730350;174958142;2affdb2a-d0de-454d-ab80-ad32110f21c7;10;27423114;2025-09-30
689730352;174958144;fae666e8-e75b-4b54-9714-ed28a4076a5b;10;27423114;2025-09-30
689730354;174958146;e66cea3e-e231-4bc1-9e53-c30a1a10c5aa;10;27423114;2025-09-30
689731489;15742745;16ce9a87-9c3c-45e5-b910-dd8e1ad01e1d;30;27423314;2025-09-30
689731600;35106632;9731612e-5c3c-4fdf-aea8-1d916e81fb13;30;27423314;2025-09-30
689731944;6742766;b2465590-34c9-4e33-a63a-2e71d1d500fa;20;27423380;2025-09-30
689696647;44051772;8e3ed9e2-0628-40c9-b289-abe7a04db0af;20;27417458;2025-09-29
689696821;26746651;295c59e4-e5cf-4d17-9439-27b5cb8f0724;30;27417489;2025-09-29
689697159;13249352;28c46862-3cff-4fe2-8d6a-9b983bb90f7e;20;27417593;2025-09-29
689697428;59645284;f59e3660-9c34-40ff-9602-8b795631c1dd;20;27417658;2025-09-29
689697557;82904706;cff36e27-3c0c-4c68-8c66-bdf4b2bb6ae6;20;27417689;2025-09-29
689698373;18310056;23a0529d-853b-4f50-9a1d-51b8a6e073ec;20;27417784;2025-09-29
689698574;174944452;e891d3e4-2fe6-44fe-8401-14c7acd23238;10;27417818;2025-09-29
689698952;34007232;bc495b86-4996-455c-afd7-998c2c8ca5a9;30;27417826;2025-09-29
689699235;6950392;44dedcbc-b2b2-41de-a41c-03fca5deeb34;30;27417826;2025-09-29
689699466;5929319;521b7694-0797-46ed-8007-23a7681303ef;30;27417826;2025-09-29
689699542;5921545;aec3432b-2bae-404b-bacf-e5bf6106191a;30;27417826;2025-09-29
689699637;174617040;65dcb0df-2151-4546-9383-ddd91f250803;30;27417888;2025-09-29
689699798;174944812;875963ef-94b3-4ec6-9bd4-abfb5806cdee;10;27417916;2025-09-29
689708499;174949175;2af7fd1c-5dd2-4244-ba01-8945982bc5e1;10;27419606;2025-09-30
689710307;18505623;c981f031-a9f5-4dfd-8f36-7f355267971e;20;27420082;2025-09-30
689720911;174954160;3a4d08a4-27e3-4326-a136-1ea2bab905cc;10;27421915;2025-09-30
689733019;69798916;a6ff9048-586a-4147-ada5-a1d2716a6bf1;30;27423574;2025-09-30
689723038;174495701;2d4b4038-951c-4fdc-a62a-d6003c16d330;20;27422322;2025-09-30
689723290;61336037;148fcb69-c2f7-493a-a7a6-83b5abd10f78;20;27422357;2025-09-30
689723312;85380280;90d1cb7c-7d9c-4860-8a9b-f022b4457b21;20;27422359;2025-09-30
689733026;174958960;d8bb2d2d-677c-477a-8e38-5f2b615f0f00;10;27423114;2025-09-30
689733028;174958962;44a75daf-1c4a-4669-a9b0-2b1ee118e6b1;10;27423114;2025-09-30
689739749;174962055;8bc190b7-4045-4b7d-9f4b-43914d836d98;10;27425102;2025-09-30
689742327;84682765;5dffa5e4-4b8e-40e3-8bbb-195d197cb956;20;27425582;2025-09-30
689742399;39965471;7ff4f308-0579-41dd-a9dc-c0adca2b0ea3;20;27425607;2025-09-30
689742469;89464910;b0859d32-8d61-46b6-b451-7890051c4227;20;27425628;2025-09-30
689742575;86705504;effd5baf-fc5c-4a8a-a5d6-4b459e60f9b3;20;27425658;2025-09-30
689742888;72725308;f525e23a-5335-479d-9889-2d477bf68879;20;27425744;2025-09-30
689743242;174963913;079da31d-9ec2-4ccd-a683-fb3094c937eb;10;27425851;2025-09-30
689743565;16737213;9ede48c9-6346-40e0-bcd6-87fcb0a0a531;20;27425907;2025-09-30
689743644;174964213;d92b5b78-93a8-4d42-86ae-0eed985fdd6d;10;27425933;2025-09-30
689743764;9474767;1d4bff01-c669-4be3-98d8-ae41ec923985;20;27425973;2025-09-30
689744677;174964552;78658998-b4c6-47f5-a60e-ae4f607365ed;10;27426178;2025-09-30
689744823;21222836;76f5e9a4-3c04-45ec-9add-0b5c0241d509;20;27426218;2025-09-30
689746604;174965609;e2aa8c20-4bbc-4601-85b0-72ff579a60a4;10;27426677;2025-09-30
