ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
111794341;174914388;d096a37b-35e8-4fdf-9fdf-c19e5c081735;689635334;31;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799797;174927460;b75457b6-060e-45aa-a420-2fa4595b8e24;689662583;13;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799799;174927467;bd90cbce-889b-40b1-a09b-2b7cccc82392;689662595;36;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799801;174927472;5ec1f410-af08-41c3-8386-011d2c8f3bb2;689662602;6;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799803;174927477;8e21a000-3818-47f9-9a40-c6871b6058ab;689662609;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799805;174927479;ea44b8c3-fa1a-46fc-9311-8bbe45ff0cba;689662613;5;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799807;174927484;7f991f93-3a2e-44e8-a7a9-79849d586778;689662619;21;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799809;174927486;4e272d3d-6964-4374-af99-e43dd7ded0ce;689662625;29;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799811;174927488;3266908a-975b-4e61-b699-3b6583ff961e;689662631;46;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799813;174927490;53d8f2a6-ebbf-422a-b5d6-a13edb5b8fd9;689662636;60;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799815;174927494;2cb26bf2-1a0f-490d-99a7-ac568b4c66d9;689662641;31;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799817;174927498;d2b441e2-e49a-42b6-904d-e85a9e6d68d7;689662646;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799819;174927501;d5fca447-3557-4da0-a664-0a4cb503d1e9;689662651;122;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799821;174927504;9c9aa7dd-0ae9-4b84-a06c-6567c9368ede;689662654;64;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799823;174927509;f4c7d2c7-2d15-412a-b694-0acc872b1f9c;689662661;17;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111799825;174927512;26cca1f5-abcf-4c96-a124-938ce1c7b438;689662664;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800329;174929486;2c8793d0-a1d2-43fe-8a4e-a37d28958479;689667617;7;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800331;174929489;dff68f1d-b012-49b1-8ef5-06d28e1ae2f2;689667620;94;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800333;174929492;87db8a49-dee8-4d88-b2c8-dfdb5057b563;689667623;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800335;174929496;d8309370-e7a8-4bee-b926-0d5f2596942f;689667627;4;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111807121;174953155;2bfffa01-18f6-40ce-874d-83cada03ed7b;689718859;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807263;174954380;9a57e62b-a43d-4fc8-995e-f76f4d107964;689721226;15;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807265;174954382;eed9bce2-0e24-440a-8993-eec38b846574;689721228;13;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807267;174954384;f01fd744-ef18-42fc-ae5b-6da12c558dd8;689721230;11;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807269;174954386;c388f9d6-4aef-441d-ab09-2e282325402f;689721232;1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807271;174954390;e59fd28a-1b9b-403b-8e2e-0e1333fab96c;689721236;27;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807273;174954392;c8ab2119-0fd7-4d76-b26a-f1bc446f3eb3;689721238;21;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807275;174954394;02acbc68-93fb-41b1-8555-304f64543fba;689721240;19;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807277;174954397;e9986fd3-3a9e-49f2-9400-52703ceedd35;689721243;14;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807279;174954399;2513e46e-c3d9-48c3-96aa-2410319c9769;689721245;1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807281;174954402;3ba15f27-f361-42e0-aeb7-c9158bf8cfd2;689721248;11;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807283;174954404;0249a3ab-2aa6-4ec5-8275-27e06f16e310;689721250;7;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
