ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
51975472;155837234;529701f4-0099-4f69-956d-528279e9e14e;442588902;Прилуцкая;ул.;8;10;0;52189351;2025-09-29;2022-09-30;2025-09-29;0;0
52040637;158266653;c1c785be-37f7-4d48-a0b6-200fa7a6ad0e;496330849;Каменка;ул.;8;10;0;52189848;2025-09-30;2023-03-10;2025-09-30;0;0
52081172;161027488;cd54dfd5-0420-420a-a5bd-1a23872ebdf1;572085059;Абрамця;ул.;8;10;0;52190020;2025-10-01;2023-11-07;2025-10-01;0;0
52189632;174953193;84664eff-75b4-4a5b-a091-8d11ff120a6e;689718940;Мирный;пер.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189848;158266653;c1c785be-37f7-4d48-a0b6-200fa7a6ad0e;689751597;Ленина;ул.;8;20;52040637;;2025-09-30;2025-09-30;2079-06-06;1;1
52190020;161027488;cd54dfd5-0420-420a-a5bd-1a23872ebdf1;689802836;Матвеева;ул.;8;20;52081172;;2025-10-01;2025-10-01;2079-06-06;1;1
52190220;174992533;14d6fd5a-fe9e-46f2-b6e0-892441fe231d;689822220;Базарный;пер.;8;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
