ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54894461;82637570;319785de-4181-4d0d-8bbf-5242e7536244;122764887;90;2;20;50005526;129164375;2025-09-29;2015-11-30;2025-09-29;0;0
55173456;38469859;35883a3d-c5ed-4f48-87d2-79c5e4dc0a10;58327326;28;2;20;22984686;129175471;2025-09-30;2017-01-25;2025-09-30;0;0
55247762;13858009;3696f5f8-3548-4fe3-ab45-115ee1af88c8;22203887;12;2;20;7651869;129175603;2025-09-30;2015-11-12;2025-09-30;0;0
56840185;15312964;4d11accf-a4cc-437f-80c4-d52583d7a8be;24405162;16;2;20;8634152;129187441;2025-10-01;2015-10-19;2025-10-01;0;0
57134930;41600766;513d0315-5ef1-40eb-923d-08dc7d5b3bef;62902183;33А;2;20;24865096;129186174;2025-10-01;2017-01-04;2025-10-01;0;0
57254050;19287272;52eba875-0bc1-46f2-aede-c8696b1dd8f4;30266766;4;2;20;11158129;129170344;2025-09-29;2017-11-20;2025-09-29;0;0
57325631;81883575;53ec75b4-3601-4bf2-8f36-04cd241d0e56;121673235;5;2;20;49561013;129164798;2025-09-29;2015-11-12;2025-09-29;0;0
57836602;29572448;5b236a9b-44d9-46f1-af9b-b44563b370ec;45354820;3А;2;20;17524633;129170094;2025-09-29;2016-04-04;2025-09-29;0;0
58459003;35785769;63e91cbc-49e2-425f-a378-0cf21bde5343;54348942;23;2;20;21259547;129188130;2025-10-01;2015-10-19;2025-10-01;0;0
59931528;24989563;78af17ba-880e-41e4-bf79-4df3e1d5a90f;38699546;30;2;20;14781140;129175912;2025-09-30;2017-10-17;2025-09-30;0;0
61294669;55731998;8bef28fa-7b47-43b6-8302-6df723d3320e;83368797;3;2;20;33332337;129170646;2025-09-29;2019-11-19;2025-09-29;0;0
61388335;81889997;8d446939-09af-4aad-a1f0-70bf4dbfa301;121682812;12;2;20;49565027;129164794;2025-09-29;2015-11-12;2025-09-29;0;0
62353120;47666197;9add4dd6-afb5-4e78-84e8-71bc4cc046b5;71681588;3;2;20;28498014;129164617;2025-09-29;2015-11-12;2025-09-29;0;0
64282164;69324837;b617282c-5ce6-44c5-b9dd-5945eb21ad30;103322692;1;2;20;41802974;129176037;2025-09-30;2017-10-17;2025-09-30;0;0
65476613;69329705;c6f66cf8-d468-4617-b7e9-bcc6a26f7f0d;103329239;22;2;20;41805961;129176028;2025-09-30;2017-10-17;2025-09-30;0;0
66119688;16413342;d00cf100-50fd-4712-8949-6bb743d4f178;26036194;7;2;20;9340365;129170018;2025-09-29;2016-04-04;2025-09-29;0;0
66666521;9265776;d7c4a5df-f362-4c85-af49-10518977e070;15462964;4;2;20;4799967;129165914;2025-09-29;2015-11-12;2025-09-29;0;0
66980045;65489938;dc34b82e-2d82-4abb-9037-a0639aa442ea;97688504;8;2;20;39432367;129170687;2025-09-29;2015-10-16;2025-09-29;0;0
67240496;6917745;dfe485d6-009e-4044-95ab-b9dc8e16925b;12001572;6;2;20;3318736;129164597;2025-09-29;2019-02-06;2025-09-29;0;0
67511489;34327517;e3b965b4-0e00-4b34-a4df-6eb5a6572ad5;52278701;12а;2;20;20432775;129170225;2025-09-29;2019-06-14;2025-09-29;0;0
68024714;23199291;eaf836a9-bfde-4f5d-a7ab-7ea1df3c83b9;36084828;15;2;20;13694853;129175472;2025-09-30;2017-01-25;2025-09-30;0;0
68448300;6918650;f0f0f678-181b-413e-be16-d7d58ea4e2be;12004105;11а;2;20;3319754;129164598;2025-09-29;2019-02-06;2025-09-29;0;0
68980052;25639591;f873c66f-3ecc-44cc-8ce3-3f63a555320a;39654444;3;2;20;15187473;129187432;2025-10-01;2016-02-04;2025-10-01;0;0
69229720;6972662;fbffc500-9693-4502-9a28-a13d0542d3b6;12080497;2;2;20;3351282;129164602;2025-09-29;2019-02-06;2025-09-29;0;0
55431427;6966103;392f1be9-dba6-4fd7-8983-6991f43dc07e;12071034;55А;2;20;3347474;129164601;2025-09-29;2019-02-06;2025-09-29;0;0
51998249;21636637;08b1ee51-1436-4039-932c-28e6adf4f38f;33788169;9/2;7;20;12718286;129175744;2025-09-30;2019-08-21;2025-09-30;0;0
4190510;8298746;0587b438-481d-4a16-8ceb-20aa19ca7d07;14034868;2а;2;10;0;129168057;2025-09-29;2017-11-10;2025-09-29;0;0
8689069;15390093;3b2fdd7f-362a-4643-9945-862a78c1818f;24522922;2в;4;10;0;129169361;2025-09-29;2018-06-01;2025-09-29;0;0
9565846;16771005;2a918cc9-e5e2-4a05-8570-b302731280d4;26559420;12;2;10;0;129176048;2025-09-30;2015-11-11;2025-09-30;0;0
11841183;20309027;0caaef23-7d6c-4850-9719-d863aa51b162;31796727;3а;2;10;0;129170043;2025-09-29;2017-11-10;2025-09-29;0;0
17210954;29002645;7603c783-3fb1-40f4-9dd3-a67d102e4af6;44555356;5;2;10;0;129179028;2025-09-30;2015-11-17;2025-09-30;0;0
19711695;33144369;0db3470a-3190-491d-ad32-4d89ddfba830;50549919;127;2;10;0;129184279;2025-10-01;2018-08-22;2025-10-01;0;0
22208685;37244372;f9980a5d-91df-4b88-bf22-1f4d6d7ece81;56511385;233;2;10;0;129185008;2025-10-01;2018-09-04;2025-10-01;0;0
