ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
56630222;20341122;4a1cd01a-1d85-46be-a59c-5bf7235e5c92;31845689;43;2;20;11862944;129171148;2025-09-29;2014-01-10;2025-09-29;0;0
56879723;19889763;4da13ad5-aa90-4c47-b92b-dc3c0515b4e6;31177433;16;2;20;11572842;129188157;2025-10-01;2018-08-06;2025-10-01;0;0
58048473;42834889;5e202c08-fe3a-4caf-bd54-19736d1dd1bd;64682161;30;2;20;25586057;129172285;2025-09-29;2014-01-10;2025-09-29;0;0
58665463;7321288;66d210f0-5e74-4d2e-8369-ece3c1f68996;12576203;25;2;20;3549693;129190893;2025-10-01;2014-01-10;2025-10-01;0;0
61386598;57545149;8d3d308d-811c-4257-8994-d9d9086dc8de;86027987;99;2;20;34436704;129170333;2025-09-29;2014-01-10;2025-09-29;0;0
62295530;54480204;9a0c4d2c-d5f7-4415-9498-853d3bfb8c71;81529544;114;2;20;32556860;129183298;2025-09-30;2014-01-10;2025-09-30;0;0
62643048;57615658;9ef26745-3af4-46ea-98d4-4131b88a4854;86128010;78;2;20;34476525;129170327;2025-09-29;2014-01-10;2025-09-29;0;0
66043007;29126164;cef9f910-3688-4564-9e63-853be49af097;44729696;10;2;20;17276202;129174748;2025-09-29;2014-01-10;2025-09-29;0;0
67754769;70722410;e72c6b4d-80fc-44f6-a743-56f2214584c1;105371743;132;2;20;42661503;129182445;2025-09-30;2016-03-11;2025-09-30;0;0
48362289;79980141;b82217eb-d0cd-4698-ba68-460b4edb212f;118867154;9;2;10;0;129172242;2025-09-29;2015-10-15;2025-09-29;0;0
51729069;26773334;04eadea7-b812-4d19-9444-2a87bdddc387;41320332;45;2;20;15896737;129182421;2025-09-30;2016-03-11;2025-09-30;0;0
52496401;20352064;0fbf6a97-d4f7-4e03-bdc2-b667b760fb89;31862806;27;2;20;11872287;129171137;2025-09-29;2014-01-10;2025-09-29;0;0
54225355;6818088;282611c3-3e70-4366-959e-5deac8aef4fd;11861437;10;2;20;3264344;129175002;2025-09-29;2014-01-10;2025-09-29;0;0
129167869;62475900;14655ccf-289f-4d53-8b07-9b00a83f112d;689649030;10;2;30;52825546;0;2025-09-29;2025-09-29;2079-06-06;1;0
10877777;18865101;67d713b5-a803-4ed3-93f4-7213fcd11efc;29629624;62;2;10;0;129168771;2025-09-29;1900-01-01;2025-09-29;0;0
129170070;174928555;b85e0e0b-7ead-49c3-9cf6-052f6f6b106e;689665337;4;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129170333;57545149;8d3d308d-811c-4257-8994-d9d9086dc8de;689667207;99;2;30;61386598;0;2025-09-29;2025-09-29;2079-06-06;1;0
129170339;3720373;9f62a82d-08cd-4a3d-95b0-25652a7c5442;689667254;67;2;30;62673626;0;2025-09-29;2025-09-29;2079-06-06;1;0
129170341;174929288;133b156c-6da1-4e65-8ba6-d7405585cef0;689667262;3/1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129170352;56449801;f8b37e08-6d6d-4af2-9b3c-cccfa37df7fe;689667336;48;2;30;68996938;0;2025-09-29;2025-09-29;2079-06-06;1;0
129171153;53577471;cac8bc16-850d-4322-9ef2-0aed4865e8a2;689673053;88;2;30;65748068;0;2025-09-29;2025-09-29;2079-06-06;1;0
129171144;20337290;5ab0fa18-537a-4438-b34e-224cd5872e20;689673030;34;2;30;57804704;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172198;174935130;9bfe347c-3f7c-4cc2-93be-8dd3dd68e84e;689679050;7а;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172242;79980141;b82217eb-d0cd-4698-ba68-460b4edb212f;689679179;9;2;30;48362289;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172292;42839616;81e4cb83-89a9-4624-a519-6846ca788e78;689679328;37;2;30;60582380;0;2025-09-29;2025-09-29;2079-06-06;1;0
33084864;55366594;b527ea30-39c6-42c8-9b04-4b623248bb52;82813381;17;2;10;0;129172276;2025-09-29;2015-10-15;2025-09-29;0;0
129173216;174938146;10dd25bd-e2e2-4885-a68e-510fc7486c5d;689686251;3/2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173557;174939152;36c46435-c165-498c-8024-dfb25e91ca8b;689688091;1;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173695;70600731;df231e53-240d-45b6-85d8-7329a3d49427;689688639;100;2;30;67186785;0;2025-09-29;2025-09-29;2079-06-06;1;0
129173750;174939718;91e44697-2489-4ec3-9da0-d2e7e6d94036;689688976;17;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
