ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
246087061;174028115;1162681;657109942;64;0;1;0;7431;0;0;247026486;2025-09-29;2025-08-14;2025-09-29;0;1153886.1155589.1162681.174028115
61221802;22009099;22008450;34339348;64;;;;;;0;0;2025-09-29;2018-10-18;2079-06-06;0;1153886.1155505.1154717.22008450.22009099
72981352;34205368;1177616;52096754;64;;;;;;0;0;2025-09-30;2007-09-21;2079-06-06;0;1153886.1166092.1170701.1177616.34205368
74334999;46382420;1165151;69818788;64;;;;;;0;0;2025-09-29;2011-08-19;2079-06-06;0;1153886.1168911.1169972.1165151.46382420
74351411;24553045;1172719;38052270;64;;;;;;0;0;2025-09-29;2011-08-19;2079-06-06;0;1153886.1168911.1169972.1172719.24553045
225164703;156781239;1186465;457765049;64;39;0;0;187;0;0;247025759;2025-09-29;2022-10-26;2025-09-29;0;1153886.1186381.1186465.156781239
247025756;174913076;49306618;689631981;64;;;;;;0;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1154281.1158665.49306618.174913076
247025759;156781239;173914348;689631984;64;39;0;0;187;503;225164703;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1186381.1186465.173914348.156781239
247025761;174913079;1191690;689631989;64;0;13;0;905;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1155193.1191690.174913079
247025773;174913091;1162709;689632004;64;0;13;0;442;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1155193.1162709.174913091
247025763;174913081;1159434;689631991;64;0;13;0;0;775;0;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1155193.1159434.174913081
247025765;174913083;1158062;689631994;64;0;13;0;0;200;0;0;2025-09-29;2025-09-29;2079-06-06;1;1153886.1155193.1158062.174913083
