ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74207283;174992476;e48a61b7-9248-4192-a43c-379d038b9f8d;689821964;19/1;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207286;174992482;579d833e-e45f-4fe3-b966-da091c9101c4;689821977;557;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
8094500;92628201;973f37a5-4df6-47a2-9a70-5c01c7bcb964;135456932;17А;10;74207288;2025-10-01;2019-07-18;2025-10-01;0;0
6590643;91125297;11cb91c3-690e-4a1e-aa70-994850945dcf;133812591;10;10;74207291;2025-10-01;2019-07-29;2025-10-01;0;0
8240164;92773801;0a18b051-3c7d-4b63-a9e9-d983d6d15181;135613520;5;10;74207306;2025-10-01;2019-07-16;2025-10-01;0;0
74207311;95087778;2a51de58-3981-49da-814d-8c2a4c73de3a;689822161;5;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207212;174992380;3575982a-5c20-46cc-998a-b1f58a963a68;689821575;1б;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207247;174992431;e2e896ff-09a4-4c62-acbe-c329832f2ea4;689821765;1295;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207279;171425729;34bd9342-8046-4f53-990d-9e4352b69f70;689821918;22/10;20;;2025-10-01;2025-10-01;2079-06-06;1;1
74207289;94369672;230990a8-0e4b-4b61-ad3d-43c6b445b87e;689821985;18/2;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207292;174992485;39cfb00b-4eed-4780-a891-4a3c46ca0c67;689822082;23;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207294;174992487;96665986-c4c0-44ce-88aa-3f5fd8858205;689822084;12/1;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207296;174992489;da72e052-1f86-4865-be4b-396d1c041231;689822086;6;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207298;174992491;57b9e354-ebd7-4ce6-b642-6592974192b7;689822088;5;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207300;174992493;867ed691-f2fe-4994-a281-32e9b34773c8;689822090;9;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207302;174992495;d7d856eb-a011-453c-a821-10c3a7197e0b;689822092;13;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207304;174992497;a54ba675-15bd-45f0-9398-4be71c890a2f;689822094;19;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
15161074;103707838;e6d0f46f-f936-49a2-ad2a-c344e3885ac4;275640541;31;10;74207305;2025-10-01;2022-02-11;2025-10-01;0;0
74207309;95086950;860438cf-7334-4081-947e-2c7b2156b820;689822140;7;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207310;92625564;b5bb5f10-e530-4aa0-8ef9-8a4eb7fe89a0;689822153;25;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207313;92771397;b589a9fa-7876-457d-902d-e74b564dac91;689822176;7/1;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207319;92384487;c75cfcb7-5825-456a-bf23-97d8d4add9eb;689822267;6;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
74207324;174992570;516c721d-af32-49f4-a331-663e3de9c833;689822351;70/2;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207347;174992605;0eb1ee14-b970-4ef3-a139-b76067330292;689822420;16;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74207353;174992617;18b5a8e8-5180-47e2-b3d3-6526c6904768;689824771;6Б;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
