ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247035540;174922667;158885268;689650452;7;6;0;5;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;104696.107767.108181.158885268.174922667
247035542;174922669;158885268;689650454;7;6;0;5;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;104696.107767.108181.158885268.174922669
247035544;174922671;158885268;689650456;7;6;0;5;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;104696.107767.108181.158885268.174922671
247035545;174922672;158885269;689650457;7;6;0;5;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;104696.107767.108181.158885269.174922672
247082291;174967393;109153;689751937;7;10;0;10;0;2;0;0;2025-09-30;2025-09-30;2079-06-06;1;104696.109498.109804.109153.174967393
