ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74185354;174952893;6edcd54f-9aa6-482e-979c-17d148fa2c85;689718353;1А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185378;174952928;e0786ac3-ee03-428d-a388-1c6faa3ceb96;689718406;37;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185380;174952930;8027560d-8a81-4675-ae51-a89ec179290f;689718408;29;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185382;174952932;1536a421-97a6-4de7-b5aa-0180b7341ac6;689718410;15А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185384;174952934;118b39e5-d382-42a6-a5c1-f22a3f744c63;689718412;33;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185398;174952963;bc319dc9-6d97-40b7-97e7-52e360563a24;689718496;51;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185400;174952965;449c9919-3ece-40f4-8b55-956ff8ecd683;689718498;43;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186273;174954202;990b9504-fde2-4a2f-a048-f464638d9927;689720977;23/1;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186357;174954358;bf855664-f1d1-4ce4-a683-9906015cb62a;689721197;61;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186359;174954360;ab3d7655-12a0-44b1-a586-0e4236c02f95;689721199;65;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186361;174954362;5b0b90e7-4e96-4b37-a19f-368ed783399b;689721201;68;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186363;174954364;7112c206-af07-4093-8784-fcc581023e65;689721203;69А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186365;174954366;202dccbb-fe70-4344-b3b9-03a9cef4e567;689721205;71;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186367;174954368;09adfaa6-09e0-45a2-a5a9-813a611beb28;689721207;73;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186369;174954370;1e641a35-ff7c-425c-9e0f-98ef7f062b01;689721209;78;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186371;174954372;4a59ae04-ba6c-46e0-9b95-eb0da90b54e8;689721211;7;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186373;174954374;1c765292-5c60-4353-9153-fa31432aaa19;689721213;84;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186375;174954376;7d808d91-5fec-473f-809f-a2f33556963a;689721215;86;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189273;174959345;ad4bf8ae-3ec9-4019-b1a3-42e327e330ef;689733918;99;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189275;174959347;308f39b6-8e6c-40ae-9e38-8358f3f0f1d6;689733920;166;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
