CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689639106;174916559;c0fa5909-ee0f-4719-9dec-b9785acd0943;10;27409211;2025-09-29
689638679;100851820;8bf17769-4d61-453e-a691-e6eae352a173;20;27409168;2025-09-29
689638718;174916230;21882137-3a65-4990-9d7a-6e2565cad170;10;27409177;2025-09-29
689638807;174916315;abaf1e47-744c-4705-bb3b-3f35703fd1d5;10;27409186;2025-09-29
689642794;174917903;796dfad9-b258-4c84-bac0-daee5506170d;10;27396696;2025-09-29
689642796;174917905;590fe19a-2a8c-4155-aeb3-28e457c099c0;10;27396696;2025-09-29
689642798;174917907;841c0f05-d035-42bf-b8a2-b08757cee6e9;10;27396696;2025-09-29
689642800;174917909;524f4814-6eb5-4d3a-9919-84534b4466f4;10;27396696;2025-09-29
689642802;174917911;6ca6e7c5-4f9a-4e37-83f1-19e51f370b3b;10;27396696;2025-09-29
689642804;174917913;24c673f7-03f3-4df4-bbee-4c6b990b32f3;10;27396696;2025-09-29
689642806;174917915;2ccce7db-ab35-440f-a73f-8b2b13482a62;10;27396696;2025-09-29
689642808;174917917;86d25e7d-3a2c-4a1d-bdb7-9ad6275df93b;10;27396696;2025-09-29
689642810;174917919;d90830dd-0bd5-46b3-acb4-5daab24bca27;10;27396696;2025-09-29
689642838;174917939;41984a14-7bdf-4cc1-809c-5c7487df9fbc;10;27396696;2025-09-29
689642839;174917940;10162a36-62b4-4703-a9be-0b40ce9814c5;10;27396696;2025-09-29
689642841;174917942;1b763ce1-ce88-4628-904e-15b1601b92e8;10;27396696;2025-09-29
689642843;174917944;053f3b23-7bc0-4d87-97d4-af55f8182951;10;27396696;2025-09-29
689642845;174917946;3e8e153f-882d-4395-a9fb-8bed93fc4e46;10;27396696;2025-09-29
689642847;174917948;650f0ee5-66cd-49d2-9d99-5dfb181f2764;10;27396696;2025-09-29
689642849;174917950;1b88aab5-c94e-4caf-893f-9526a20610d1;10;27396696;2025-09-29
689642851;174917952;6444eac2-bfba-4a19-89a7-d0e087545200;10;27396696;2025-09-29
689642853;174917954;5d6d263e-d85d-44f6-8cf0-01d5952bfe50;10;27396696;2025-09-29
689642858;174917956;b6ab36c4-15e0-437f-9e3c-609ab5610fa0;10;27396696;2025-09-29
689642860;174917958;ce83cf50-380f-4279-914e-a562186c1d08;10;27396696;2025-09-29
689642862;174917960;6f560437-2b84-4a70-aeaa-64c83b55218a;10;27396696;2025-09-29
689642864;174917962;9b66c32e-2eee-4a33-a265-76d82aa778f7;10;27396696;2025-09-29
689642866;174917964;796bcaa2-2918-48e0-add1-a6b5131d4368;10;27396696;2025-09-29
689642868;174917966;2a3fe642-96e3-4772-8981-7c66b8893e86;10;27396696;2025-09-29
689642870;174917968;175dd98a-fdb3-475f-84c2-e6f432fedba8;10;27396696;2025-09-29
689642987;174918058;a3a311d7-2380-49ab-b3e2-45e636d7c4a8;10;27409732;2025-09-29
689642999;174918065;5dc6a27d-1260-43d2-a9a3-d6626866019a;10;27409742;2025-09-29
