ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189352;174919070;4d160725-9fce-4dbd-b0b0-cf0505acbb92;689644824;Сады Дорошевка;тер.;7;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189845;174967055;b111af76-cece-4f5b-b639-7730c92f5e10;689750955;Пчелка;тер.;7;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189938;174978570;3a4531ce-be2f-4c3c-8733-bd95bf5a8a99;689793298;Конаревская;тер.;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
