ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
10798028;70142454;345662;104519135;23;0;0;2025-10-01;2006-11-09;2079-06-06;0;294673.344893.344901.345662.70142454
10798308;70151690;345662;104533549;23;0;0;2025-10-01;2006-11-09;2079-06-06;0;294673.344893.344901.345662.70151690
10798532;70162769;345662;104550627;23;0;0;2025-10-01;2006-11-09;2079-06-06;0;294673.344893.344901.345662.70162769
10799259;70179926;345662;104575396;23;0;0;2025-10-01;2006-11-09;2079-06-06;0;294673.344893.344901.345662.70179926
10799560;70247881;345662;104674118;23;0;0;2025-10-01;2006-11-09;2079-06-06;0;294673.344893.344901.345662.70247881
10982051;9339819;348415;15572169;23;0;0;2025-09-30;2006-11-09;2079-06-06;0;294673.344893.344901.348415.9339819
10984169;9385795;348415;15640131;23;0;0;2025-09-30;2006-11-09;2079-06-06;0;294673.344893.344901.348415.9385795
10992322;9451309;348415;15731980;23;0;0;2025-09-30;2006-11-09;2079-06-06;0;294673.344893.344901.348415.9451309
10993285;9506828;348415;15809332;23;0;0;2025-09-30;2006-11-09;2079-06-06;0;294673.344893.344901.348415.9506828
11461422;45440701;45437793;68448763;23;0;0;2025-10-01;2017-05-24;2079-06-06;0;294673.345568.345593.344421.45437793.45440701
27564830;11820716;11803592;19168703;23;0;247054589;2025-09-29;2018-11-13;2025-09-29;0;294673.293930.303466.11803592.11820716
53966448;88226876;328479;130489544;23;0;0;2025-10-01;2017-08-01;2079-06-06;0;294673.329692.326475.328479.88226876
122699407;104461543;309695;282950856;23;0;0;2025-09-29;2022-05-13;2079-06-06;0;294673.313968.314003.309695.104461543
227547048;158378739;157779933;496821251;23;0;0;2025-09-30;2023-03-23;2079-06-06;0;294673.293930.157779933.158378739
241867411;170118538;157013175;638598721;23;0;0;2025-10-01;2025-02-07;2079-06-06;0;294673.294728.301005.157013175.170118538
237626226;167122254;390929;606246606;23;0;0;2025-09-29;2024-11-05;2079-06-06;0;294673.329528.330651.390929.167122254
246675736;174573218;55790635;688887702;23;0;247056256;2025-09-29;2025-09-10;2025-09-29;0;294673.313968.314003.312218.55790635.174573218
244737093;172763640;339624;647388437;23;0;0;2025-09-30;2025-06-09;2079-06-06;0;294673.336904.337491.339624.172763640
244737090;172763637;339624;647388434;23;0;0;2025-09-30;2025-06-09;2079-06-06;0;294673.336904.337491.339624.172763637
246926760;174816105;320752;689388485;23;0;0;2025-09-30;2025-09-23;2079-06-06;0;294673.316014.317053.320752.174816105
247032920;174920191;157779933;689646432;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.293930.157779933.174920191
247033145;174920413;157779933;689646799;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.293930.157779933.174920413
247024786;174912109;328150;689629784;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.328150.174912109
247024785;174912108;328320;689629783;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.328320.174912108
247024794;174912117;323774;689629792;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.323774.174912117
247024802;174912125;324632;689629800;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323178.324632.174912125
247024807;174912130;330279;689629805;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.330279.174912130
247024809;174912132;330279;689629807;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.330279.174912132
247024813;174912136;328769;689629811;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.328769.174912136
247024816;174912139;330019;689629815;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.330019.174912139
247025305;174912626;329942;689631003;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.328783.323899.329942.174912626
247026488;174913799;334777;689634171;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;294673.335141.332234.334777.174913799
