ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
8884070;16171792;24089de9-be4a-499c-8e90-dab93cc57885;25685063;1;1;10;0;111806743;2025-09-30;2018-12-10;2025-09-30;0;0
33661689;56597719;6a9466a4-30be-4fc2-8a87-ce35a32be9fb;84638448;11;2;10;0;111819040;2025-10-01;2018-10-04;2025-10-01;0;0
110223762;170118538;7d4cdb75-4b32-4f3b-b182-2dbb0502546f;638598721;296;2;10;0;111819098;2025-10-01;2025-02-07;2025-10-01;0;0
27340636;46338632;3b4bb818-98ff-4c4f-bb96-d3889e0d4e2e;69754767;3;2;10;0;111795047;2025-09-29;2017-03-21;2025-09-29;0;0
27340853;46338984;4932b240-1ed4-41a6-b8d7-b52617d470b5;69755429;2;2;10;0;111795048;2025-09-29;2017-03-21;2025-09-29;0;0
27340925;46339124;c7770adb-f0f6-46c9-93d9-2fdd208d60d7;69755706;1;2;10;0;111795049;2025-09-29;2017-03-21;2025-09-29;0;0
111795451;174916565;b1e2c49f-4f6c-410f-b0da-87e468ae4974;689639120;333;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795453;174916567;59f7dd46-aa78-4957-9b54-0a581f1c3435;689639122;334;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795455;174916569;521524fd-a479-4364-be1e-593e4a660aba;689639124;331;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795457;174916571;2fc046d2-c23c-465c-8657-afa9a4c6657b;689639126;329;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795459;174916573;e13d48d1-6cdc-4080-8d32-46324549dd01;689639128;327;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795461;174916575;83099628-4c5f-4cd3-8a2d-8b8ef7808948;689639130;325;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795463;174916577;1be0b604-90c0-4980-8ec0-3a676586bf0f;689639132;323;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795465;174916579;ba001882-ddbf-4661-a32b-66d41a4e636e;689639134;321;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795467;174916581;0f943784-6c48-43f9-961e-af87354f65e4;689639136;319;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795469;174916583;ac381e59-789c-4de7-9a95-858052e69077;689639138;217;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795471;174916585;41f5ce74-40c3-40fb-9bff-d15a6697be81;689639140;215;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795473;174916587;610ced77-c260-43b9-b7ec-bd338eaa6eff;689639142;212;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795475;174916589;bbd1fdc9-9845-49dc-9972-55da12722350;689639144;210;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795477;174916591;995c293b-50f6-45e2-94b0-859a759235ae;689639146;208;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795479;174916593;c394afa8-7d43-4432-a50b-0e07070448d3;689639148;206;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795481;174916595;7ff85f41-427c-4df8-9e45-573a838065c7;689639150;204;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111795483;174916597;5c8651fa-b251-48cf-8a74-a51216fab1e8;689639152;202;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111796696;174921187;ead1425f-f3da-4ef4-8e81-13ee89ec106a;689648219;3;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800970;174931806;a3faeb71-409a-413a-998f-7ee8bd54d590;689672148;1;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
15909044;27821786;95d3af00-39fa-4140-a552-e0ad9e34b312;42853391;13;2;10;0;111804016;2025-09-29;2018-04-28;2025-09-29;0;0
111804457;45438194;069f17e1-780c-4a55-8209-b070afa22fae;689695279;25;2;40;26782279;;2025-09-29;2025-09-29;2079-06-06;1;1
111804458;45439070;36dff17b-e58b-40c4-8b34-a2ee0af33bf8;689695280;25;2;42;26782711;111804457;2025-09-29;2025-09-29;2079-06-06;1;0
111805365;174945103;79076923-ddaf-4832-a9c2-4e5a9561d72e;689701044;1105;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111805367;174945105;0a5cbc46-a792-4360-a3e6-e58a92aef105;689701046;1001/56;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111806542;174948860;4769e7b2-52c8-4f0c-a11a-30ffd0b94557;689707863;1А;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111806835;174950496;7600a2f4-c96e-4785-a7d3-32f477433855;689711039;12;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111806837;174950512;2ce7f485-d7a9-4fe7-b350-548dd556078d;689711057;106;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111806973;174951904;629b1b41-b9ed-4f49-a32a-7b2049ba5606;689716223;9;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807139;60329307;fe577bbf-d3ac-4f56-96b8-b118cdb13ae2;689719659;3;4;50;35962911;;2025-09-30;2025-09-30;2079-06-06;1;1
111807818;174955938;bab8ef22-836e-46d3-8efa-14da642e7d5d;689724307;136;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807820;174955940;9bbd67bc-2a2b-4737-bf43-0bd2621404cb;689724309;110;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807822;174955942;01794eac-269b-410a-adec-206dd4031487;689724311;108;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807824;174955944;be04cdac-6d67-4f48-87f7-7e82349495a3;689724313;74;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807826;174955946;d5f953e3-6f4f-40c4-a74d-95e603eb6b69;689724315;72;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807828;174955948;b40dd116-b5a6-46b5-a80c-1c05fe44d0ad;689724317;38;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807830;174955950;9977f8a6-8a83-4918-9812-0b2d780179b0;689724319;36;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807832;174955952;dc63857d-0b8a-4951-9541-c3d5fa783022;689724321;2;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807698;174955805;3bded2fe-cae0-464e-b858-afb9b2a86e43;689724168;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807700;174955807;03e0b6d8-5078-40da-91e8-5f1b7edc59fe;689724170;71;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807702;174955809;ea68f37c-d75e-432e-bba3-02d7373ff196;689724172;69;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807704;174955811;eb2eb877-8851-4017-84c6-4db4afad3954;689724174;67;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807706;174955813;191ae3dc-ebee-4b20-ae18-2628ebaad166;689724176;65;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807708;174955815;bfefb776-d249-42d4-a218-0110820641f7;689724178;63;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807710;174955817;880bdecb-c80a-4673-98f1-d47ad514b50a;689724180;61;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
