ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27408722;О присвоении адреса земельным участкам;2025-09-29;74;21;2;2025-09-29;АДМИНИСТРАЦИЯ УПОРНЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ПАВЛОВСКОГО РАЙОНА;2025-09-29
27409486;Об аннулировании, изменении и присвоении адресов объектам адресации, расположенным на улице Ореховая поселка городского типа Джубга Туапсинского муниципального округа;2025-09-26;2652;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТУАПСИНСКИЙ МУНИЦИПАЛЬНЫЙ ОКРУГ КРАСНОДАРСКОГО КРАЯ. ";2025-09-29
27409959;О внесении изменений в государственный адресный реестр;2025-09-26;115;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕКРАСОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ УСТЬ-ЛАБИНСКОГО РАЙОНА;2025-09-29
27410037;О присвоении адреса объектам адресации, расположенным по адресу: Российская Федерация, Краснодарский край, Калининский муниципальный район, сельское поселение Калининское, ст-ца Калининская, ул. Ленина, з/у 101А;2025-09-29;180;21;2;2025-09-29;АДМИНИСТРАЦИЯ КАЛИНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАЛИНИНСКОГО РАЙОНА;2025-09-29
27410330;О присвоении адреса земельному участку по улице Синева в хуторе Армянский Пригородного сельского поселения Крымского района;2025-09-23;136;21;2;2025-09-29;АДМИНИСТРАЦИЯ ПРИГОРОДНОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КРЫМСКОГО РАЙОНА;2025-09-29
27410364;О присвоении адреса земельному участку с кадастровым номером 23:07:0401004:471 по адресу: Российская Федерация, Краснодарский край, Динской район, станица Старомышастовская, переулок Куйбышева;2025-09-26;501;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТАРОМЫШАСТОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДИНСКОГО РАЙОНА;2025-09-29
27410405;О присвоении адреса земельному участку: Российская Федерация, Краснодарский край, городской округ город Краснодар, город Краснодар, квартал Водный, з/у 1478;2025-09-26;14172-А;24;2;2025-09-29;Департамент архитектуры и градостроительства администрации муниципального образования город Краснодар;2025-09-29
27410772;О присвоении адреса земельному участку с кадастровым номером 23:07:0401004:484 по адресу: Российская Федерация, Краснодарский край, Динской район, станица Старомышастовская, переулок Куйбышева;2025-09-26;499;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТАРОМЫШАСТОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДИНСКОГО РАЙОНА;2025-09-29
27410794;О присвоении адреса земельному участку с кадастровым номером 23:07:0401004:485 по адресу: Российская Федерация, Краснодарский край, Динской район, станица Старомышастовская, переулок Куйбышева;2025-09-26;498;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТАРОМЫШАСТОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДИНСКОГО РАЙОНА;2025-09-29
27410813;О присвоении адресов объектам адресации, расположенным по адресу: Российская Федерация, Краснодарский край, Калининский муниципальный район, Старовеличковское сельское поселение, ст-ца Старовеличковская, территория ООО СК Октябрь;2025-09-25;151;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТАРОВЕЛИЧКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОДАРСКОГО КРАЯ;2025-09-29
27410851;О присвоении адресов объектам адресации, расположенным по адресу: Российская Федерация, Краснодарский край, Калининский муниципальный район, Старовеличковское сельское поселение, ст-ца Старовеличковская, территория ООО СК Октябрь;2025-09-25;151;21;2;2025-09-29;АДМИНИСТРАЦИЯ СТАРОВЕЛИЧКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОДАРСКОГО КРАЯ;2025-09-29
