OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
79459211;c4c136ea-2167-4412-b4db-ad4c58e9c274;689815516;1;11;2019-07-14;2025-10-01
70818344;65c07b6e-524d-4325-8e71-4f9f17444cd0;689675346;1;10;2017-12-18;2025-09-29
22931904;6d150489-fc32-4354-94bb-63c91e774f33;689753191;1;10;2017-12-18;2025-09-30
42170563;eae82b13-0232-4f77-9632-1a2f41979550;689717606;1;10;2017-12-17;2025-09-30
174358284;79ec57f0-ec0c-4fab-b539-38e8a48bdb98;689643092;1;10;2025-09-01;2025-09-29
64841720;b71d8a37-dd1d-452b-93fc-c1a251de70e2;689691697;1;10;2019-07-10;2025-09-29
47581370;f9062134-5780-4ce3-8315-121b43eac65e;689735567;1;10;2017-12-17;2025-09-30
11304216;620b9b82-2670-49fc-a41b-479319b2a66e;689737088;1;10;2019-08-13;2025-09-30
20476752;dd8b4972-22f6-4bfd-8b89-99d639f24f63;689646585;1;10;2017-07-31;2025-09-29
82274626;15aadaf1-45e7-4854-bb68-28dadfebfa3f;689784471;1;11;2020-01-06;2025-10-01
20474576;f3b849be-4c45-4724-916d-8bcc7144ab1e;689646575;1;10;2017-12-23;2025-09-29
76589632;e2570a11-e47e-4018-acb9-b37938d91eed;689649223;1;11;2019-04-08;2025-09-29
76689168;567ab820-f4de-4f5d-80de-c0b83acce17a;689649234;1;11;2019-04-08;2025-09-29
76719722;137fbcc7-14de-4c5b-a187-4aa38b905f0c;689649194;1;11;2019-04-08;2025-09-29
76739405;5f093efb-6597-49f5-9782-eab7ed7053e5;689649129;1;11;2019-04-08;2025-09-29
76830557;c1378e16-c681-48d3-b29d-223e1a8de29f;689649117;1;11;2019-04-08;2025-09-29
76918460;fb8c192d-2403-49d2-9d4b-4a97dd42c442;689649200;1;11;2019-04-08;2025-09-29
64837278;0930a222-fb41-4b2d-a758-4c14031c9fc9;689721137;1;10;2019-07-10;2025-09-30
82093288;abfe3038-b936-4c38-8d6e-8ddf95bd9178;689784439;1;11;2019-04-08;2025-10-01
82108075;3ef24f20-719e-4b3d-99bb-b890ed2ecc80;689784442;1;11;2019-04-08;2025-10-01
82150089;a64e2807-4e92-47d1-8b92-fcc1da98ac66;689784451;1;11;2019-04-08;2025-10-01
82174378;8a250f2a-d9df-4b1e-bf1c-37b8f878464f;689786617;1;11;2019-04-08;2025-10-01
82253559;ebdc9035-b0b2-42fd-ae96-8fbcfd04c989;689757329;1;11;2019-04-08;2025-09-30
82301173;815d732a-155a-4f31-9411-90cd0bab48e1;689757659;1;11;2019-04-08;2025-09-30
82295788;23233754-96d4-4add-b691-15ce0bcd718c;689824842;1;11;2019-04-08;2025-10-01
82296232;2f784d9f-0db0-4ffb-afb4-eed214056488;689809310;1;11;2019-04-08;2025-10-01
82296134;2ca3d670-69f9-4fea-9289-bc825b6ded04;689824840;1;11;2019-04-08;2025-10-01
82301047;3f4ae50f-8046-46e9-8025-66c26964dc48;689786595;1;11;2019-04-08;2025-10-01
