CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689648042;170265279;9bbab210-fecd-4395-a144-12d0b7c1c721;20;27410649;2025-09-29
689651677;105337944;91d711b4-448b-4b8c-a7e7-e365aa291401;20;27411122;2025-09-29
689652655;15549091;09fbf5c2-f745-4e64-9cc1-840e3f563bac;20;27411242;2025-09-29
689652928;30402098;16722457-bdac-4054-93dc-010cc02e76e6;20;27411289;2025-09-29
689654925;61704547;13d0485f-487a-4de9-9d00-ca255df85874;20;27411122;2025-09-29
689654926;61706359;08de4baa-d9a8-4499-8031-d28d64586a7c;20;27411122;2025-09-29
689654950;66257500;0ed6e6f5-9b93-4052-ad9a-0ceb371cc33a;20;27411122;2025-09-29
689655633;64207155;14cc0042-b4a5-431f-afbf-ec788331889a;20;27411614;2025-09-29
689655660;172150594;d0d612cb-f84b-4463-b02d-c2bbe7547201;20;27411618;2025-09-29
689655673;174926032;8d0bc6f7-78b0-4821-9cb0-c8b94170c81c;10;27411622;2025-09-29
689655779;7357517;dc8196d7-cf67-4028-8368-828f9133b21d;20;27411636;2025-09-29
689655906;174926186;f42b7f3b-40ea-410b-86aa-10176bbaee35;10;27411678;2025-09-29
689655956;51878145;a60bc397-a27c-40ca-94d0-3bca30bac36e;20;27411697;2025-09-29
689664373;43244608;5f212b6d-3820-4639-8390-3cec799a3e08;20;27412041;2025-09-29
689666426;7441787;d2d798a9-b970-43e8-b6ef-936eaf815bac;20;27412225;2025-09-29
689667364;28230807;1e5ca34c-d6b3-4473-af95-c478ad65ad4d;24;27412368;2025-09-29
689667366;28230910;92cdf15f-cdc7-472a-81c0-f301b0e28200;24;27412368;2025-09-29
689667368;28230962;e4aa3534-d4db-4a76-8ad6-07ecdd5e83d5;24;27412368;2025-09-29
689667370;28231236;9ad39a2b-1b3f-4d7e-a11c-7c80543968d4;24;27412368;2025-09-29
689667372;28231272;b77f7a60-a334-45c8-a86d-48b63d735649;24;27412368;2025-09-29
689667478;20536255;5b4b01c8-d97f-4899-846a-d10a688155b7;20;27412394;2025-09-29
