OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
28175019;2158b241-2b49-441e-9d52-79af983e2992;689668862;1;11;2017-06-24;2025-09-29
28185534;e37e0fac-89b4-4b4a-bac0-5bc8b0d20c89;689729527;1;10;2018-06-15;2025-09-30
28230901;3a937016-f8fd-40a2-8e7c-b19624068b32;689667365;1;11;2017-06-19;2025-09-29
28252060;ad6b4da9-be50-4063-bc10-6eb9fb1d32a1;689667560;1;10;2018-06-15;2025-09-29
28342674;119ffedd-153c-4fb7-9964-e54620bc2ce7;689667593;1;11;2017-06-24;2025-09-29
28860720;4509b719-7ae0-45f2-ad73-55b1797ff5ab;689740773;1;11;2019-02-18;2025-09-30
30792719;01435f65-c211-4e55-a956-a49d9f28f4c6;689795817;1;11;2018-02-27;2025-10-01
20536255;86f9227b-9827-4bc7-8d10-32fdc4c8a4b7;689667478;1;11;2018-12-26;2025-09-29
172150594;ce4b5944-da99-4efc-a876-80cfe4ffa0fe;689655660;1;11;2025-05-13;2025-09-29
79871949;885a54cf-37d7-4d5c-a8f0-a29df8277b16;689717522;1;10;2017-12-18;2025-09-30
43263553;d6cdd321-4824-4bef-b024-d6f6a8e01949;689755255;1;11;2017-06-16;2025-09-30
44395618;72801770-689b-4b23-8c90-711f37cc1aa8;689669021;1;11;2017-06-19;2025-09-29
44689560;54e908ca-57a4-4f97-bcd1-4e71e4ca3858;689691318;1;10;2017-04-23;2025-09-29
45790958;53909e00-1d05-4a77-8f9d-c3a044a02086;689653186;1;10;2019-07-10;2025-09-29
30402098;01ef8170-60a4-4373-969d-d9a82e59f7b4;689652928;1;10;2019-07-10;2025-09-29
54978319;da0329a5-2aab-4739-aa73-3cd55ea4dcb7;689690649;1;10;2018-06-15;2025-09-29
55021815;bf30f1d4-27ce-4318-bc74-b0f43d861cff;689690647;1;10;2018-06-15;2025-09-29
55038430;8e9d807c-76f8-4ebe-a4da-c1989bda3e96;689730026;1;11;2017-06-23;2025-09-30
55333832;783883f7-1bb3-43f4-86cc-e8386fe63981;689795786;1;11;2017-06-07;2025-10-01
55639825;58adff56-d029-4fb5-a325-0931a6795859;689668947;1;10;2017-04-23;2025-09-29
55674240;a8c54459-fce5-453b-9273-830dc0cdbdb8;689668951;1;10;2017-04-23;2025-09-29
55680875;c8b946e8-bb8a-4f83-9096-c1d15b70a394;689668953;1;10;2017-04-24;2025-09-29
55779267;a522e6b9-8273-4849-8c55-c2bce1816ee0;689668956;1;10;2018-06-15;2025-09-29
58168528;be85665b-9838-4066-a108-ba21d7d7d6e1;689721218;0;10;2019-11-08;2025-09-30
173324861;fcde0121-8dec-4778-ad4e-ee7af9fb7c0a;689717814;1;11;2025-07-08;2025-09-30
62421641;5bc31070-7323-45ab-bb99-30f8f7652160;689825432;1;10;2018-10-18;2025-10-01
51878145;bf903a98-4c4e-4a72-8cd7-fa8a36c56635;689655956;1;10;2019-07-10;2025-09-29
5482494;d12d00f8-88ff-4caf-b254-5212e13de6fb;689757530;1;11;2017-06-07;2025-09-30
64195760;562fe8ef-d1e7-4393-bbb6-1ff9a82de5ef;689692334;1;10;2017-04-24;2025-09-29
67167416;010e8133-8064-4d65-9a39-6b945f8e82a2;689821307;0;11;2019-02-21;2025-10-01
67589074;17632a72-9066-43f2-86d4-e8835e5ae82e;689757136;1;11;2017-08-17;2025-09-30
55673710;1cb04751-8ba7-4493-85d5-762120da7d18;689668950;1;10;2017-04-24;2025-09-29
63821440;901200f5-f494-4fd6-9eaf-b2c1f9457922;689686916;1;10;2018-06-15;2025-09-29
29095315;63afc249-372e-4054-bcda-32297c8cb84b;689679102;1;10;2017-04-24;2025-09-29
74762955;e64cf51e-c865-431d-93db-6f8bc295dc57;689821326;0;11;2019-02-26;2025-10-01
16316039;1b147412-bac7-4542-8fe9-8eba88a765e9;689691530;1;10;2017-04-24;2025-09-29
77757727;f155dd36-2735-4de1-bfce-628f64cdec05;689669171;1;11;2017-06-19;2025-09-29
81910463;f45f5bb9-1f82-4813-86bc-b9d070923a0f;689821327;0;11;2019-02-21;2025-10-01
105489770;42f6c128-c0eb-40ce-b11d-32826f3efedf;689690654;1;10;2022-08-31;2025-09-29
172908022;cbac31cf-a6ff-4c46-b3a2-c5cdc887fa63;689795755;1;10;2025-06-17;2025-10-01
40582669;59f613c3-4934-4101-8b1f-abb9c6af94c9;689754431;1;11;2017-06-09;2025-09-30
5482483;cdc1fc7b-1144-4bd3-81ce-86569abcc079;689757423;1;11;2017-06-07;2025-09-30
5482977;fa287ca7-8d8c-4b52-b88c-50ec734011b2;689757456;1;11;2017-06-07;2025-09-30
5486536;dfa13b93-1238-4293-b9d1-6719e9a4c870;689758551;1;11;2017-06-07;2025-09-30
40565242;eb8737f4-44b8-4347-9aaf-8531e8e2a49f;689754282;1;11;2017-06-09;2025-09-30
55335235;a0867eba-56f1-4ef3-a2b0-cfbeb2b7c250;689795791;1;11;2017-06-07;2025-10-01
67039144;0ea1dfd4-d5ac-42e5-bed2-9d30b2cc7993;689757337;1;11;2017-07-12;2025-09-30
43259058;33a3a5d6-d1d3-4ea7-883c-14a6183a0f58;689755236;1;11;2017-06-16;2025-09-30
96972293;797a6034-9598-40b8-a8c8-e30bef736d3c;689745256;0;11;2020-06-02;2025-09-30
64207155;642396e6-953d-41a0-abac-b89b6e2a92f9;689655633;1;10;2017-04-24;2025-09-29
37547178;f0d1cf0e-c2b9-4c12-afe8-8504f6ea1c4f;689754489;1;11;2017-06-13;2025-09-30
67601797;64644070-7ea4-4d52-a3a5-2d9fc488cc10;689757359;1;11;2017-08-17;2025-09-30
29810853;0c94aca6-7bb2-4a77-908f-3e0dc29e8127;689755100;1;11;2017-06-26;2025-09-30
6522652;a0b07b24-ba4f-49be-b834-4888a9b7c46a;689748987;0;11;2019-02-21;2025-09-30
