ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
16071270;501140;500978;1294431;33;0;3;3;0;0;0;0;2025-09-30;1900-01-01;2079-06-06;0;500958.500978.501140
16126395;501982;500978;1297702;33;0;3;5;0;0;0;0;2025-09-30;1900-01-01;2079-06-06;0;500958.500978.501982
23016304;73767074;504806;109813980;33;;;;;;0;247041297;2025-09-29;2018-12-29;2025-09-29;0;500958.505657.504806.73767074
246910718;174800166;512982;689354706;33;12;0;32;0;4;0;0;2025-09-30;2025-09-23;2079-06-06;0;500958.511259.515073.512982.174800166
247030582;157395012;170966740;689642718;33;14;0;61;0;2;225920416;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.516847.170966740.157395012
247030771;174918053;512882;689642975;33;6;1;0;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.507813.508057.512882.174918053
247031874;174919153;158072051;689645109;33;14;0;0;69;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.158072051.174919153
247031877;174919156;158072051;689645118;33;14;0;0;69;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.158072051.174919156
247031883;174919162;158072051;689645124;33;14;0;0;69;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.158072051.174919162
247033865;174921000;174800969;689648017;33;14;3;0;0;134;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.516536.174800969.174921000
247033867;174921002;174800969;689648019;33;14;3;0;0;134;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.516536.174800969.174921002
247033870;174921005;174818518;689648023;33;14;0;0;104;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.174818518.174921005
247033872;174921007;515605;689648028;33;14;0;186;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.514645.515605.174921007
247033875;174921010;517140;689648032;33;14;0;69;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.517140.174921010
247033879;174921014;514458;689648036;33;14;0;177;0;5;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.512486.514458.174921014
247033886;174921021;514223;689648044;33;14;0;77;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.514856.512944.514223.174921021
247033898;174921033;519186;689648061;33;17;1;0;0;57;0;0;2025-09-29;2025-09-29;2079-06-06;1;500958.516307.516384.519186.174921033
