ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189598;174950311;434517c7-2d0c-4574-816e-668ac22b14fe;689710730;Горный;пер.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189643;174954594;ef5a4f12-6678-4bde-adf9-1f2ad8b58001;689721658;Сохатый;тер.;7;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
