OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
73005957;d7da60a5-9606-4910-b404-a5f32b79232b;689803229;1;10;2017-12-18;2025-10-01
78899926;24d62598-2d92-4d78-9a14-f07523df3a47;689784495;0;11;2018-10-02;2025-10-01
50188195;04632d95-a0c5-4d05-a6b8-af0fbb1512a5;689666940;0;10;2017-12-18;2025-09-29
47350834;057a4dd7-5c4e-4847-a934-c4a60bb65ca1;689790823;1;10;2019-12-14;2025-10-01
50171793;22b7fe6a-b4c0-4703-9a1f-22b90efd677f;689667010;0;10;2017-12-17;2025-09-29
47482283;02ddc629-c806-4149-bd5a-0ef6711f250e;689675105;1;10;2017-12-17;2025-09-29
51552985;15ac05f4-8bb5-4625-ade1-92a23360864f;689755934;1;11;2017-04-07;2025-09-30
54480485;3ca3ba63-7880-456f-b7d3-97de1cbe7045;689816285;0;11;2019-07-14;2025-10-01
66342570;83d3353f-b545-4117-b969-2210dafa4edd;689815891;1;10;2017-12-17;2025-10-01
174495490;fa8a2d9d-b327-46ae-8736-8df1482c9ae9;689646646;1;9;2025-09-08;2025-09-29
174495538;eb1f5136-fba1-49e1-a56a-7d0de0cd1bf5;689649648;1;9;2025-09-08;2025-09-29
174495584;5333541e-7488-4770-8c76-52b5bfbbb1cc;689646714;1;9;2025-09-08;2025-09-29
174495686;4c3ba793-6e49-49ca-8bd2-d5b933ccdfe2;689649465;1;9;2025-09-08;2025-09-29
174496566;c0abcfd2-5898-4feb-8b7c-51d2b7857242;689649527;1;9;2025-09-08;2025-09-29
59649784;e20444c5-6226-47e3-a8f4-726e02676da7;689740754;1;10;2017-12-18;2025-09-30
64620873;e9b0c37b-8d49-449c-b21a-293f9915e0ff;689739034;1;10;2017-12-18;2025-09-30
83847003;189fbde1-65a0-4480-a5bf-bbf4246ee23a;689640188;0;10;2019-07-09;2025-09-29
64490919;391385a2-2864-4d39-a63f-5a70098b7d50;689716748;1;11;2019-05-15;2025-09-30
64492439;5616338f-4ce8-4885-89c3-ba76a3384e41;689716759;1;11;2019-05-15;2025-09-30
64498589;c9e5097a-a1dd-4ad3-b8ed-ea7b80e7670d;689716792;1;11;2019-05-15;2025-09-30
64498736;d4b7b0f4-5e4b-4684-b6a1-6dfc6e9d3a10;689716728;1;11;2019-05-15;2025-09-30
64499163;d975fc3a-4d49-4046-aea8-605841aa31e2;689716730;1;11;2019-05-15;2025-09-30
64621810;4a4619b7-8d62-4212-bce1-c43b72496d4e;689755048;1;11;2018-10-09;2025-09-30
64668839;3c59df91-4e6d-4fb3-8c84-c54fe104e262;689716660;1;11;2018-08-28;2025-09-30
64670099;90e2db44-5eb5-4433-bd3e-70fd61ca823c;689716685;1;11;2018-08-28;2025-09-30
67260540;c2de1957-6a28-4542-af33-dba8d88720d1;689785803;0;11;2018-09-28;2025-10-01
