ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
68930203;165603651;822049a4-bf0d-4c38-903d-ea74c054d107;602529068;18;10;0;74184374;2025-09-30;2024-09-25;2025-09-30;0;0
74166385;174914995;a91f658d-3cfc-47f4-817a-730bda53b940;689636656;13;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166911;174916601;a443a0c9-4855-4378-ac40-064ce9a02a93;689639156;3А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166947;174916638;3b844c97-4165-4452-85d5-508c4daef4c2;689639202;24/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166949;174916640;f5fdc057-d3ab-4726-9046-3203d77e535b;689639204;17;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166951;174916643;8ab16ea7-cebe-44d5-88d5-ce194cfc4265;689639211;3Б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166953;174916645;4f898e0f-bcf6-4fb7-bd0f-867440eda86c;689639213;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166955;174916647;fed783ae-8413-4145-ba13-733526831358;689639215;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166958;174916653;728e521c-c354-4654-9a9a-43b7024ba391;689639222;27;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166960;174916655;9698e409-fbbf-483d-890b-68418abe1a04;689639224;23;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166962;174916657;6232d2bd-236c-4232-846c-47f394dc15cd;689639226;19А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166964;174916659;b8b143ed-4f83-4bb0-a41e-d302f8b745da;689639228;17;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166966;174916661;99257d4a-7d23-49bf-83f2-75890befdc1a;689639230;13;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166968;174916663;fd56293d-a352-4541-83e3-27d21d1db6c8;689639232;11А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166970;174916665;848bb2c5-6495-4e11-a5e1-31adae9b07ec;689639234;10;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166972;174916667;ab8b9176-80a5-4efe-a8bc-b6789c032afb;689639236;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166974;174916669;64452e53-0544-4ee8-8df8-b7aa54cfbe88;689639238;6А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166987;174916682;c73d3234-713a-45bb-b376-3ecdcce51759;689639251;50;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166989;174916684;df70106a-7041-4678-9685-55e791f612db;689639253;45;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166991;174916686;c97bb922-de81-44ec-850e-9422575774c3;689639255;42А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166993;174916688;043d24e1-65eb-494b-b9c3-74f8be21e08f;689639257;41;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166995;174916690;ac2d2c67-4d91-4778-b192-55a265611300;689639259;39;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166997;174916692;6329debb-470e-4604-85b3-e27ca9c86391;689639261;38;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166999;174916694;c4d5cab2-ac72-4037-ad5b-2183f83918c4;689639263;36;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
