ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407117;О предварительном согласовании предоставления земельного участка, об утверждении схемы расположения земельного участка на кадастровом плане территории и присвоении адреса;2025-09-25;3256-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЧЕРНОГОРСКА;2025-09-29
27407511;О присвоении нумерации объектов недвижимости;2025-09-22;302;21;2;2025-09-29;АДМИНИСТРАЦИЯ ШИРИНСКОГО СЕЛЬСОВЕТА ШИРИНСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27407542;по присвоению адреса объекту недвижимости;2025-09-26;162;23;2;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЯРСКОГО СЕЛЬСОВЕТА АЛТАЙСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27407944;Об утверждении схемы расположения земельного участка на кадастровом плане территории и присвоении адреса;2025-09-23;3227-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЧЕРНОГОРСКА;2025-09-29
27412698;Об изменения адреса владения;2025-09-29;71;21;2;2025-09-29;АДМИНИСТРАЦИЯ БОЛЬШЕМОНОКСКОГО СЕЛЬСОВЕТА БЕЙСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27412858;Об уточнении адреса;2025-09-29;42-р;15;2;2025-09-29;АДМИНИСТРАЦИЯ КОПЬЕВСКОГО СЕЛЬСОВЕТА ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27412901;Об уточнении адреса;2025-09-29;42-р;15;2;2025-09-29;АДМИНИСТРАЦИЯ КОПЬЕВСКОГО СЕЛЬСОВЕТА ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27412937;Об уточнении адреса;2025-09-29;42-р;15;2;2025-09-29;АДМИНИСТРАЦИЯ КОПЬЕВСКОГО СЕЛЬСОВЕТА ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27413051;Об уточнении адреса;2025-09-29;42-р;15;2;2025-09-29;АДМИНИСТРАЦИЯ КОПЬЕВСКОГО СЕЛЬСОВЕТА ОРДЖОНИКИДЗЕВСКОГО РАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;2025-09-29
27413036;О внесении изменений по объекту адресации;2025-09-29;T-28950668;23;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЧЕРНОГОРСКА;2025-09-29
