ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
114129350;97069649;1419203;151751458;86;0;3;2;0;5;0;247052515;2025-09-29;2020-06-09;2025-09-29;0;1453714.1454524.1455652.1419203.97069649
85404391;8277455;1419203;14002492;86;;;;;;0;247053187;2025-09-29;2015-04-29;2025-09-29;0;1453714.1454524.1455652.1419203.8277455
85404473;8282260;1419203;14009413;86;;;;;;0;247052385;2025-09-29;2019-04-30;2025-09-29;0;1453714.1454524.1455652.1419203.8282260
85404533;88250643;1419203;130518303;86;;;;;;0;247062959;2025-09-30;2018-04-28;2025-09-30;0;1453714.1454524.1455652.1419203.88250643
85404574;88662349;1419203;131011132;86;;;;;;0;247062281;2025-09-30;2016-10-31;2025-09-30;0;1453714.1454524.1455652.1419203.88662349
85404689;29996149;1419324;45965061;86;;;;;;0;247082604;2025-09-30;2015-05-18;2025-09-30;0;1453714.1454524.1455652.1419324.29996149
87349285;76096286;76095959;113190114;86;;;;;;0;0;2025-09-30;2018-08-15;2079-06-06;0;1453714.1454238.1418311.76095959.76096286
87349297;76096383;76095959;113190272;86;;;;;;0;0;2025-09-30;2018-08-15;2079-06-06;0;1453714.1454238.1418311.76095959.76096383
87349302;76096806;76095959;113190747;86;;;;;;0;0;2025-09-30;2018-08-15;2079-06-06;0;1453714.1454238.1418311.76095959.76096806
87548376;34126505;1417072;51976345;86;;;;;;0;0;2025-09-29;1900-01-01;2079-06-06;0;1453714.1454322.1417072.34126505
89149056;57608447;1419498;86116766;86;;;;;;0;0;2025-09-29;1900-01-01;2079-06-06;0;1453714.1454577.1419498.57608447
89160534;78480215;1419653;116668126;86;;;;;;0;0;2025-10-01;1900-01-01;2079-06-06;0;1453714.1454577.1419653.78480215
89184939;19986610;19982969;31319442;86;;;;;;0;0;2025-10-01;2018-08-15;2079-06-06;0;1453714.1454577.1422940.19982969.19986610
89185138;20000389;20000210;31340028;86;;;;;;0;0;2025-09-30;2018-08-15;2079-06-06;0;1453714.1454577.1422940.20000210.20000389
89185148;20000584;20000210;31340274;86;;;;;;0;0;2025-09-30;2018-08-15;2079-06-06;0;1453714.1454577.1422940.20000210.20000584
89241904;41504755;41503508;62759967;86;;;;;;0;0;2025-10-01;2018-08-20;2079-06-06;0;1453714.1454577.1428159.41503508.41504755
89241993;41512829;41512548;62771768;86;;;;;;0;0;2025-10-01;2018-08-20;2079-06-06;0;1453714.1454577.1428159.41512548.41512829
