ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
67765;84623364;da6230b4-6c42-4b67-923d-044d0d7311e1;125643391;28;10;74185404;2025-09-30;2018-06-10;2025-09-30;0;0
74164505;174912013;5d6f1a39-c93f-43dc-844a-7747305a7200;689629630;1а/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164515;174912024;d7782131-0eae-4f74-8106-d83cdac25072;689629658;30;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164978;174912600;c626a81d-3ddb-4024-9eb1-4b50806ad1ce;689630945;61/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164973;174912590;ebb6aa87-d15a-4433-a87f-fe3d6bcc175e;689630914;37;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165257;174912995;e43d6a12-1811-45b7-b2f7-7b3194feafa5;689631873;4/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165533;174913427;0f2c8911-94c2-4dca-9cad-cfbe72b49f8f;689633290;11;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166631;174915497;5b4ef28e-3f09-4100-915a-36b5321149da;689637498;21б/24;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167344;174917101;09da5cbe-36cc-4c3b-91d1-66a2573ed684;689640229;17;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174801;174933295;4f62e5f5-bbe2-4e2e-adb9-10f4296d9913;689674664;38;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175675;174935343;bc7cc7b3-ced6-45f4-955f-f335ebaf4e3d;689679429;426;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175682;173421357;af374658-8abb-4f55-be80-356d9df5ec64;689679451;12Б;20;;2025-09-29;2025-09-29;2079-06-06;1;1
74175698;174935387;fb3098da-e72d-465f-b83b-126fa4f28d48;689679518;15;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175711;174935413;606cfd1f-7133-4771-aa97-bdfcc205a741;689679564;9;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175733;174935457;01da0456-7a08-4c3c-879a-b73b045e161a;689679653;72а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175791;174935600;95a62902-dc94-48bd-bc9d-1f27c2a289f2;689679891;30;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176565;174938176;c19c59d1-ed64-4442-9484-32466e19d158;689686419;596;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179196;174942627;73500dfb-c68e-4a89-adeb-7a60a0e9bc79;689695155;10;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179812;174943698;a9774cf0-34cc-469a-938f-10ae883a0c2c;689697008;14/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74181580;174947463;d5fcf3d2-374e-46e0-b326-81cd7c82f5b3;689705604;36;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182009;174948134;1f0f3b67-efe3-47b0-a42c-0d7f32847f8f;689706613;189;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182368;174948753;f508d2f1-4b6a-4196-94d0-2534ee7f2da3;689707637;92;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182614;174949185;6fd42993-dee7-4de8-8fc9-332133be43b8;689708559;9;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183414;174950193;3456c102-3eaa-415f-9217-b31679bf8f78;689710529;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185405;174952971;63aa6b7d-5a0d-4352-b848-442cadd225cb;689718508;28/2;61;0;2025-09-30;2025-09-30;2079-06-06;1;1
74192388;174963905;f672d3df-7093-40d5-befa-ff5cfe147a1b;689743231;12а;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193296;174965687;b7936ea1-4ac9-498b-9dfc-bd669cc6d10c;689747309;24в;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193962;174966881;ceab6ced-68b5-4c4d-8741-bfea5d27ba75;689750674;170а;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193967;174966893;9f0c84d3-6629-4a7f-9dc2-b088b7d68475;689750696;62;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194503;174967633;a6f949cd-50b2-4c4e-b270-df03c104b7a4;689752446;51/2/16;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194517;174967655;af43efc0-eb2a-40f7-82dc-2407c65cf2ee;689752491;51/3/92;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
