ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
56854221;40490836;4d48fbfa-6667-4a9e-9902-d0fe155206d1;61284576;15;2;20;24206383;129186851;2025-10-01;2014-01-10;2025-10-01;0;0
61978528;66376728;95991391-a6af-4716-b44e-a41584672349;98995832;61;2;20;39971353;129179210;2025-09-30;2014-01-10;2025-09-30;0;0
64297967;44103619;b6543d9f-0788-4cd7-a52a-b5cd9adac122;66514156;21;2;20;26343555;129178277;2025-09-30;2016-12-05;2025-09-30;0;0
67414504;12999398;e2592a9a-5401-433f-8ce0-0727f8e1e301;20902519;4/1;2;20;7065141;129188000;2025-10-01;2017-09-26;2025-10-01;0;0
67905659;31652830;e94b43e4-629c-44d0-bb4c-5a6f6bec70cb;48395707;10;2;20;18808710;129184539;2025-10-01;2018-05-04;2025-10-01;0;0
3757415;7618653;dae4ef96-1bd5-44b0-8f5f-64ef010dde16;13028269;13А;2;10;0;129167163;2025-09-29;2018-08-21;2025-09-29;0;0
48431034;80081350;4ff4759b-fb93-4dcb-8813-06d3d75cb64a;119019514;6;2;10;0;129168778;2025-09-29;1900-01-01;2025-09-29;0;0
51551481;3969588;026b6ae0-8716-4274-b907-92afd0fa71d6;7695896;8;2;20;1510270;129184791;2025-10-01;2017-09-26;2025-10-01;0;0
53475696;61917657;1d949d45-2c69-461f-bac6-a33f164b94ce;92457706;3/1;2;20;37198209;129178278;2025-09-30;2016-12-05;2025-09-30;0;0
129165799;174914515;a18b4acf-1ce2-4459-86e1-c549166ea7c8;689635525;9;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166082;174915630;64663933-0aa6-4692-b8c3-15e8e00c606e;689637798;76;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166104;21278548;fff6a2f7-2f6d-493a-9c28-b2e18aa6a5cd;689638038;16/2А;2;20;69510770;;2025-09-29;2025-09-29;2079-06-06;1;1
129166727;174918362;b905b501-64f0-4da9-b17e-cf14abc696d2;689643490;8;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166726;174918361;5ae7c7e8-0ca9-41e7-8765-aa6fff206eba;689643489;5;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167156;7688881;d39b1803-4a25-4382-9288-e86a4100aec1;689645757;1б;5;20;66371085;;2025-09-29;2025-09-29;2079-06-06;1;1
129167161;7813020;0f15dc49-e110-4eb7-9200-4f2d631c04cb;689645763;16;2;40;52449368;;2025-09-29;2025-09-29;2079-06-06;1;1
129167162;165874775;206886bb-2a40-4d55-96c9-733a1eff6e3e;689645764;1Б;2;42;126887490;129167161;2025-09-29;2025-09-29;2079-06-06;1;0
129167165;174919767;26caa076-d506-42f5-bf10-dfca54bc57bc;689645768;17;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167169;174919771;39c9eb75-4365-470a-9245-0ddeb4e76c4d;689645772;24;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167173;174919775;e9351192-928e-47cc-9698-dbe4d5c7ef43;689645776;3;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167177;174919779;952dafdd-6472-4f45-9b0e-8b913c23e89a;689645780;11;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167157;174919761;7b82f29d-df89-4631-bba9-57951c27bdad;689645758;1б;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167160;174919765;d9c506f6-68ef-4cbf-a0a0-245281652697;689645762;3а;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167166;174919768;0b819384-1843-472d-80b6-ab98731807cf;689645769;18;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167170;174919772;563fe295-541c-407c-a8af-b29b2155c5eb;689645773;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167174;174919776;458d61f9-df5e-46f2-ad06-aea9a27feb4c;689645777;17;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167179;174919782;10271891-809a-4f83-ae1f-3632fb2da723;689645783;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167189;174919794;ca649bbc-c590-4ab5-a4d2-6e6f3d4968a5;689645850;41/1;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
