ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189752;174960194;3f475ab2-88ff-4df7-9774-ef9e569dc971;689735335;садовое товарищество Наткино;тер.;7;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52190141;174988546;c4a6e1c5-241b-42a1-8722-d3e125b53e34;689813377;Авторемонтник;тер. СНТ;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
