ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
111797868;174924552;70dd6208-c7f1-4c4e-9543-33a1f43288e5;689653177;9;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111801505;174933353;8c9e124b-c0f0-42bc-bd32-a971ab19debc;689674727;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111806924;174951670;536ce6fb-299c-4e06-ace6-187f0a266dfb;689712899;10;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807092;174953009;7ccb06d9-3533-4864-8535-4353fd9ae7e4;689718601;6;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807094;174953011;906b102c-afbf-4440-b2cd-fbac962c5b27;689718603;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807096;174953013;684dd38a-bed3-44a5-9036-be6e42c229ea;689718605;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807107;174953080;d1a4b991-4e7e-48ad-88d8-798fff088b66;689718728;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807109;174953082;465ad741-6a6e-4f95-8c41-ca24f47cdf96;689718730;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807082;174952978;098fecc8-3a89-440a-b11a-adf5515edf1b;689718520;8;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807084;174952980;ff8895b4-3ed1-4729-916d-c691b6c82bc0;689718522;6;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807086;174952982;002b8386-0801-45aa-95c0-61b4bebdafdc;689718524;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807088;174952984;aad1ec2d-a3d5-4000-8193-621f8cdcd02d;689718526;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807102;174953049;10b429a5-e254-408f-9d21-be586f35ec9d;689718675;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807104;174953051;241c922b-6e7f-4327-b3cb-09575e929498;689718677;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807876;174956441;d5de67b1-0c43-41b8-b483-f9030a46e3a3;689725702;4;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111808516;174957768;4de7fae9-157b-4879-83f0-1da7ec3df66d;689729499;7;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111808518;174957770;9f7de8cc-fb1b-4226-8e36-1ddb97dc9a8c;689729501;4;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111808520;174957772;2a006d79-6f99-4967-b5a2-c2833f4ca5f5;689729503;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111808523;174957778;6e74319f-6962-4d60-87c2-c3f74da6d7ce;689729514;5;1;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
14577299;25649316;d2a33068-2790-4b17-a30a-e9a88bb01fef;39668302;1;2;10;0;111810779;2025-09-30;2019-01-18;2025-09-30;0;0
111811324;174970453;2a3da68f-7bce-4212-8589-3ae1f7e3247d;689759010;1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111816434;174986064;bb22a9e9-05e4-4579-81be-b363de7c5472;689809627;2;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111817422;81663318;d04b48df-8b50-460f-a86e-8bc9ede07696;689812808;1;2;55;48844746;129189524;2025-10-01;2025-10-01;2079-06-06;1;0
111818775;174991925;3cc03835-542c-417c-a030-461d4f07e8f7;689819899;81;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819012;174992657;9827a329-16ce-4e46-91dc-2c1576b871e4;689824841;8;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819052;174993008;92dbe699-bac1-4a13-a22c-a12cc754d0f5;689825616;45;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819054;174993010;01a14277-9106-469c-96ba-c45b8d6b7a17;689825618;43;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819056;174993012;dd3f5cc3-7254-4d56-abc6-785bd93d6038;689825620;34;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819058;174993014;938882b9-9fd1-4c78-b43a-29d17702ab5c;689825622;32;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819060;174993016;9d749fe3-6f8f-4f19-a813-d234d7aa7193;689825624;30;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819062;174993018;2c5a78d3-3dfa-4d2d-b6e4-b4c752eb1492;689825626;28;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819064;174993020;a8d27e87-d837-4778-b5f5-d07c98ec4779;689825628;26;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819066;174993022;8b1d2a21-c9ee-4181-b22c-ed981267f2cb;689825630;24;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819068;174993024;22b1d184-dd6d-488e-b0ec-5238a49b301f;689825632;22;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819070;174993026;23acd5ef-e18b-4406-811b-745edd3b5741;689825634;20;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819072;174993028;d1e67413-05d0-4202-8094-2de9956594ba;689825636;18;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819074;174993030;807d582a-672d-4222-92b1-3ff9eeb4f5cf;689825638;16;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819076;174993032;a7734ab2-a042-4897-8985-9211aa5f7090;689825640;41;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819078;174993034;9a47462e-b42a-4ff4-a23b-007489788dff;689825642;39;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819080;174993036;c28d5fe4-55cf-4524-ab25-87cfa41e6f1a;689825644;37;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819082;174993038;882ad22f-2935-488d-89ee-71cd3c96a5f4;689825646;35;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819084;174993040;083fd1a5-1e75-49a1-a8e4-6d691beb5c69;689825648;13;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819086;174993042;5c4bafe2-7ffa-49fa-84c8-a97e62adac45;689825650;11;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819088;174993044;20884af1-9185-4057-9957-ca4bc763f596;689825652;9;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819090;174993046;5c52741c-d510-455c-9625-3b6b24b0ef5f;689825654;7;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819092;174993048;9e7a71ef-81a9-460e-bca9-971c775aa3f8;689825656;6;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819094;174993050;b74a5755-fc66-4883-98b7-547e66721c7c;689825658;4;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
111819096;174993052;b6f6c225-014c-4970-9a78-d8fa11b052ec;689825660;2;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
