CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689670631;21040738;faa69135-f7ea-463f-89af-6aa49efde420;20;27413132;2025-09-29
689670563;36179872;25258f6b-76db-4f16-814f-1de9fa10acfb;24;27413119;2025-09-29
689670565;36181785;28ad0d1c-d1dc-4d58-841d-f38af619263c;24;27413119;2025-09-29
689670567;36184571;98678585-7677-4b22-b8d0-18eea742d902;24;27413119;2025-09-29
689670569;36187993;4d30b52f-0a2d-49f2-9cb3-d28e32bfbed2;24;27413119;2025-09-29
689670570;174930926;a841bd5c-0e78-4844-92f3-58cfd63cc71b;10;27413120;2025-09-29
689670591;174930929;f3efebf5-4621-447e-99b1-ab770d7b5cc1;10;27413123;2025-09-29
689670611;54990524;e6d9418c-c0b3-4b6d-a2ae-a3bed7881a96;20;27413128;2025-09-29
689670612;174930935;97e265ef-58a2-4e06-ab7c-a68ad2a132b3;10;27413129;2025-09-29
689670628;174930936;188aa9b5-794f-421f-9dc5-5c78dd52d73e;10;27413130;2025-09-29
689695791;172994488;a550456a-6d35-4d2a-a3d5-e397318e2daa;24;27417314;2025-09-29
689673493;16776200;c0ae7b44-dbf2-497d-9782-b9b624f7b606;24;27413617;2025-09-29
689673484;174932603;ebb8763e-4475-4fb6-b2e9-77ee802b0aaa;10;27413614;2025-09-29
689673496;174932605;fe7ebc10-a232-436f-9573-993cc0b4b16b;10;27413618;2025-09-29
689673825;174932868;2780e3e4-3be1-4504-be83-a0260c88d01a;10;27413622;2025-09-29
689673827;174932870;4ceef652-0e57-4a81-850a-ddc1ef8a0de8;10;27413622;2025-09-29
689673844;15213771;1c8e8924-6f02-470c-97c7-d316d63adcfe;24;27413623;2025-09-29
689673846;15216521;08a3d67a-49f6-4dbd-b05e-4fff1c9334f2;24;27413623;2025-09-29
689673829;174932872;22b9148b-26a7-41db-8522-4709cbafd3fc;10;27413622;2025-09-29
689673831;174932874;ee025970-a643-4b7c-ab7c-9001b14af745;10;27413622;2025-09-29
689673833;174932876;5a7c56cc-3db3-4a7a-a9f1-27aae8f78ad8;10;27413622;2025-09-29
689673835;174932878;8de2d148-700f-4478-b8ec-e7a5c063b0ef;10;27413622;2025-09-29
689673837;174932880;15fbb98d-5acd-4af1-b5ed-f180cf0f74a0;10;27413622;2025-09-29
689673839;174932882;f362c3b8-0cdc-4e55-924b-8105cfa90390;10;27413622;2025-09-29
689673841;174932884;17a69a85-d3ad-42c3-9c55-6a6e9a348fc8;10;27413622;2025-09-29
689673843;174932886;79ea84ce-8d8b-4901-86fc-d2d0008b698b;10;27413622;2025-09-29
689673849;15226410;2b9bc919-4830-4373-ba61-37d173f2606b;24;27413623;2025-09-29
689673851;15228477;5ac1e6a7-263b-4521-a96c-575eab1c0823;24;27413623;2025-09-29
689673853;15231079;5f02dbee-a4a6-473e-9619-f02893dfa182;24;27413623;2025-09-29
689673855;15237713;41cea135-78e5-45b3-95a0-df1f74db5823;24;27413623;2025-09-29
689673857;15210057;f31b621b-b477-4d4d-8bab-0bdc97e2f3b7;24;27413623;2025-09-29
689673859;15211490;67859479-da02-4d9c-89db-fc21fd178700;24;27413623;2025-09-29
689673862;174932888;0b7ea075-744f-4dbc-8768-e5e41cfd5de8;10;27413624;2025-09-29
689677639;174934514;cec622e6-658c-4576-9a6b-64b8639c3f3a;10;27414299;2025-09-29
689678134;45010747;490a927b-cf91-4c17-bcc7-981265cf20e0;20;27414317;2025-09-29
689678131;43269619;7b77116e-afed-446f-94bf-b30bbe01ecc1;20;27414314;2025-09-29
689678135;74173498;938e2561-c062-4ade-ae4b-bcc0a10fce47;20;27414318;2025-09-29
689678143;48096417;0eb63afd-340e-4e54-9df8-a3efda183f6f;20;27414323;2025-09-29
689678156;70494582;7565254f-ab38-478c-909c-e534d7ad2568;20;27414326;2025-09-29
689678416;71742741;4d7f6246-36ec-413d-94f0-949417bfdfaa;20;27414370;2025-09-29
689678452;8153087;51e342b2-37c1-46a1-a30b-2702f6ee371b;20;27414386;2025-09-29
689678441;8134814;e08d7f50-b24e-4c99-ba8a-07d7421dea9d;20;27414379;2025-09-29
689678447;8146958;a432e51d-f9e6-4442-b124-56ebafb7143b;20;27414383;2025-09-29
689678491;8154176;b701bc25-2fac-4ae8-b582-7e5acdaf7835;20;27414412;2025-09-29
689678504;8189007;376075c3-a39b-476b-a7f1-d75a30de78dc;20;27414425;2025-09-29
689695962;20178305;ed986fed-913f-4da1-a16e-cb04ee6e800d;30;27417280;2025-09-29
689695964;20179153;7f184b05-372a-4e69-b0ac-466ed54f756f;30;27417280;2025-09-29
689695966;20293518;ef1c62e6-01b3-435c-8137-d54fae6437ed;30;27417280;2025-09-29
689695968;20295609;09540c48-94a8-4d9f-bf1a-6cc5f5f5e1b4;30;27417280;2025-09-29
689695970;20305397;92bfc8b0-669f-4ad6-b0b7-7946a22192f5;30;27417280;2025-09-29
689695972;20310817;bae7251e-17e8-4cc3-90ae-047bd385cb85;30;27417280;2025-09-29
689680103;40753100;b1bf1333-7167-4275-8f9e-fc2d70e175ce;20;27414950;2025-09-29
689680151;174935725;e41c4a63-349b-411c-8fc8-329b181f1a93;10;27414961;2025-09-29
689680198;174935767;71a6d2b9-f6cd-4332-9e3f-fd13a5f78b63;10;27414977;2025-09-29
689680213;174935782;bbbd1c78-e32f-4fb4-a84c-fac7f550d027;10;27414986;2025-09-29
689680226;57339626;7b46ba80-33b1-42c1-90de-447c61356219;20;27414990;2025-09-29
689680236;174935786;da122572-6bfd-4503-9fa8-862beb0ed0bd;10;27414995;2025-09-29
689680235;174935785;b3224cf9-fc08-47ad-927a-e28ae1d9ca58;10;27414994;2025-09-29
689680247;88246773;00281eb1-ab95-48ce-b4db-8b9b8bc41496;20;27414997;2025-09-29
689680384;174935876;349daf0b-795c-4bca-a0d4-2f1c7c37a9df;10;27415015;2025-09-29
689680391;8194699;832776a9-2be1-4c96-a9fe-8394eebb26b4;20;27415021;2025-09-29
689681093;174936568;5832060b-5e11-43c7-b62b-757cebc0a29b;10;27415043;2025-09-29
689681097;174936572;62ceae48-2327-4bd3-a896-377e939aa6ea;10;27415046;2025-09-29
689681098;174936573;60161c95-985e-4e83-a4f9-264393528a9f;10;27415046;2025-09-29
689682037;174936772;afdf4396-a5b2-4ed3-91b2-f6cf7242734a;10;27393083;2025-09-29
689682123;57425097;98d4b082-7ab0-480a-abbe-4602f97280ec;20;27415104;2025-09-29
689682226;42007240;5037a99e-a381-4e4c-86c3-9dd062584fed;30;27415136;2025-09-29
689682366;48501739;f6c675c3-78dc-4d8a-89af-b449bf7710bd;20;27415165;2025-09-29
689682367;48495913;a622fbe2-83f0-4c08-a030-d411bf2d5dd5;20;27415165;2025-09-29
689682375;34979554;edd2191a-1953-4543-89e9-62be731da528;20;27415165;2025-09-29
689682376;174936926;dc967c09-d042-460a-aec4-9e3a158ed98a;10;27415173;2025-09-29
689682380;174936928;3c57ad7a-291d-4f71-a346-797762a4e35a;10;27415176;2025-09-29
689682382;174936930;bb45bd22-ecb8-4f4c-bdf3-366dfef04eec;10;27415176;2025-09-29
689682384;174936932;6bee2821-e7ec-492e-9c0d-6bb85517288c;10;27415176;2025-09-29
689682386;174936934;adfd7738-a903-4507-a468-8d6dc942700b;10;27415176;2025-09-29
689682388;174936936;9de05960-f77d-4045-a57d-5cd64cdd0525;10;27415176;2025-09-29
689682390;174936938;0e6de5b4-0054-464c-824d-f7ec1df08e04;10;27415176;2025-09-29
