ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189355;174920069;1319d894-9bed-4647-85bc-54b07b55bcd8;689646231;Тихий;пер.;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189830;174964592;350daf05-6846-41a1-ade9-17b3bb1a9b9a;689744742;Пирсовая;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52190143;174988916;d89d588f-82de-42ab-a1e6-0289106967fd;689813960;Светлановская;ул.;8;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
