ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247032866;174920138;104872857;689646357;10;0;7;34;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.120162.118607.104872857.174920138
247033031;174920301;124821;689646625;10;6;1;0;0;9;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.121219.121228.124821.174920301
247028284;174915590;71036704;689637682;10;;;;;;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.123067.123739.123267.71036704.174915590
247028285;174915591;71036704;689637683;10;;;;;;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.123067.123739.123267.71036704.174915591
247028530;174915832;61855579;689638062;10;;;;;;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.124090.124494.125367.61855579.174915832
247028534;174915836;123295;689638122;10;7;0;11;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.123067.123295.174915836
247028711;174916012;127541;689638435;10;15;0;8;0;18;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.125645.126295.127541.174916012
247031788;174919067;125367;689644821;10;12;0;12;0;24;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.124090.124494.125367.174919067
247031800;174919079;125648;689644834;10;12;0;12;0;23;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.124090.124494.125648.174919079
247031803;174919082;61936303;689644837;10;;;;;;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.124090.124494.125367.61936303.174919082
247031804;174919083;159696090;689644838;10;1;0;51;37;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.120020.120825.159696090.174919083
247031841;174919120;119354;689645052;10;0;1;0;564;1341;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.120144.117122.119354.174919120
247031847;174919126;95370810;689645060;10;11;0;0;27;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;120093.124383.95370810.174919126
