ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
113952056;42163798;42158985;151205470;50;43;3;0;0;225;107735314;0;2025-09-29;2020-05-31;2079-06-06;0;807356.821605.867901.866130.42158985.42163798
39361184;24705058;816068;38281756;50;;;;;;0;0;2025-09-30;2007-08-07;2079-06-06;0;807356.807581.816068.24705058
112861712;78382044;78379231;147335545;50;344;344;344;344;344;105143814;0;2025-09-30;2020-04-24;2079-06-06;0;807356.862378.865862.78379231.78382044
112861756;78391934;78379231;147335589;50;344;344;344;344;344;105143858;0;2025-09-30;2020-04-24;2079-06-06;0;807356.862378.865862.78379231.78391934
98859940;71355115;71345455;106282070;50;;;;;;0;0;2025-09-29;2017-04-12;2079-06-06;0;807356.812489.825762.71345455.71355115
101175306;28198589;818423;43386071;50;;;;;;0;247085346;2025-09-30;2019-06-26;2025-09-30;0;807356.818579.818423.28198589
102424774;81256509;850483;120741156;50;;;;;;0;247048675;2025-09-29;2019-06-26;2025-09-29;0;807356.821694.817929.850483.81256509
111965181;77313123;77303476;145331271;50;0;63;26;0;122;108135213;0;2025-09-29;2020-04-13;2079-06-06;0;807356.874842.871935.876690.77303476.77313123
227870884;158670283;889032;499433498;50;0;28;95;0;55;0;0;2025-09-30;2023-04-20;2079-06-06;0;807356.810813.881173.889032.158670283
228928162;159560604;878536;507548378;50;0;63;0;593;0;0;247101652;2025-10-01;2023-08-01;2025-10-01;0;807356.874842.878536.159560604
234505209;164212987;878536;598107130;50;0;63;0;593;0;0;247046939;2025-09-29;2024-07-10;2025-09-29;0;807356.874842.878536.164212987
246519037;174422293;80561929;688579072;50;0;65;0;540;0;0;247100982;2025-10-01;2025-09-03;2025-10-01;0;807356.887117.885854.80561929.174422293
246744835;45182493;880908;689039309;50;0;63;0;3414;0;113070317;0;2025-09-30;2025-09-15;2079-06-06;0;807356.874842.880908.45182493
