ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
167017;84721962;8cc5c55c-2c60-4cf3-b2a8-5f82cdfa04d3;125798795;34;10;74172140;2025-09-29;2018-08-29;2025-09-29;0;0
941329;85491872;2e7568de-4c36-440a-94a6-7894cb26060b;126933648;263;10;74194630;2025-09-30;2016-02-16;2025-09-30;0;0
14182900;101314801;b1d8f6d7-6ec2-49b9-aefb-b8b7ca193bff;193387160;23/2;10;74186309;2025-09-30;2021-05-25;2025-09-30;0;0
14699909;102481714;690b53d4-5014-483d-b328-13d64004fa51;218644113;2;10;74196557;2025-09-30;2021-09-20;2025-09-30;0;0
7746670;92280566;5ce5e3a6-ab25-4a29-9a54-21566612f792;135085751;323;10;74194735;2025-09-30;2019-06-06;2025-09-30;0;0
15537476;104689179;bc3afe29-9f31-4cb7-b998-0220b4798e2e;283738965;24А;10;74192971;2025-09-30;2022-06-09;2025-09-30;0;0
68536382;164908835;34017a6c-81c4-4da6-bd15-23e545543ea2;600085055;76;10;74202409;2025-10-01;2024-08-27;2025-10-01;0;0
71892126;170745177;1b3e668a-01ff-41f1-b7f0-f512176c492d;642014528;30;10;74172381;2025-09-29;2025-03-04;2025-09-29;0;0
74028141;174641018;b6e38408-2fa1-4baa-b2c6-114adb73216c;689039406;41;10;74173372;2025-09-29;2025-09-15;2025-09-29;0;0
74166956;174916651;cca3c32d-57d2-4391-ad7c-5253a9315a1d;689639220;13А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167083;174916799;ba711e5b-cd1f-44a9-9090-b2a834d4d2ba;689639508;68;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167406;174917232;788104b9-4c03-4b0f-b81f-c31d001f0bd5;689640558;3б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168122;174918567;e9ed63ea-715b-4d65-8c34-d8bf8d8ce2ee;689643945;118;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168133;174918583;dc21ae6e-4447-4f6e-8dd5-70695d774c36;689643974;64А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168137;174918587;3ac1310c-83f0-4f4a-9f6f-b80da5848443;689643978;88;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168132;174918579;9dd39b91-0764-4026-b75f-5b7483a9210b;689643967;57;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168161;174918615;73ff3101-6da7-45f6-9ffb-d5db65cee356;689644041;187;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168163;174918618;545aa235-732a-47e6-92b8-113dcd1d6b2b;689644047;8;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168168;174918627;cc8c9ab3-bd08-4599-8958-3081974a4aec;689644069;43;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168173;174918636;e04da3d5-a16b-4947-a5ee-ecc86b37487e;689644086;185;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168178;174918646;e41335e8-a9f9-4b51-b9d8-7c164e248f33;689644098;9;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168203;174918672;748ea0ba-4ea2-4f94-b554-6245e5f9a174;689644126;26;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168167;174918624;0a826af7-acc2-436e-aa55-3f9bc2b33304;689644066;190;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168179;174918647;73d2e469-c702-42a2-9c7c-c21b94b66cf8;689644099;1а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168319;174918814;11f25233-5bad-4369-8d3f-127dcfda801f;689644296;28;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168938;174919856;bc042787-1b16-4614-8a5c-ae02a906a4cd;689645940;165;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168939;174919858;c45518d4-2c70-412d-955a-2623dcd7bf48;689645943;35;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
