OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
78833560;cd522917-8958-4daa-9e2e-f3a0cdef30d2;689749120;1;10;2017-12-18;2025-09-30
214340;9bd2d526-468d-4053-b4ba-065ebac0631e;689701134;1;8;2019-09-30;2025-09-30
40446010;77753231-d14a-41e5-b53f-b13569af6162;689799117;0;10;2019-07-24;2025-10-01
61197424;445dd456-90dc-4df3-81b9-fb68efdadf69;689691407;1;10;2019-07-14;2025-09-29
66886959;39d73686-5dd4-46ae-82e6-cca6301773f3;689733054;1;10;2019-07-14;2025-09-30
66874110;2add7d31-86df-4aff-9ff7-7aad2482a78d;689694572;1;10;2019-07-14;2025-09-29
91063610;fb95d143-3cdc-44a0-bd67-3c32e66c7b89;689734728;1;9;2019-07-29;2025-09-30
68751011;b197ef5a-320e-4637-8300-b22224a4a802;689790653;0;10;2019-07-14;2025-10-01
93460238;e0d9bd08-3676-4c8c-8ed5-ff0e89167405;689796902;0;9;2019-08-07;2025-10-01
69425200;e0274d52-8ddd-44b9-873d-771861ed6869;689790383;0;10;2017-12-18;2025-10-01
38997914;3ae0aade-2fe2-4d55-a548-6e6adab134ce;689745963;1;10;2017-06-02;2025-09-30
39050968;e6b5d434-0db5-4de2-be62-2eebec09b80e;689746182;0;10;2017-06-02;2025-09-30
41013496;7b28ba6c-2b2d-49b1-a994-da6ab0ac32e5;689708707;0;10;2017-09-01;2025-09-30
41041949;27c4775c-1434-480b-96b9-5fb5d0183cff;689708722;1;10;2017-09-01;2025-09-30
85145455;cf924908-efc0-494a-a0a2-e8d429cbd2ca;689746297;1;9;2018-11-21;2025-09-30
22240781;fe6540c6-d206-4b7c-9209-2140049dbaa9;689806910;0;10;2017-12-17;2025-10-01
22257813;047edcf5-3f3f-4231-903f-88c30ecf7204;689637270;1;10;2019-01-16;2025-09-29
61078253;bf1e3190-0691-4d68-925c-8f531a1850a2;689737104;0;10;2019-07-14;2025-09-30
75862079;f5f251b6-81a8-4496-82c2-893b05e6f4f4;689796727;0;10;2019-07-14;2025-10-01
41056293;61ca3cbb-19e0-416f-9949-3d2059b21ecd;689708724;1;10;2019-01-10;2025-09-30
22380336;e78d46e4-a714-42c7-a8e4-0e82c922e50e;689698398;1;10;2018-12-24;2025-09-29
72560953;ae34073e-0f3e-4389-a8cf-7421834ab296;689730405;0;10;2017-12-18;2025-09-30
34569567;f53c1870-31a3-4a87-bad1-4e77b6665622;689818021;0;10;2018-11-20;2025-10-01
22257174;e9704ab2-a41a-4fdd-96da-badf66c04f62;689706204;1;10;2018-12-24;2025-09-30
32324044;e1d35387-cfd7-41a0-9d41-c92922788f51;689782972;1;10;2019-07-14;2025-10-01
68744677;c3b188b2-db33-40a3-a535-74fc4d471f17;689790660;0;10;2019-07-14;2025-10-01
87090818;f78989b3-a002-44cc-a593-31e4d0829a35;689746466;1;9;2018-11-23;2025-09-30
85890765;fe01c5b5-af82-4a8a-a856-b31ebe21883a;689796463;0;9;2016-07-25;2025-10-01
22259004;0793730a-f0e6-4514-8aaf-60bfcd7548d7;689706203;1;10;2019-01-18;2025-09-30
88268612;f0b75b37-82de-4b8f-bd46-997cdb75e9fb;689746301;1;9;2018-11-21;2025-09-30
24767582;83e2bdba-a507-4aee-8a78-6c8c4c9fb369;689796737;1;11;2018-09-14;2025-10-01
38990763;bc0868ff-305e-42b6-a1a5-da1106b08e26;689745961;1;10;2017-06-02;2025-09-30
24767450;508a917d-d518-4fe9-97be-b97957dcb4bd;689796769;1;11;2018-09-14;2025-10-01
68994958;bb761370-7aea-4dec-b5e0-a8eb05f74fa7;689718481;1;10;2017-12-18;2025-09-30
91109110;d2ddb941-1a34-44e3-9235-27204a011c73;689746026;1;9;2018-11-19;2025-09-30
61747503;c4e7843d-2bc2-44d4-82cf-395e0acafbd2;689725713;1;10;2019-07-14;2025-09-30
79029499;658d9d1e-4f9f-4edb-bd8f-dfc9b8c1a34e;689749124;1;10;2017-12-18;2025-09-30
174140602;4f80c993-6676-4e0b-b624-c7cf47965477;689701146;1;8;2025-08-20;2025-09-30
11879608;e7047cb1-67c3-4f9d-bbe7-7c219a9c075e;689720987;0;10;2019-07-14;2025-09-30
6028576;f2432883-c731-4491-ba0e-663fc46964c8;689748494;1;10;2018-11-27;2025-09-30
7475479;945b2652-3f36-4037-8ca9-e9fa109c222d;689688637;1;10;2019-07-14;2025-09-29
25156995;f49ef095-50c8-4b35-8cb9-c94d59cdc87e;689720481;0;10;2017-07-03;2025-09-30
22640141;96bf597b-b0d3-4576-b199-f67b080608ae;689710494;1;10;2019-07-14;2025-09-30
3908660;b9f172df-b709-4fc4-b5a2-9cc616d77289;689694241;1;10;2019-07-14;2025-09-29
31396280;8be9be9a-c7ec-4231-8ac7-4f0ee58e5b55;689815532;0;10;2019-07-19;2025-10-01
32329546;345a2345-ae30-467c-b456-feccf22fc26a;689757458;1;10;2019-07-14;2025-09-30
10663557;aaf10e9d-5b8e-4ad5-afe1-5b407aba61ca;689718514;0;10;2019-07-14;2025-09-30
4118018;d781b182-c26c-49b7-a451-ac5bc19011bb;689712509;1;10;2018-12-26;2025-09-30
87855016;cde25cbb-41ef-4911-8bd4-4966631d8a4c;689814785;0;9;2018-11-08;2025-10-01
24236466;433fe64b-65c2-45e7-acb7-103fca4c35f7;689691380;1;10;2019-08-28;2025-09-29
55071001;eccdc6f1-9511-4bc4-937c-bd0004191e50;689710475;1;10;2019-07-14;2025-09-30
40991449;dca00cdb-e834-4197-aabc-795dade251cc;689708726;1;10;2017-09-01;2025-09-30
51657573;706a83e5-bfa5-4793-bf82-05ccce143810;689790482;0;10;2017-12-17;2025-10-01
51716064;e1ed4363-8d35-4cb9-a8a6-78c5250fd4b3;689756558;0;11;2018-06-14;2025-09-30
51764738;754d1132-9e7b-40ff-adf8-e6d2461d3a8c;689756611;0;10;2017-12-18;2025-09-30
75744957;e766b26f-0860-4a86-bd73-c7ab887276e5;689796726;0;10;2019-07-14;2025-10-01
48391966;cb0d7bff-ef14-42a3-ac3f-85cae86abf55;689637317;0;10;2018-11-21;2025-09-29
22265868;0ec29d42-4f3d-48b6-b10b-7c41c8c0f1ac;689637240;1;10;2019-01-18;2025-09-29
45278406;b53e7ffc-67a2-4b8e-9a86-bbad2a52c1c3;689746109;1;10;2017-12-18;2025-09-30
23259742;5f79f154-ab1a-4444-80d5-d5ce39ca67ed;689696190;0;10;2017-12-18;2025-09-29
30351172;f917dd77-362f-44a5-b9ea-990cb99bbc73;689720241;0;11;2019-07-19;2025-09-30
170987830;767d82ef-7096-451e-bc3c-56f1b48abd15;689696425;0;10;2025-03-14;2025-09-29
22228334;11d83b63-2418-44d3-a007-07a15e087ea0;689706205;1;10;2019-01-25;2025-09-30
21551761;15bd652c-081e-419c-b9b4-232c6ba99ea9;689712438;0;10;2017-12-17;2025-09-30
105422986;14cbe56f-f802-4f00-be50-13c9f64f93c0;689790183;0;10;2022-08-25;2025-10-01
65204508;69a2a6c7-03be-4195-a176-0d3cedf19122;689679560;0;10;2017-03-24;2025-09-29
31552493;82b812c0-8348-4369-8424-75ac558430dd;689710649;1;10;2019-01-11;2025-09-30
4086306;8838fdd0-3556-470e-a61b-40f798171ba2;689712390;1;10;2019-01-16;2025-09-30
4121292;72e63e21-35ed-49d2-8334-6f6abdfc7829;689708766;1;10;2019-01-11;2025-09-30
163926083;63bce980-ba6e-4030-8b4f-6819a869c59a;689712846;1;9;2024-06-19;2025-09-30
77350811;f29dc15e-3791-4d2b-b7c9-f1f416d5da01;689720966;1;10;2019-07-14;2025-09-30
158320807;f5ac9d09-c59b-4f01-981d-aa767586aab4;689707720;1;10;2023-03-16;2025-09-30
37881693;5e6a1e77-bcfb-4833-98d0-c75ce77c4cb5;689807619;1;10;2017-12-18;2025-10-01
21551681;11341e20-f350-48a6-b7c2-ec9d27c40a63;689712439;0;10;2017-04-05;2025-09-30
93045473;ce707e96-218d-4a91-bc43-4da7d80f1aaf;689814356;1;9;2018-11-08;2025-10-01
93909957;dc9034e9-de75-4918-9e0e-729b8c44d94f;689814363;1;9;2018-11-08;2025-10-01
73144622;30aba6c1-55f4-49ab-9da1-629776635826;689747749;0;11;2017-04-19;2025-09-30
73145284;de28b4ef-9776-458d-9cc5-efbcf5b89dfe;689747752;0;11;2017-04-19;2025-09-30
73145320;ee1c3bdd-be10-483d-936a-5949b74e85fa;689747754;0;11;2017-04-19;2025-09-30
50205527;95ff37a4-5440-4602-851d-c2b4cf3b6e7e;689755977;1;10;2019-07-14;2025-09-30
75317034;e6589071-58ef-4537-a2f1-303862dfb280;689810025;0;10;2019-07-14;2025-10-01
