ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
2022990;4736163;d80308f3-e9c8-43a8-9e2f-a1c1462629db;8795464;2;2;10;0;111817424;2025-10-01;2018-06-05;2025-10-01;0;0
15185550;26662101;5da02b3a-0e33-4d59-b906-c87d14ba5d5b;41162209;2;2;10;0;111810662;2025-09-30;2018-06-05;2025-09-30;0;0
33159385;55764472;5b35c706-430f-4905-a99f-257f42a875ba;83415822;1;2;10;0;111817425;2025-10-01;2018-08-08;2025-10-01;0;0
111806974;174951943;6d6cde28-e8d9-41d5-a84d-8bea7b388602;689716271;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111807344;34057282;548e3b1e-9139-4638-a8ba-7102a10f75f9;689721579;1;2;30;19766763;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807345;34057689;f8836577-cd3f-440f-8160-eceaaaae4c75;689721580;2;2;30;19766991;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807346;34057682;f76d18db-a5e4-4ba7-a839-fb2c4bb9f633;689721582;3;2;30;19766987;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807347;34057486;7e091a14-38a7-46ed-bfc2-a610eb814faf;689721583;4;2;30;19766892;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807348;34057673;968b8a61-ef6d-46f8-845a-8d6429f949e6;689721584;5;2;30;19766980;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807349;34057667;8ac38c00-4279-4eb1-9439-7000ced403f8;689721586;6;2;30;19766974;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807350;34054757;7c79c9c4-c192-4dfc-b405-70e5a81765b7;689721587;1;2;30;19765156;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807351;34054770;a355b640-6769-4df1-bc42-36725660f808;689721588;2;2;30;19765165;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807352;34054697;1d80cc38-4889-4f90-b5aa-8fda6e16fbc7;689721590;3;2;30;19765124;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807353;34054716;5a8e5544-189d-4e5f-80e2-20b098aff83c;689721591;4;2;30;19765135;0;2025-09-30;2025-09-30;2079-06-06;1;0
111807513;26656384;4f1621ab-e4fc-4aa1-acec-7259d54d6b28;689723866;1;2;30;15182178;0;2025-09-30;2025-09-30;2079-06-06;1;0
46154398;77213417;3437da9c-65f7-4990-8adf-7b3e8d15a4c4;114834130;1;2;10;0;111807514;2025-09-30;2018-05-04;2025-09-30;0;0
111809793;174964372;9e459da1-264b-4987-bdf9-b28fd9cc7aec;689743985;1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111810350;174965625;09cb4db8-41e6-4fcf-a9d3-cf844e0390e5;689746796;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111810649;174966580;5621f81a-d30f-4b5b-a633-3230ca91c3d5;689750028;22;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
111810663;26662137;8af2ba99-1a9c-448c-8c80-63221d5a23b6;689750496;1;2;30;15185581;0;2025-09-30;2025-09-30;2079-06-06;1;0
111817423;26656399;68f451d0-ab98-46b8-a714-939646b81f95;689812851;2;2;55;15182185;129189536;2025-10-01;2025-10-01;2079-06-06;1;0
111817425;55764472;5b35c706-430f-4905-a99f-257f42a875ba;689812862;1;2;55;33159385;129189540;2025-10-01;2025-10-01;2079-06-06;1;0
5652058;10706237;8be00438-2e64-4e3f-a13b-91c9b14de6e7;17535047;2;2;10;0;111818764;2025-10-01;2019-09-24;2025-10-01;0;0
