ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
50687479;174909145;fbb3c872-0d2e-47be-95e5-50dd745e1b24;689623228;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
50687757;29990135;542783f1-4abb-4f2c-9ef5-a69450c07794;689783020;8-1;2;30;161167;0;2025-10-01;2025-10-01;2079-06-06;1;0
