ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
51116305;174917071;d4716afc-e30a-489a-a5a4-fa9c7f5c7c70;689640118;86;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
51117381;174974414;6095490c-691d-49aa-8c22-3305b31742db;689785335;197;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117383;174974416;5c34157a-e857-4cf8-b2bc-416034ad7a55;689785337;189;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117385;174974418;561d2156-8d01-4e2a-8c75-db7e6fe10e23;689785339;187;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117387;174974420;6ce03d81-b421-4f17-acdc-f9dd713191b1;689785341;185;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117389;174974422;05d64df3-96a8-415f-bea1-2ab796ab1180;689785343;162;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117391;174974424;b042449e-e04e-410b-98c4-2c1f86e6df52;689785345;123;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117393;174974426;ab09e790-7de2-4809-944e-41fb64dd081e;689785347;114;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117395;174974428;df80659d-15c9-464d-970c-4bc4201aac4f;689785349;100;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117397;174974430;55df9d16-cc5f-402e-8ab8-7bd1e5f125c0;689785351;86;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117399;174974432;e9a49c8e-75fd-4d31-bd87-01a86a9bcbcb;689785353;82;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117401;174974434;aa45293e-67c0-4683-a1bc-3841eabc18a1;689785355;73;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117403;174974436;b0672714-62ff-4786-a34c-93f57be53551;689785357;19;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117405;174974438;9a560164-5888-49a1-ac05-f32b0391f8af;689785359;17;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117407;174974440;88777f0f-ec94-4778-bd8d-eaa28fc9f3a6;689785361;15;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117409;174974442;cb0e55ea-1da4-41ad-981e-7e5070703729;689785363;13;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117411;174974444;df7591b1-fefa-41dd-95e3-d790ca37d44d;689785365;11;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117413;174974446;5a987ccb-51d6-4f3c-a29d-6ee467d74618;689785367;9;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117415;174974448;b048c703-d2e8-417e-94df-3786463fa212;689785369;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117417;174974450;c8276ab7-e208-400d-a272-7c3dcfb5b825;689785371;5;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117419;174974452;9bb034eb-ee77-42fd-b45d-63915f57ddcb;689785373;3;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117421;174974454;4c1ed28b-a6d4-4328-ab39-cc7e0a33fd98;689785375;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117423;174974456;bf994870-64b1-4d06-b373-15ccc3d0ed7f;689785377;195;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117425;174974458;861a8fed-1ab5-4f0a-93db-b1ac4043cb97;689785379;193;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117427;174974460;f0c36042-3151-4922-892e-2c424136a872;689785381;191;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117429;174974462;8b3efe45-8399-4f4d-8987-608d1124eb53;689785383;182;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117431;174974464;e1d98128-2186-47a3-9269-215fc8aa58ab;689785385;180;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117433;174974466;bffb3d00-9a5c-4956-9948-f789d65484ec;689785387;178;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117435;174974468;db352619-10af-4895-bbf1-8512eb86cdd8;689785389;176;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117437;174974470;5dc3984b-b2e6-4db0-ae9e-ccdfedad8da5;689785391;174;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117439;174974472;23323ceb-4a8c-43df-9541-5edeecc6f049;689785393;172;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117441;174974474;ceab6af1-afd1-408d-a684-72263fd06bce;689785395;170;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117443;174974476;e4b37f93-e138-4ab4-b421-8f863c88d9c3;689785397;168;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117445;174974478;5014de5a-2475-4239-9ac1-7bd781e6c4b2;689785399;166;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117447;174974480;45cade80-65c7-43a8-946e-3b55ee9c5d16;689785401;164;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117449;174974482;8e0000fc-458e-475f-806f-0be8cefa8fdb;689785403;161;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117451;174974484;d4f920ac-4b2d-44d9-b3b1-06c1b4e76a49;689785405;159;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117453;174974486;56b9a18f-0759-44fa-9554-2f9fae9e4baa;689785407;157;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117455;174974488;02b5953b-36fb-4ab9-b49e-03d1df46df22;689785409;155;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
