CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689629655;52927768;af85a145-4500-417a-9ca4-f8da1923fe1c;20;27407217;2025-09-29
689629669;80156429;55afdba8-5170-4686-ac36-2e52b1c07cfd;30;27407225;2025-09-29
689629678;174912038;06099243-0312-4023-86d3-3657b1fc67cf;10;27407230;2025-09-29
689629731;174912059;0a2806c9-e23d-42a1-b9d8-0895d363c090;10;27407235;2025-09-29
689629791;174912116;d7e5a9bc-9c4a-4fd9-8564-195962bb79ba;10;27407246;2025-09-29
689629794;174912119;fb06245a-6e16-44f3-90b7-d9109824accf;10;27407246;2025-09-29
689629798;174912123;59d65735-02d9-4757-b6a4-dcf1417937bb;10;27407246;2025-09-29
689629795;174912120;1e9702cb-8ef9-436a-ad4e-71f86f779e51;10;27407246;2025-09-29
689629799;174912124;198ab49b-26e7-4785-94fe-d2b87bc69ae5;10;27407246;2025-09-29
689629802;174912127;2b99e6fe-242c-4e53-bf97-5d35ec1ba0c9;10;27407246;2025-09-29
689629810;174912135;3747267f-6419-471c-9639-7ebc83883930;10;27407246;2025-09-29
689630618;174912442;1684302a-bf98-4973-98a4-6d4d594c19bd;10;27407372;2025-09-29
689630940;6433926;0cd8a556-afac-4d4c-869b-417c63deca37;30;27407487;2025-09-29
689630955;81590222;3b00bd6e-456e-476e-99e5-cd8289935cfc;20;27407489;2025-09-29
689630987;95171964;6a3a3248-4ea3-4a6c-ae74-eff9eb2b466c;20;27407495;2025-09-29
689630992;81246313;9597e24d-68d8-4a39-9c18-a15dd17e040e;20;27407246;2025-09-29
689630996;81247687;42072d3d-f65e-4440-b2c3-dd6f6e746355;20;27407246;2025-09-29
689631002;81251018;6bbb08ee-fa9d-49ec-845e-00fb527fdda0;20;27407246;2025-09-29
689630988;81249056;a6296cb0-f4b9-4ee7-98f2-b09e8061a8e9;30;27407496;2025-09-29
689630991;81244280;2170ea25-5c1e-4708-a44a-4986f6df399b;20;27407246;2025-09-29
689630995;81242651;450cd3cb-d22b-4c0f-bb2b-ea3f1f8e0812;20;27407246;2025-09-29
689631001;81250582;b60c0ddc-eb2b-46c3-a876-40f404e9d10f;20;27407246;2025-09-29
689631468;174912726;d55093eb-04f8-4a6d-9d85-a8c3a0a16231;10;27407554;2025-09-29
689631455;174912714;40d7cd40-aeb5-4746-a5d9-a09a54e84878;10;27407552;2025-09-29
689631457;174912716;6456a66e-e68e-4f7e-9322-a36073d24902;10;27407552;2025-09-29
689631459;174912718;cc52835e-cee3-464f-afe2-1b44110e2df3;10;27407552;2025-09-29
689631461;174912720;4c4533cc-66c5-4602-b4d2-ba1b98de92cb;10;27407552;2025-09-29
689631464;174912722;3160e846-8576-415a-a91a-5f29089889b0;10;27407553;2025-09-29
689631470;174912728;c7742037-7c18-41bb-938a-bfeb98916cc1;10;27407554;2025-09-29
689631482;174912737;987231c6-8816-4b4f-b796-9443a2f21c8c;10;27407556;2025-09-29
689631484;174912739;7775203f-482c-4adf-b722-d8c8e8534d25;10;27407556;2025-09-29
689631486;174912741;34ccfee0-b088-4d89-aaf9-528b3206fc18;10;27407556;2025-09-29
689631488;174912743;9ba8c1ae-01be-4973-8185-13f36219cda2;10;27407556;2025-09-29
689631490;174912745;cdfcff43-644c-47e4-ac87-0c634b337095;10;27407556;2025-09-29
689631492;174912747;6a6c2c22-9ecc-434f-acfd-5758afdd3575;10;27407556;2025-09-29
689631494;174912749;2198911b-45a6-4436-8edd-47546c134580;10;27407556;2025-09-29
689631819;174912946;f65f2888-218c-4ea9-abf2-40f216727e42;10;27407621;2025-09-29
689631937;174913046;73821d34-5aa4-4cf1-804f-7e6ad0847332;10;27407675;2025-09-29
689633294;66376575;7940d560-72e9-4df5-9014-55ba640784c2;30;27407955;2025-09-29
689633304;174913435;e48a2eb0-23e8-4d37-9a2a-ac1f346eda3d;10;27407959;2025-09-29
689633313;66387362;7805d8a2-64cd-4fd2-948e-cb46af9bd782;30;27407955;2025-09-29
689633365;59062175;82592199-6520-4e06-aa86-8336c7d449d2;30;27407955;2025-09-29
689633383;174913487;030e9fa1-ec1d-4e18-92f1-b97f02424e97;10;27407980;2025-09-29
689633388;174913492;137648d0-9008-4ef4-ac75-7634628d37c2;10;27407959;2025-09-29
689635197;174914306;799faeeb-9243-4b3c-96c3-19737886f1e7;10;27408390;2025-09-29
689635238;19982080;c3f651f2-98af-49a2-8f17-f959604c757c;30;27408418;2025-09-29
689635260;41247324;835daaf2-e1df-413a-87ae-4f2fedafb998;20;27408423;2025-09-29
689637200;8923215;a64111c7-edbf-4dd2-953a-6ad11a0cbb70;20;27408746;2025-09-29
689637324;174915348;ca9b8248-62f1-4d89-8482-af7574204925;10;27408811;2025-09-29
689637587;84001094;26fbd26c-c395-48fb-ab60-388ea40eea60;20;27408896;2025-09-29
689640317;168089907;8db93a8f-401c-40f1-8074-d78d7d78a739;20;27385062;2025-09-29
689640551;6119597;b0629bc2-b725-4a4b-b50c-2b45b2a62bc0;30;27408903;2025-09-29
689640617;6113385;e087fd66-e815-4146-9ea4-32ef8f84f0b8;30;27408903;2025-09-29
689640684;174917331;7ad5c930-51ec-4069-985f-e6a955ac1974;10;27409496;2025-09-29
689640857;174917440;f71b62ab-9f50-4fe5-b03b-f3ddbe7ad35e;10;27409531;2025-09-29
689646152;174920024;f6796cef-1347-4d28-ae1e-aac6f99b10ea;10;27410343;2025-09-29
689646240;174920075;e3217a20-89a7-44c8-99c8-dcbb4b94846a;10;27410387;2025-09-29
689646327;174920119;d7aa0284-a5ed-4be5-9218-97ce85334847;10;27410387;2025-09-29
689646445;174920197;893de394-d394-435b-adf6-2a9cedd38e70;10;27410387;2025-09-29
689646547;174920249;3f22c9d8-7cc1-4814-8d55-599788c5528d;10;27410387;2025-09-29
689646579;33633990;002b6295-07f6-4348-bda5-b16da0ce7ca0;20;27410387;2025-09-29
689646619;174920298;bb1547b5-84d2-4a0f-989c-3c1cdc66b698;10;27410387;2025-09-29
689646684;174920345;fc9312f8-d503-40f2-af9c-4b76ffbfbe08;10;27410534;2025-09-29
689649425;174922021;3d94f5b9-66db-4791-845a-14162bc784ab;10;27410868;2025-09-29
689649509;174922071;536c3821-b638-4532-b3af-f62e168fb63e;10;27410904;2025-09-29
689649548;174922094;efc9f55e-1e2a-44db-a97c-50532d48b2cb;10;27410904;2025-09-29
689649573;174922109;a7d20e80-e8d6-41b1-9aba-6a48415167f4;10;27410929;2025-09-29
689649864;174922287;e78a53c3-af3b-470d-b30d-ce5143254940;10;27410904;2025-09-29
689649891;174922301;7918d3ad-0b05-42f1-bf4b-47e3f47d001d;10;27410904;2025-09-29
689649903;174922306;8b8ad97a-cce4-44a0-a66f-bf3b5e9792da;10;27410904;2025-09-29
689652709;174924209;80434747-ee12-4d71-a87f-b2d63630da1c;10;27410904;2025-09-29
689652838;174924333;395f30ef-14de-470d-ad3d-3619e2c075b8;10;27410904;2025-09-29
689652910;174924390;001e8ba0-13bb-4346-ac07-151195b6a8a5;10;27410904;2025-09-29
689652931;174924401;ca51da16-f259-4d24-90b6-6defaf9ab6ff;10;27410904;2025-09-29
689653014;174924461;c73c75e9-14d1-48b8-b46b-00429d1543ad;10;27410904;2025-09-29
689653022;174924462;09de93d3-d4ba-4bc7-8b8c-962ac60d3365;10;27410904;2025-09-29
689653046;174924472;c80429b2-377e-4f37-be20-2486f9a80883;10;27410904;2025-09-29
689663770;78179520;ed63bc1f-fe60-40db-b0d1-d45e1702cede;30;27411907;2025-09-29
689664267;174928422;0e30c2d2-2cc7-46ea-8161-7231ccb824b3;10;27412013;2025-09-29
689664650;14422595;b545e7fb-6dbe-48ce-afe1-9a8b149754fd;20;27412094;2025-09-29
689666394;174928970;b1232ce7-fc96-486d-ab3a-c3051e6587af;10;27412139;2025-09-29
689668809;174930110;69947e63-5cd9-402f-b889-20ccabe3a33e;10;27412650;2025-09-29
689675238;73598426;8e62cdd3-05d0-4eaf-b6da-f472e749e3d5;20;27414058;2025-09-29
689675368;174933748;aa11a7c2-bfbf-4ca5-a856-cacd3b652d42;10;27414091;2025-09-29
689675409;174933768;2707ebc4-c5ec-4320-ae27-a31c01252dbe;10;27414091;2025-09-29
689675461;174933798;fba90010-9b3a-421b-b225-111fb8edf106;10;27414091;2025-09-29
689675636;174933897;2dbb6ffe-2fdc-4337-b440-48c4b5518648;10;27414091;2025-09-29
689675686;71318510;feba98e1-e4ab-4a8a-8a3c-558a47879ad4;20;27414224;2025-09-29
689675731;174933944;fe2b2725-9e34-42e7-bf3e-b90fafd70877;10;27414091;2025-09-29
689678954;174935074;958391c9-c5b4-4bd4-9d0e-e0b94d644b68;10;27414091;2025-09-29
689678985;174935092;1ed1332d-7688-4bf2-9f85-64980c9a10cd;10;27414091;2025-09-29
689679060;174935134;ea9286e6-23af-43c8-a3ea-884d8774553d;10;27414091;2025-09-29
689679100;165689419;e9781248-398e-4a90-84e5-44d29b296b83;20;27414588;2025-09-29
689679126;174935171;5f51d509-7425-47e8-9aa4-8bcb09c25135;10;27414091;2025-09-29
689679169;174935195;307f2bbc-b368-421f-96b0-a3b966cb9d4f;10;27414091;2025-09-29
689679361;174935308;77fd5cee-c32c-4262-9e97-9cde6a23113e;10;27414091;2025-09-29
689679417;174935336;2bf13cfa-31be-4c05-9f34-510b523ab043;10;27414705;2025-09-29
689679446;174935351;7047e504-e720-479e-a1a4-4bf56090858e;10;27414091;2025-09-29
689679488;174935367;278a0cdd-42be-4244-877e-2ef3f3de3e94;10;27414091;2025-09-29
689679528;174935392;8dd4ba0c-bffb-40e0-bbf3-fcb34f24a859;10;27414091;2025-09-29
689679576;174935418;5de28da6-9293-4d90-a130-556af5f677cd;10;27414091;2025-09-29
689679646;174935454;3c71ee3d-4338-43fe-9321-6d06fba262f8;10;27414091;2025-09-29
689679713;174935508;21665e7d-306d-4cee-ae07-95a50a691633;10;27414091;2025-09-29
689679822;174935563;7455c264-c9c3-4c47-ac91-26c017f7563a;10;27414091;2025-09-29
689679889;174935599;d09249d0-eeff-4ba3-aec1-6847ea470ffc;10;27414091;2025-09-29
689686126;174938060;9e503ae1-f199-429b-8f67-27af6f1fbeee;10;27415480;2025-09-29
689686128;174938062;e6a7e4a9-d455-4d4b-8804-8852700e619f;10;27415480;2025-09-29
689686168;174938084;f22519ee-0112-4e61-8dd1-bf72df89777f;10;27414091;2025-09-29
689686287;5683341;0f5e7866-6588-429e-b60d-d5002307a241;20;27415530;2025-09-29
689686411;174938173;f3719355-54e2-4440-b1c6-370efb2e8c7a;10;27414091;2025-09-29
689686464;174938195;26dbd0b8-cf62-45b2-a6c4-7b847f6839bd;10;27415561;2025-09-29
689686466;174938197;9994b23d-20da-4f34-8976-a6327f152e96;10;27415561;2025-09-29
689687742;174938957;247cf077-9cca-4495-8a30-dfbc6e910d67;10;27415811;2025-09-29
689688445;174939388;94fd9b99-e0d7-492d-aa97-cb6e36a20ee3;10;27415986;2025-09-29
689688447;174939390;b8f479c0-de8b-4625-a679-5d1656fe9aca;10;27415986;2025-09-29
689688449;174939392;a7b190aa-31ce-436d-80df-ed24e6c270ce;10;27415986;2025-09-29
