ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
57339021;59055458;541a4cff-e3f3-4124-8824-628c7053a82a;88238508;26;2;20;35373699;129182449;2025-09-30;2014-01-04;2025-09-30;0;0
57635389;59194650;5849a4ab-b5c7-4f12-8a82-4beec4121c39;88431416;17;2;20;35446122;129165325;2025-09-29;2014-01-04;2025-09-29;0;0
60812807;67380226;852463c3-5deb-4c00-9545-e5c3be597395;100455611;15;2;20;40577703;129190108;2025-10-01;2015-10-19;2025-10-01;0;0
60935623;66387362;86e203d0-feb7-43b5-b10d-c4e77ad3b4cf;99011605;18;2;20;39978602;129165324;2025-09-29;2014-01-04;2025-09-29;0;0
65869074;25688459;cc817d0a-61b5-4744-883c-f969d03aac92;39729688;1;2;20;15222538;129188869;2025-10-01;2017-05-04;2025-10-01;0;0
66747429;78179520;d8ec9b34-0128-4033-8d88-99679c74da95;116230186;48;3;20;47231977;129169944;2025-09-29;2014-01-04;2025-09-29;0;0
68822654;59057095;f640eb8c-dc1d-4074-aaa2-6e38b4ff13fe;88240479;10;2;20;35374267;129165322;2025-09-29;2014-01-04;2025-09-29;0;0
69533052;6145764;76bdc36c-a708-4f57-a396-018cc8e9e886;142319617;1;2;20;2854536;129166401;2025-09-29;2020-03-25;2025-09-29;0;0
11392285;19620530;11ff0fcb-eabe-4a41-98b9-601032f2766d;30772051;13;2;10;0;129164998;2025-09-29;2014-01-04;2025-09-29;0;0
12216717;20871881;2634f644-5dba-40a4-a22e-c5adbd025032;32638870;1;2;10;0;129179755;2025-09-30;1900-01-01;2025-09-30;0;0
12267305;20950811;4e88b411-788d-4798-b548-2afcc8795682;32755018;2;2;10;0;129182673;2025-09-30;2015-10-19;2025-09-30;0;0
55664598;59062175;3c79b112-aeea-4b03-8614-d4679e8978e9;88247315;18;2;20;35376676;129165327;2025-09-29;2014-01-04;2025-09-29;0;0
20037372;33714744;ce1b1e09-cace-4816-8463-f5a9e4f698c9;51367318;1;2;10;0;129179770;2025-09-30;2019-02-11;2025-09-30;0;0
21516302;36186750;853a4afc-3219-4958-9ec9-538f3ce5b3df;54939303;33;2;10;0;129190141;2025-10-01;2015-10-19;2025-10-01;0;0
24354893;40748117;a4dc5e5f-5a75-48b0-982b-8dd3c1cdceef;61654731;3;2;10;0;129182663;2025-09-30;2015-10-19;2025-09-30;0;0
27227781;45572580;c2d251cb-ccf8-445f-9595-41373b8466c0;68643999;1;2;10;0;129190090;2025-10-01;2016-08-04;2025-10-01;0;0
33840820;56551747;2a079b40-30b4-40d0-b6f4-44751fdd7c5e;84572535;56;2;10;0;129190388;2025-10-01;2015-10-19;2025-10-01;0;0
44245159;73270902;6ce40a2b-5d5f-4470-a558-c18a00d3b678;109093497;13;2;10;0;129179794;2025-09-30;2018-04-23;2025-09-30;0;0
49153923;81246760;e8b6d05f-3fed-4b9a-b402-d89fa6809004;120726630;2В;2;20;49153918;129165011;2025-09-29;2018-10-01;2025-09-29;0;0
51421241;80156429;009202fd-462f-4c6e-8376-2e0fee07e5df;119131853;70;2;20;48480703;129164867;2025-09-29;2014-01-04;2025-09-29;0;0
53592219;66220226;1f3afe9d-fcec-41c4-ba47-2ff95efd9d4a;98763088;13;3;20;39875413;129189021;2025-10-01;2014-01-04;2025-10-01;0;0
125094401;48883595;ea44faa6-06a2-49e6-9dfd-05b228ee8c86;572092150;29;2;20;29235818;129165747;2025-09-29;2023-11-07;2025-09-29;0;0
125727051;162335365;85353398-65ae-4881-aac4-4d082afeae7d;589215465;70А;2;10;0;129188828;2025-10-01;2024-02-05;2025-10-01;0;0
126794459;165379556;d88d2db5-0e5f-490a-a201-e41b1df0e43e;601411759;50;2;10;0;129179840;2025-09-30;2024-09-18;2025-09-30;0;0
