ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
10702502;84757936;fccdd999-6c4e-4cd4-bb3c-1867cda735e1;138221168;3А;20;203259;74188997;2025-09-30;2020-01-17;2025-09-30;0;0
15483111;104541605;5bf54235-48e1-441e-971a-3c508ae7873a;283277356;2;10;0;74166093;2025-09-29;2022-05-23;2025-09-29;0;0
67622387;162374284;ed76b79c-c24f-492e-9055-e08aa366a7cf;589420873;1;10;0;74205192;2025-10-01;2024-02-07;2025-10-01;0;0
74164511;174912020;69dde43a-f319-4457-bc6a-f6aaf75493fb;689629652;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164587;174912112;7370ad23-0424-45e4-84ec-159aa335213e;689629787;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164592;174912118;40c8c615-fd8a-4a58-866f-e0ae01cac322;689629793;2В;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164596;174912122;fc6ea1e2-c96a-40d3-b7f6-ca2d8ff85a49;689629797;3;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164602;174912128;9dd3b30d-990b-4844-8c7b-e11ee372ee67;689629803;6;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164593;174912119;fb06245a-6e16-44f3-90b7-d9109824accf;689629794;2Г;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164597;174912123;59d65735-02d9-4757-b6a4-dcf1417937bb;689629798;3А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164608;174912134;3d039685-2dc1-4022-8623-8df8f0b17ef3;689629809;7/2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164998;90988642;77f5a6e4-a8ae-4a17-8bae-b02698067b52;689630985;2/2;30;6453852;0;2025-09-29;2025-09-29;2079-06-06;1;0
74165068;174912713;ffc34bc6-d549-4613-a49e-1e6cc133f81d;689631454;114;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165070;174912715;ddb8b58e-c632-492c-ad81-015b892caef5;689631456;105;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165072;174912717;fe7964bb-eacb-49d5-99b1-1079b5003e5b;689631458;108;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165074;174912719;5a8425cc-b5ac-4949-bd8f-3e431ea19ba0;689631460;109;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165076;174912721;928d2c93-6477-455c-806e-4618fbfa1fe6;689631462;115;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165078;174912726;d55093eb-04f8-4a6d-9d85-a8c3a0a16231;689631468;50;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165080;174912728;c7742037-7c18-41bb-938a-bfeb98916cc1;689631470;12;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165086;174912737;987231c6-8816-4b4f-b796-9443a2f21c8c;689631482;130;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165088;174912739;7775203f-482c-4adf-b722-d8c8e8534d25;689631484;34;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165090;174912741;34ccfee0-b088-4d89-aaf9-528b3206fc18;689631486;24а;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165092;174912743;9ba8c1ae-01be-4973-8185-13f36219cda2;689631488;27;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165094;174912745;cdfcff43-644c-47e4-ac87-0c634b337095;689631490;33;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165096;174912747;6a6c2c22-9ecc-434f-acfd-5758afdd3575;689631492;31а;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165098;174912749;2198911b-45a6-4436-8edd-47546c134580;689631494;35;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165232;174912946;f65f2888-218c-4ea9-abf2-40f216727e42;689631819;32;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166093;104541605;5bf54235-48e1-441e-971a-3c508ae7873a;689635261;2;30;15483111;0;2025-09-29;2025-09-29;2079-06-06;1;0
74169216;174920265;966798e8-c466-4657-9294-3aa588cd8fcb;689646578;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169992;174922021;3d94f5b9-66db-4791-845a-14162bc784ab;689649425;23/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172186;174928488;94ea6c15-0fd1-4848-b422-285edf5764b0;689664388;11А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173088;174930094;7ec093b6-1a04-4b78-828c-08ba1ba28566;689668768;51;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177245;174939491;78e781eb-a356-4188-a345-49c6f6fb3f31;689688612;7/11/152;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177254;174939522;1866b389-0852-484b-8488-5f30e2d008e7;689688679;7/11/620;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177435;174939796;5ba08e50-364d-47d4-8e05-efdd0c216faa;689689431;7/11/1091;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177475;174939862;628cc581-13e6-4e2a-8c7f-0d9c5cd846ed;689689710;7/11/670;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177528;174939929;5d77b10c-8367-4852-844a-5177a51607d0;689689884;7/11/640;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177584;174939992;06393de9-05cc-4b3c-a004-e099c3462ba3;689690025;7/11/351;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177818;174940323;adb74d2f-8f2e-4d41-a175-aa1518203883;689690768;9;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178432;174941235;63acf00f-2666-4f52-af5e-cd226ae5c0dc;689692508;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178507;174941355;b1a4b3dc-f163-44d6-8513-e20c85561617;689692796;48;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178510;174941359;8773677f-b3f9-4144-9d48-c97c47d875e1;689692838;11;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178512;174941361;3f9bb555-8cb6-43df-b83b-838e7818c739;689692840;1а;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74181526;174947332;6c4d9436-af21-45ab-8447-58640431572a;689705223;10;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181528;174947334;4d083202-0f93-43c7-89d1-2455ef4709ce;689705225;14;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181530;174947336;ff311c40-4f19-45ed-a15c-0541d1ead985;689705227;12;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181532;174947341;2d850451-022d-430d-9449-2596a28208bc;689705232;5а;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181534;174947343;0dd24131-0f2a-4c9d-841f-5aa700cf004d;689705234;4;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181536;174947345;923618f9-a963-49b8-9b1d-509419028126;689705236;1а;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181520;174947326;ca19ecd2-eac2-43d3-a27e-c16cd8bf0ced;689705216;6а;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181522;174947328;4afc6ea5-f729-4e20-8b4b-cc08fb8f13a7;689705218;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181524;174947330;06b69cae-4442-4605-8eb1-f7bd7630c1ca;689705221;3а;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182025;174948155;57d3ce3c-b7f1-4f15-845f-e21ad27b0ff6;689706642;7/11/6;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182038;174948173;0cde76b4-bf66-4a8c-947d-61b44d4dbf00;689706671;7/11/11;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182032;174948164;6e1630ab-6d57-4d27-becf-a9b3b26d8cf5;689706654;7/11/1005;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182036;174948169;a411a127-4694-4367-9464-14b248a45d62;689706666;7/11/23;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182041;174948178;8b63a68b-9024-4772-82d8-1536f2d9abbd;689706676;7/11/259;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182304;174948612;f08c596f-8715-41a9-be30-00c8d9cf03a4;689707439;7/11/200;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182314;174948624;448ac495-9040-472b-bfd3-1fc84fe71dc0;689707461;25а;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182647;174949229;1fb86fb4-7b36-4d0b-9d35-f799e1c268bc;689708666;6;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183483;174950269;1ecff605-68c9-4f19-b745-85435e7dc1dd;689710626;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74184427;174951604;ea957644-bd93-4ab2-82b6-98aab8fea048;689712759;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74184481;174951684;80998865-5b47-402c-a737-6c7831f24392;689712925;1595;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185392;174952955;0f7032de-f6f8-42c0-b28e-c594adf3a234;689718485;7/11/593;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185396;174952961;6cc2566a-bd62-4bc5-8268-6cee80bbb957;689718493;7/11/25;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
