ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
54022074;48883595;979842;73452897;56;0;0;2025-09-29;2014-07-16;2079-06-06;0;976397.976384.976468.979842.48883595
55749144;43543912;970577;65717140;56;0;0;2025-09-30;1900-01-01;2079-06-06;0;976397.976549.970577.43543912
56512880;8772485;974858;14751186;56;0;0;2025-09-30;1900-01-01;2079-06-06;0;976397.976549.974858.8772485
57236196;73270902;981964;109093497;56;0;0;2025-09-30;2018-04-23;2079-06-06;0;976397.976549.981964.73270902
61373154;45578077;980218;68651231;56;0;0;2025-10-01;2017-12-21;2079-06-06;0;976397.986313.989172.980218.45578077
62439984;19982080;988821;31312984;56;0;0;2025-09-29;2015-11-06;2079-06-06;0;976397.990773.992097.988821.19982080
232501368;162374284;984275;589420873;56;0;0;2025-10-01;2024-02-07;2079-06-06;0;976397.981110.982713.984275.162374284
247032927;174920197;15244350;689646445;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.996504.996702.1001507.15244350.174920197
247032979;174920249;15252370;689646547;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.996504.996702.1001507.15252370.174920249
247032992;174920262;97792750;689646569;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.968139.977306.97792750.174920262
247033070;174920340;103650187;689646673;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.968139.103647676.103650187.174920340
247024697;174912020;983057;689629652;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.975272.978784.983057.174912020
247024715;174912038;982789;689629678;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.988459.982702.982789.174912038
247024789;174912112;988018;689629787;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.986313.982680.988018.174912112
247024796;174912119;988018;689629794;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.986313.982680.988018.174912119
247024795;174912118;988018;689629793;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.986313.982680.988018.174912118
247024799;174912122;988018;689629797;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;976397.986313.982680.988018.174912122
