CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689640679;174917330;473fd100-fe75-4cb5-9a6a-70d1217db4d7;10;27409494;2025-09-29
689649872;174922295;659ed9b4-4792-469d-ab8f-c7f3e0b322a3;10;27411016;2025-09-29
689652710;174924210;d9b51c54-3d9c-44ca-a171-6ff6f402e7cd;10;27411258;2025-09-29
689652712;174924212;c1cb07b8-7586-460d-be65-1a4ed89daf70;10;27411258;2025-09-29
689652714;174924214;b3a849f6-4fa1-4899-9b1b-fec13154a982;10;27411258;2025-09-29
689652716;174924216;e0fb94f5-305d-40dd-92bc-3c2cd5fb395e;10;27411258;2025-09-29
689652718;174924218;c6b76ec2-ce6d-4549-a0c7-15d6b52fc45e;10;27411258;2025-09-29
689652720;174924220;d892e742-3a58-4d76-a755-25b0023adc7c;10;27411258;2025-09-29
689652722;174924222;9d3a546a-2b80-4c6b-874a-3dd3b05bdf9f;10;27411258;2025-09-29
689652724;174924224;5140f8b2-f2d3-4f66-b56d-93f17fb16b9c;10;27411258;2025-09-29
689652726;174924226;ce390e6c-7ca4-4d48-863a-bae2b1649797;10;27411258;2025-09-29
689652728;174924228;411582d5-cb2c-49e1-b828-b289cd939652;10;27411258;2025-09-29
689652730;174924230;76697318-0f71-4fb9-a7e6-4e90437a3a57;10;27411258;2025-09-29
689652732;174924232;f86ddd7f-34b1-4900-a961-6437cd342de7;10;27411258;2025-09-29
689652734;174924234;bf2d1899-057e-4c5e-902a-c91f780d971e;10;27411258;2025-09-29
689652736;174924236;98f1318a-17be-46a4-ba04-2101a92ce046;10;27411258;2025-09-29
689652738;174924238;90d79436-3226-4a04-bdeb-d9f43180bd8f;10;27411258;2025-09-29
689652740;174924240;ce22ced3-f07b-4078-81c6-5fc6ff13217f;10;27411258;2025-09-29
689652742;174924242;e7921c54-788f-406c-933c-b8b63ef8cb3b;10;27411258;2025-09-29
689652744;174924244;88b2fbb6-717d-40fe-86cc-636ad0ae1df1;10;27411258;2025-09-29
689652896;174924381;dfb7825a-6795-4528-8b26-45a413dba5dc;10;27411274;2025-09-29
689653346;174924704;94e07e05-62c9-43e6-a40b-7eb81eb65937;10;27411396;2025-09-29
689668849;174930124;0b478439-1459-46de-a46b-19ccef05ac20;10;27412651;2025-09-29
689669926;174930605;2d08c415-4ab5-4d26-8e3e-5240902a9dc6;10;27381368;2025-09-29
689679141;174935178;f112bfa1-cd62-42ac-a305-d020a19f68d5;10;27414608;2025-09-29
689688781;174939578;a01b36bd-6f2f-4108-846b-4fa58510c142;10;27414608;2025-09-29
689688852;174939626;526b8c09-a122-4390-a7ec-4ccaf3235fe2;10;27414608;2025-09-29
689731987;173985453;413bf11e-c610-472e-90d1-f97bda10ca83;20;27423395;2025-09-30
689732597;7178258;16528650-1c55-4284-8620-296eea8825fc;20;27423397;2025-09-30
689699929;174944880;d9f34ba6-a2ff-4c3c-b4ed-9a5dd5a0f808;10;27417953;2025-09-29
689712696;174951576;9cdbf9a3-69f9-4388-83bf-6015cc28a6bc;61;27420779;2025-09-30
689739976;95653215;831e6de0-d73c-4222-843b-216bb5d63fa7;20;27423397;2025-09-30
689753051;20879237;2faa8581-695f-4ee4-8ebb-b5bde3d4415a;30;27428116;2025-09-30
689756090;4593406;3ce1dea7-1848-4789-8ce8-bfa74def18cd;20;27423397;2025-09-30
689757249;174969794;629e451a-6382-4362-82df-a6ad76038014;10;27429093;2025-09-30
689758574;174970386;28659ddc-3b0f-4256-b494-abca238f9328;10;27429297;2025-09-30
689735085;79874811;f64ea0d2-570e-4870-9aaf-d34ce7ab48e3;24;27423397;2025-09-30
689735087;80269194;84550b7f-2c9d-4680-b0a3-5730e3c8af9c;24;27423397;2025-09-30
689735270;61211265;5f9c5586-50e4-4b9c-a6f8-7a0eeafa4723;20;27423397;2025-09-30
689737269;96484594;2d2e6d3e-6abf-468f-8a4e-10583d0ea2d1;20;27423397;2025-09-30
689777201;42757442;bffedee9-e573-49d2-a905-64873e502d95;20;27429475;2025-09-30
689777206;158692181;aec001af-63f8-4262-855c-f18553ef6332;30;27429477;2025-09-30
689787356;174975212;68d03f95-4e1e-4f1a-b861-c095b64e1993;10;27431630;2025-10-01
689790502;174976710;c8937fff-6e08-4802-b041-9383e8343969;10;27432250;2025-10-01
689825464;173665860;08951346-841b-484c-ac14-9b37f38d67d9;20;27438463;2025-10-01
