ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;ADDNUM1;HOUSETYPE;ADDTYPE1;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
129166395;174917330;473fd100-fe75-4cb5-9a6a-70d1217db4d7;689640679;21;2;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129168054;174922295;659ed9b4-4792-469d-ab8f-c7f3e0b322a3;689649872;300;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129168901;174924556;5c83bed7-1883-4f4f-b8d9-6ae887e1a103;689653184;21;1;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129170639;174930111;91dfc683-7e0a-4566-8ebf-803a4fb24cc9;689668811;20/1;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172319;174935330;3b535500-cb85-4051-9b49-712611d324cf;689679408;76;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129175205;174944880;d9f34ba6-a2ff-4c3c-b4ed-9a5dd5a0f808;689699929;10;;2;;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
12222894;20879237;e9cad49f-38f7-4b13-a4b0-f208c7dffb21;32649684;12;;2;;10;0;129183054;2025-09-30;2014-01-04;2025-09-30;0;0
129183698;174969794;629e451a-6382-4362-82df-a6ad76038014;689757249;56;;5;;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
