ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
50590621;158692180;3e738749-03f5-4254-8aa8-fbc1b5fea33d;501304386;2;1;10;0;50687754;2025-09-30;2023-04-24;2025-09-30;0;0
50687755;158692181;a3ae3f72-e81d-4c8d-9e1f-98b14481b894;689777206;1;1;30;50590622;0;2025-09-30;2025-09-30;2079-06-06;1;0
