ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74190312;174960971;e46b4262-1cfc-4ab4-8003-f5a6365e95dc;689737330;3;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190314;174960973;2871e6b7-99d4-4924-8ebb-51d8889da4d1;689737332;6;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190414;174961128;9d202cde-fcee-4b43-8054-0fea4a2937d2;689737624;3;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190416;174961130;5bd72620-91cb-46ad-a593-5802b5d9af2e;689737626;6;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190418;174961132;cc629fd6-ef8a-4f1b-a23e-e1df83dffcec;689737628;4;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190420;174961134;b60ec220-ce92-4b2d-938a-41dd7fb98ecb;689737630;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190422;174961136;aa62a736-c01e-46b6-b726-cda081c700e0;689737632;11;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190424;174961138;692ec4c6-89dd-4613-94ab-349838005d7b;689737634;2;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74192121;174963582;a9cdc388-dbf2-4a7a-9219-fb40c163939d;689742716;64;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74192159;174963629;8910868a-ef3e-4d50-b4f9-ab8a6e50028b;689742790;76а;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74192350;174963857;9e77f658-7f38-4ce0-b3f3-3f9586a926cb;689743124;52;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193661;174966424;de0667b0-afee-430f-9b8d-4f4a760b2b26;689749237;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193943;174966836;cd7d2eb6-8a38-4f4d-89a3-26688d19c9fd;689750581;17;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
