ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
50687589;174923923;65ded113-44e4-4cb6-bdd3-01e01a6004d8;689652248;1;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
