ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
2695480;87238272;0bb18a98-48e2-438f-849d-b46924cf5202;129263602;22а;10;74193309;2025-09-30;2016-12-16;2025-09-30;0;0
13977248;100901359;9b9a341e-1ebd-4ed8-886e-1e38c7110e3a;191379803;2;10;74207159;2025-10-01;2021-04-12;2025-10-01;0;0
74165735;174913792;2aa1f03c-4248-444d-8059-6798e4989107;689634150;18;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165737;174913794;6753d930-d2da-4fd3-9793-15985fa1aa99;689634153;10;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165740;174913797;7bdf44aa-7b9a-4366-9a1b-0d2f706d7001;689634164;35;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167335;174917084;90fe7ba5-f2c3-4011-8eaf-141bd8894785;689640162;30б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168379;174918891;1e286023-e9fd-4482-a5c4-b09483d32383;689644409;16;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171492;174926095;2962a3d0-d799-48eb-a03b-4ff624d9ccc3;689655768;8;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172318;174928760;2c52d75a-3a40-4bc7-ac4c-62ad5e0ea771;689666092;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172382;174928994;ae0f0925-f2e6-466f-bd5a-ac301177460a;689666510;28;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173515;174930631;7f2283fd-5d20-481d-bda1-26730d2a1a69;689669971;1А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173689;174930877;736c0d69-b64b-4ba2-8284-7fdc480207a7;689670382;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174160;174931910;95047044-241d-43f8-84f6-9433cc2eb1ea;689672492;23;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178493;174941340;679cd4de-dac1-40b4-a953-aec2a3bfcfc3;689692769;17;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178495;174941342;a95c3358-b483-4b32-ad47-06c99c0265b8;689692771;2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179784;174943656;8a9e73a0-f3e9-45d7-907b-d809d8249cf2;689696935;98;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179786;174943658;828f02fd-3c8e-4114-98ba-46c533c8922b;689696937;96;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179879;174943822;1a5f3712-1438-4113-917f-247bc754c53a;689697177;46а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179850;174943752;0027e62f-50d3-48e2-9f2a-69e3706b49de;689697086;115;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179852;174943754;1350331c-d010-428b-b094-d550cafd8e71;689697088;112;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179854;174943756;70e24615-61d3-480c-8dfb-355e1774ff57;689697090;101;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179908;174943953;a407c6bf-121d-4f85-9bcc-9d9f4bf0e344;689697327;195;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179991;174944146;cf66103d-409a-4f0d-852c-d0db372f6c47;689697598;16в;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179956;174944064;59a11fc1-a3da-40d0-967c-dd68e61b76df;689697502;37;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180125;174944303;b474138f-944b-4f8b-ae71-5f54c34e553b;689698282;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180163;174944448;683dddda-9e60-4a81-bf21-d85a94077f5f;689698560;41;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180168;174944477;70234ed9-87ac-4893-945e-aec1af7d5749;689698617;25;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180207;174944611;fd4563b9-3f05-4867-85c6-0c4124b0df2b;689699253;44;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74186238;174954162;f2ff049c-8e41-449f-ae78-7103c43449fb;689720915;36;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186310;174954305;6ef7bad7-b8b8-4b77-8eee-977a76eb2765;689721113;10а;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74188836;174958619;2bcdfa56-660b-475d-b95c-b102a1cc8320;689732424;30;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
