ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
176499;84731393;e971a415-1a06-407f-b716-4b7fd1e348bd;125814049;1;10;74175837;2025-09-29;2017-03-23;2025-09-29;0;0
15584773;104808680;266ad6b6-65b0-49ef-9449-0dbd073c9024;285365030;4;10;74175823;2025-09-29;2022-06-23;2025-09-29;0;0
68118386;163752537;901c4592-91ac-405c-85e7-92e5c5152e59;596416722;22А;10;74185580;2025-09-30;2024-05-31;2025-09-30;0;0
69810794;167060650;4e975100-592a-407f-82ef-8d99d0c11d95;606144550;54;10;74193777;2025-09-30;2024-11-02;2025-09-30;0;0
74170184;174922598;da08b11d-f7d2-4044-a62f-868daa38c784;689650382;49б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170467;174923456;106855a3-2e0c-480c-96dc-7d42ae9641ab;689651675;136;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171720;174927745;36b0d870-1410-4893-9c56-31bc429ccf7e;689663242;14;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171723;174927749;40313747-c8bc-4555-a6b2-f38815013ad1;689663246;32;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172820;174570503;971eefc7-6bd7-4de8-9ddc-1f412dc6b391;689667751;32а;30;0;2025-09-29;2025-09-29;2079-06-06;1;0
74172825;174929599;152773f5-49c1-488e-bc75-e0fcade07f80;689667759;185а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172816;173491708;fe337c84-51d1-497d-86b0-299c48c3b7ea;689667744;135;30;0;2025-09-29;2025-09-29;2079-06-06;1;0
74172818;174929590;ccafbf93-4589-49a1-b934-2b7bd2665702;689667748;74;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173759;174930908;4453e232-86d7-4fb8-9531-83cea6bf6d06;689670543;25;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173761;174930912;e1643cfd-b2af-45a0-8e13-9e0241a9acf0;689670547;22;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175268;174934039;98001dbd-6ff9-4643-be33-18dd62c439ca;689675834;213;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175807;174935630;f599e497-72f9-48cc-91db-2f33a76e337c;689679948;23;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175815;174935642;480623ad-2d3f-489b-9f93-aa42bca06ac8;689679964;14;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175823;104808680;266ad6b6-65b0-49ef-9449-0dbd073c9024;689679976;22;50;;2025-09-29;2025-09-29;2079-06-06;1;1
74175832;174935667;1380a8b0-e3e8-47b2-bb2c-d852089ab59e;689680005;104;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175837;84731393;e971a415-1a06-407f-b716-4b7fd1e348bd;689680019;1;30;0;2025-09-29;2025-09-29;2079-06-06;1;0
74175814;174935641;2b808b3f-4297-4ea9-af0c-0bc4cfb6d4f6;689679963;59;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175817;174935647;b2fca665-1a43-4d0a-a81d-ceb817af9844;689679969;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175822;104810827;cce73556-5101-40e8-94e2-8ac4daa8c9c0;689679975;20;50;;2025-09-29;2025-09-29;2079-06-06;1;1
74175830;174935663;ec4c1962-e09d-426c-a9db-099165cd69ab;689679996;18;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175835;174935678;87978b74-fa63-48cc-a71d-4c449e5dc9b8;689680016;41А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175838;174935684;a70a9217-e37b-4cfb-abc8-e80c3c2fb8a0;689680024;57;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175840;174935686;6bb731bd-c9cc-4d48-94ad-191f668698ec;689680026;50;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175842;174935688;4783e3d0-7226-4308-8c94-b7c93bc4204c;689680028;46;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175878;174935733;c9fd5985-2a3e-4513-a804-9e32562aa857;689680161;1А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175875;174935729;c9ab127c-2503-4181-80c4-2531a4332150;689680156;35;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175890;174935776;d64c9955-af2f-4929-9e2c-74d2b2e8902c;689680207;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175901;174935814;1dbe75ba-c546-4e64-ac09-20ff093626a3;689680309;9/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175904;174935841;bd3a6a2b-90b1-4005-9c99-cd39dcc06bb4;689680345;11;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175912;174935886;31c8e5ae-d564-406f-b063-14bd06449f3a;689680395;4/21;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175914;174935888;97b5802b-e2af-4550-8392-131ed75e4200;689680397;4/44;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175917;174936382;f0c8c7a3-b992-4c79-ba5c-722874fcd68c;689680891;2/4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175928;174936552;6b5a1ce9-61e9-48f1-928c-5d3258a19c6a;689681075;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175892;174935779;07376225-6ba1-4dc6-be0e-a4ba93b828a1;689680210;7;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175909;174935880;8d07d082-0483-49a4-8a6a-ed9d75541e31;689680388;1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175919;174936543;aab50ec1-a4b6-4e28-90bd-93810515c57e;689681066;11/53;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
