ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52095024;99547045;7d0d5756-89c3-4155-8060-60e25d0446fb;162850924;7;13;10;0;111796017;2025-09-29;2020-12-10;2025-09-29;0;0
23216050;39732271;fc10eb4d-fd80-4872-bc24-1fdb501a0e58;60177578;1;2;10;0;111814205;2025-10-01;1985-05-16;2025-10-01;0;0
32577206;54788508;13d502df-4215-463b-9262-4c015033ce9e;81966483;2;13;10;0;111795525;2025-09-29;2012-03-16;2025-09-29;0;0
32578516;54790245;6cffea3f-9264-40fc-a800-ad54489964ff;81968757;6;13;10;0;111795527;2025-09-29;2012-03-16;2025-09-29;0;0
34955388;58709663;6c6a5478-8b92-4b29-844e-c08c9c01e008;87732999;6;1;10;0;111814198;2025-10-01;2017-08-04;2025-10-01;0;0
111795519;54370938;cd216f14-970c-46d1-8fb0-8910439a4c0d;689639906;2;13;30;32310203;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795520;54370946;defed605-299a-4edc-973f-5524faa5ee1b;689639907;3;13;30;32310210;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795521;54370951;df26e675-ac8f-4cc0-bc01-01b80e585388;689639908;1;13;30;32310215;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795522;54370875;3a0bacfa-e7d8-4af4-ae8f-b4a702c8fa74;689639909;6;13;30;32310159;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795523;54370923;77365c11-e18c-404d-81dc-e7e6e4c3c4ac;689639910;4;13;30;32310190;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795524;54370933;895227c8-0466-4c47-aba9-8f1601b6de54;689639911;5;13;30;32310199;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795525;54788508;13d502df-4215-463b-9262-4c015033ce9e;689639913;2;13;30;32577206;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795527;54790245;6cffea3f-9264-40fc-a800-ad54489964ff;689639915;6;13;30;32578516;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795529;54790273;fd030d7a-6230-415d-b5a1-2af60560b153;689639917;1;13;30;32578530;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795530;54788569;4c43108a-0d80-4d0e-b45b-7778c7f7033d;689639918;4;13;30;32577253;0;2025-09-29;2025-09-29;2079-06-06;1;0
111795531;54789348;66f7a060-34d7-436f-9889-53019383668f;689639919;7;13;30;32577791;0;2025-09-29;2025-09-29;2079-06-06;1;0
111796017;99547045;7d0d5756-89c3-4155-8060-60e25d0446fb;689643692;7;13;30;52095024;0;2025-09-29;2025-09-29;2079-06-06;1;0
52095025;99547046;21c35534-b2f1-42bf-9259-5817b8d2e6a4;162850925;1;13;10;0;111796018;2025-09-29;2020-12-10;2025-09-29;0;0
52095026;99547047;bdd3fd84-fbc1-43a4-9111-b779b16c3d01;162850926;2;13;10;0;111796019;2025-09-29;2020-12-10;2025-09-29;0;0
52095027;99547048;0e38ef53-9450-4bbf-9ba3-fbb51f7f68a7;162850927;3;13;10;0;111796020;2025-09-29;2020-12-10;2025-09-29;0;0
52095028;99547049;7b3d1ee9-a9e4-4587-8f4a-2d6555262fe2;162850928;4;13;10;0;111796021;2025-09-29;2020-12-10;2025-09-29;0;0
52095029;99547050;089ba66f-cf9b-4e9f-a7c5-1201bea0212c;162850929;5;13;10;0;111796022;2025-09-29;2020-12-10;2025-09-29;0;0
52095031;99547052;96cd82ee-fe17-4c3a-bccf-d809c02e7ef5;162850931;12;13;10;0;111796023;2025-09-29;2020-12-10;2025-09-29;0;0
52095032;99547053;c60ce93e-7788-40a0-92ef-fb262474c77b;162850932;8;13;10;0;111796024;2025-09-29;2020-12-10;2025-09-29;0;0
52095033;99547054;3e8cd86c-a281-41d5-b4d1-43584a26d811;162850933;9;13;10;0;111796025;2025-09-29;2020-12-10;2025-09-29;0;0
52095034;99547055;7031b64d-8389-434e-a128-9450b43d7d3a;162850934;10;13;10;0;111796026;2025-09-29;2020-12-10;2025-09-29;0;0
52095035;99547056;6e5ecc04-773a-4e8b-97e3-beecfc2b5d4d;162850935;11;13;10;0;111796027;2025-09-29;2020-12-10;2025-09-29;0;0
52095036;99547057;79739734-8832-4b28-94e0-f8206cb35540;162850936;13;13;10;0;111796028;2025-09-29;2020-12-10;2025-09-29;0;0
52095038;99547059;0b534d34-12a5-4700-b52c-697bb9b0d8b9;162850938;15;13;10;0;111796029;2025-09-29;2020-12-10;2025-09-29;0;0
52095037;99547058;6dd00fd7-c234-41c4-b146-b77b0eaa56b1;162850937;14;13;10;0;111796941;2025-09-29;2020-12-10;2025-09-29;0;0
32577300;54788634;5b95e866-ebf6-4fd8-bf80-dae697266816;81966736;14;13;20;32577294;111796942;2025-09-29;2012-03-16;2025-09-29;0;0
111800538;174930362;57a8ad72-f468-4317-b3ca-764609c7f41c;689669378;12;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800540;174930364;9571a840-b33a-46f6-ac36-99bfc2201fbe;689669380;10;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800542;174930366;1e0461e7-1010-43be-8a53-cb1f5f92d662;689669382;8;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800544;174930368;cf09de26-da64-4158-b5d1-22f486a5b089;689669384;6;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800546;174930370;cb778e49-e757-4524-819d-d01f9547ef80;689669386;4;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111800548;174930372;e395c99d-6b3b-4c68-807f-171554438c2a;689669388;2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111804478;70209555;dc856c35-4da1-4c38-bde6-d3bc847dcac8;689695737;188;1;55;41887034;129174574;2025-09-29;2025-09-29;2079-06-06;1;0
